X,Y,FID,Call_Taken,Customer,Location,Latitude,Longitude,Snow_Emerg,Day,Ward,Neighborho,Community,Tow_Dist
-93.263918,44.950223,471,02/26/2018 12:13pm,Snow Emergency,"2852 Columbus ave s,Minneapolis,MN",44.950223,-93.263918,Yardville,2,6,Phillips West,Phillips,3
-93.272492,44.964389,472,02/26/2018 12:14am,Snow Emergency,"1829 3rd av s,Minneapolis,MN",44.964389,-93.272492,Yardville,1,6,Steven's Square - Loring Heights,Central,3
-93.26415,44.949106,473,02/26/2018 12:14pm,Snow Emergency,"2930 COLUMBUS AVE S,Minneapolis,MN",44.949106,-93.26415,Yardville,2,6,Phillips West,Phillips,3
-93.293465,44.964229,474,02/26/2018 12:21pm,Snow Emergency,"1902 DuPont AVE S,Minneapolis,MN",44.964229,-93.293465,Yardville,2,7,Lowry Hill,Calhoun Isle,3
-93.257832,44.949421,475,02/26/2018 12:22pm,Snow Emergency,"2920 12th av s,Minneapolis,MN",44.949421,-93.257832,Yardville,2,9,Midtown Phillips,Phillips,3
-93.264188,44.951175,476,02/26/2018 12:25pm,Snow Emergency,"2816 Columbus ave s,Minneapolis,MN",44.951175,-93.264188,Yardville,2,6,Phillips West,Phillips,3
-93.272756,44.963176,477,02/26/2018 12:26am,Snow Emergency,"1918 3rd av s,Minneapolis,MN",44.963176,-93.272756,Yardville,1,6,Steven's Square - Loring Heights,Central,3
-93.281374,44.967726,478,02/26/2018 12:27am,Snow Emergency,"202 15TH ST W,Minneapolis,MN",44.967726,-93.281374,Yardville,1,7,Loring Park,Central,3
-93.273114,44.963614,479,02/26/2018 12:30am,Snow Emergency,"1906 3RD AVE S,Minneapolis,MN",44.963614,-93.273114,Yardville,1,6,Steven's Square - Loring Heights,Central,3
-93.273077,44.96201,480,02/26/2018 12:36am,Snow Emergency,"2014 3rd av s,Minneapolis,MN",44.96201,-93.273077,Yardville,1,10,Whittier,Powderhorn,3
-93.273114,44.963614,481,02/26/2018 12:36am,Snow Emergency,"1906 3rd Ave s,Minneapolis,MN",44.963614,-93.273114,Yardville,1,6,Steven's Square - Loring Heights,Central,3
-93.273119,44.963758,482,02/26/2018 12:37am,Snow Emergency,"1900 3AVE S,Minneapolis,MN",44.963758,-93.273119,Yardville,1,6,Steven's Square - Loring Heights,Central,3
-93.285062,44.966768,483,02/26/2018 12:37pm,Snow Emergency,"400 clifton av,Minneapolis,MN",44.966768,-93.285062,Yardville,2,7,Loring Park,Central,3
-93.282001,44.967747,484,02/26/2018 12:38am,Snow Emergency,"620 15th st w,Minneapolis,MN",44.967747,-93.282001,Yardville,1,7,Loring Park,Central,3
-93.27299,44.965052,485,02/26/2018 12:42am,Snow Emergency,"1800 3RD AVE S,Minneapolis,MN",44.965052,-93.27299,Yardville,1,6,Steven's Square - Loring Heights,Central,3
-93.273119,44.963758,486,02/26/2018 12:45am,Snow Emergency,"1900 3rd ave s,Minneapolis,MN",44.963758,-93.273119,Yardville,1,6,Steven's Square - Loring Heights,Central,3
-93.273077,44.96201,487,02/26/2018 12:52am,Snow Emergency,"2014 3rd av s,Minneapolis,MN",44.96201,-93.273077,Yardville,1,10,Whittier,Powderhorn,3
-93.284207,44.959257,488,02/26/2018 12:57pm,Snow Emergency,"2332 grand av s,Minneapolis,MN",44.959257,-93.284207,Yardville,2,10,Whittier,Powderhorn,3
-93.279349,44.968789,489,02/27/2018 10:01am,Snow Emergency,"103 14th st w,Minneapolis,MN",44.968789,-93.279349,Yardville,3,7,Loring Park,Central,3
-93.284017,44.966134,490,02/27/2018 10:09am,Snow Emergency,"231 clifton Ave,Minneapolis,MN",44.966134,-93.284017,Yardville,3,7,Loring Park,Central,3
-93.275346,44.963954,491,02/27/2018 10:14am,Snow Emergency,"123 19th st e,Minneapolis,MN",44.963954,-93.275346,Yardville,3,6,Steven's Square - Loring Heights,Central,3
-93.274307,44.963726,492,02/27/2018 10:24am,Snow Emergency,"143 19th st e,Minneapolis,MN",44.963726,-93.274307,Yardville,3,6,Steven's Square - Loring Heights,Central,3
-93.27529,44.964437,493,02/27/2018 10:39am,Snow Emergency,"1825 stevens Ave S,Minneapolis,MN",44.964437,-93.27529,Yardville,3,6,Steven's Square - Loring Heights,Central,3
-93.275291,44.964525,494,02/27/2018 11:05am,Snow Emergency,"1811 Stevens ave s ,Minneapolis,MN",44.964525,-93.275291,Yardville,3,6,Steven's Square - Loring Heights,Central,3
-93.274973,44.963413,495,02/27/2018 11:11am,Snow Emergency,"1913 stevens Ave S,Minneapolis,MN",44.963413,-93.274973,Yardville,3,6,Steven's Square - Loring Heights,Central,3
-93.282871,44.963947,496,02/27/2018 11:24am,Snow Emergency,"301 RIDGEWOOD AVE S,Minneapolis,MN",44.963947,-93.282871,Yardville,3,7,Steven's Square - Loring Heights,Central,3
-93.276109,44.963955,497,02/27/2018 11:26am,Snow Emergency,"109 19TH ST E,Minneapolis,MN",44.963955,-93.276109,Yardville,3,6,Steven's Square - Loring Heights,Central,3
-93.274941,44.966029,498,02/27/2018 11:30am,Snow Emergency,"1705 Stevens ave s,Minneapolis,MN",44.966029,-93.274941,Yardville,3,6,Steven's Square - Loring Heights,Central,3
-93.274029,44.963782,499,02/27/2018 11:33am,Snow Emergency,"1905 2nd ave s,Minneapolis,MN",44.963782,-93.274029,Yardville,3,6,Steven's Square - Loring Heights,Central,3
-93.27529,44.964449,500,02/27/2018 11:36am,Snow Emergency,"1823 Stevens ave s,Minneapolis,MN",44.964449,-93.27529,Yardville,3,6,Steven's Square - Loring Heights,Central,3
-93.273366,44.964586,501,02/27/2018 11:39am,Snow Emergency,"213 18th st e ,Minneapolis,MN",44.964586,-93.273366,Yardville,3,6,Steven's Square - Loring Heights,Central,3
-93.307828,44.981588,502,02/27/2018 11:58am,Snow Emergency,"2121 4TH AVE N,Minneapolis,MN",44.981588,-93.307828,Yardville,3,5,Harrison,Near North,3
-93.271618,44.965219,503,02/27/2018 12:08pm,Snow Emergency,"321 18th st e,Minneapolis,MN",44.965219,-93.271618,Yardville,3,6,Steven's Square - Loring Heights,Central,3
-93.271104,44.965106,504,02/27/2018 12:12pm,Snow Emergency,"331 18th st e,Minneapolis,MN",44.965106,-93.271104,Yardville,3,6,Steven's Square - Loring Heights,Central,3
-93.274028,44.963943,505,02/27/2018 12:14pm,Snow Emergency,"1901 2nd ave s,Minneapolis,MN",44.963943,-93.274028,Yardville,3,6,Steven's Square - Loring Heights,Central,3
-93.281071,44.964131,506,02/27/2018 12:32pm,Snow Emergency,"1900 Pillsbury ave s,Minneapolis,MN",44.964131,-93.281071,Yardville,3,7,Steven's Square - Loring Heights,Central,3
-93.274028,44.96416,507,02/27/2018 12:33pm,Snow Emergency,"1829 2nd Ave s ,Minneapolis,MN",44.96416,-93.274028,Yardville,3,6,Steven's Square - Loring Heights,Central,3
-93.27373,44.964107,508,02/27/2018 12:36pm,Snow Emergency,"1831 2ND AVE S,Minneapolis,MN",44.964107,-93.27373,Yardville,3,6,Steven's Square - Loring Heights,Central,3
-93.27335,44.964819,509,02/27/2018 12:39pm,Snow Emergency,"215 18TH ST E,Minneapolis,MN",44.964819,-93.27335,Yardville,3,6,Steven's Square - Loring Heights,Central,3
-93.281777,44.963583,510,02/27/2018 12:41pm,Snow Emergency,"223 Ridgewood ave s,Minneapolis,MN",44.963583,-93.281777,Yardville,3,7,Steven's Square - Loring Heights,Central,3
-93.271116,44.96382,511,02/27/2018 12:42pm,Snow Emergency,"331 19th st ,Minneapolis,MN",44.96382,-93.271116,Yardville,3,6,Steven's Square - Loring Heights,Central,3
-93.272797,44.953634,512,02/27/2018 12:55pm,Snow Emergency,"2721 3rd av s,Minneapolis,MN",44.953634,-93.272797,Yardville,3,10,Whittier,Powderhorn,3
-93.272798,44.953684,513,02/27/2018 12:55pm,Snow Emergency,"2711 3rd ave s ,Minneapolis,MN",44.953684,-93.272798,Yardville,3,10,Whittier,Powderhorn,3
-93.261876,44.967995,514,02/27/2018 12:58pm,Snow Emergency,"819 15th St e,Minneapolis,MN",44.967995,-93.261876,Yardville,3,6,Elliot Park,Central,3
-93.237405,45.021521,515,02/25/2018 09:07pm,Snow Emergency,"2936 JOHNSON ST NE,Minneapolis,MN",45.021521,-93.237405,Yardville,1,1,Audubon Park,Northeast,2
-93.27206,45.016324,516,02/26/2018 01:14am,Snow Emergency,"2641 Marshall St NE,Minneapolis,MN",45.016324,-93.27206,Yardville,1,1,Marshall Terrace,Northeast,2
-93.271437,45.009282,517,02/26/2018 01:17am,Snow Emergency,"2111 Marshall St NE,Minneapolis,MN",45.009282,-93.271437,Yardville,1,3,Bottineau,Northeast,2
-93.270819,45.002316,518,02/26/2018 01:24am,Snow Emergency,"1427 Marshall St NE,Minneapolis,MN",45.002316,-93.270819,Yardville,1,3,Sheridan,Northeast,2
-93.234021,45.024237,519,02/26/2018 01:24am,Snow Emergency,"1843 31st ave ,Minneapolis,MN",45.024237,-93.234021,Yardville,1,1,Waite Park,Northeast,2
-93.267486,44.999817,520,02/26/2018 01:45pm,Snow Emergency,"112 12th ave ne,Minneapolis,MN",44.999817,-93.267486,Yardville,2,3,Sheridan,Northeast,2
-93.241276,45.005144,521,02/26/2018 01:48pm,Snow Emergency,"1702 pierce st ne,Minneapolis,MN",45.005144,-93.241276,Yardville,2,1,Northeast Park,Northeast,2
-93.237492,45.005014,522,02/26/2018 01:49pm,Snow Emergency,"1700 Johnson st ne,Minneapolis,MN",45.005014,-93.237492,Yardville,2,1,Northeast Park,Northeast,2
-93.249396,45.010191,523,02/26/2018 01:52pm,Snow Emergency,"2214 jackson st ne,Minneapolis,MN",45.010191,-93.249396,Yardville,2,1,Holland,Northeast,2
-93.244074,45.014082,524,02/26/2018 01:55pm,Snow Emergency,"2526 taylor st ne,Minneapolis,MN",45.014082,-93.244074,Yardville,2,1,Audubon Park,Northeast,2
-93.242499,45.012805,525,02/26/2018 01:57pm,Snow Emergency,"2418 filmore st ne,Minneapolis,MN",45.012805,-93.242499,Yardville,2,1,Windom Park,Northeast,2
-93.262686,45.007281,526,02/26/2018 01:58pm,Snow Emergency,"336 19th ave ne,Minneapolis,MN",45.007281,-93.262686,Yardville,2,1,Holland,Northeast,2
-93.251231,45.007305,527,02/26/2018 02:00pm,Snow Emergency,"1838 quincy st ne,Minneapolis,MN",45.007305,-93.251231,Yardville,2,1,Logan Park,Northeast,2
-93.248612,45.010662,528,02/26/2018 02:31pm,Snow Emergency,"906 23rd ave ne,Minneapolis,MN",45.010662,-93.248612,Yardville,2,1,Holland,Northeast,2
-93.25668,45.006239,529,02/26/2018 02:33pm,Snow Emergency,"634 18th ave ne,Minneapolis,MN",45.006239,-93.25668,Yardville,2,1,Logan Park,Northeast,2
-93.249118,45.015187,530,02/26/2018 02:34pm,Snow Emergency,"2604 jackson st ne,Minneapolis,MN",45.015187,-93.249118,Yardville,2,1,Holland,Northeast,2
-93.253358,45.013518,531,02/26/2018 02:36pm,Snow Emergency,"2510 howard st ne,Minneapolis,MN",45.013518,-93.253358,Yardville,2,1,Holland,Northeast,2
-93.268928,45.015884,532,02/26/2018 02:48pm,Snow Emergency,"2630 California St ne,Minneapolis,MN",45.015884,-93.268928,Yardville,2,1,Marshall Terrace,Northeast,2
-93.242369,45.014386,533,02/26/2018 02:49pm,Snow Emergency,"2536 filmore st ne,Minneapolis,MN",45.014386,-93.242369,Yardville,2,1,Audubon Park,Northeast,2
-93.246063,45.017539,534,02/26/2018 02:51pm,Snow Emergency,"2720 polk st ne,Minneapolis,MN",45.017539,-93.246063,Yardville,2,1,Audubon Park,Northeast,2
-93.253687,45.011984,535,02/26/2018 02:52pm,Snow Emergency,"680 24th ave ne,Minneapolis,MN",45.011984,-93.253687,Yardville,2,1,Holland,Northeast,2
-93.258707,45.035301,536,02/26/2018 04:53am,Snow Emergency,"532 37th Ave NE,Minneapolis,MN",45.035301,-93.258707,Yardville,1,1,Columbia Park,Northeast,2
-93.257241,45.035271,537,02/26/2018 04:56am,Snow Emergency,"572 37th Ave NE,Minneapolis,MN",45.035271,-93.257241,Yardville,1,1,Columbia Park,Northeast,2
-93.257521,45.035555,538,02/26/2018 05:36am,Snow Emergency,"562 37th Ave NE,Minneapolis,MN",45.035555,-93.257521,Yardville,1,1,Columbia Park,Northeast,2
-93.256943,45.035306,539,02/26/2018 05:38am,Snow Emergency,"582 37th Ave NE,Minneapolis,MN",45.035306,-93.256943,Yardville,1,1,Columbia Park,Northeast,2
-93.254165,44.992024,540,02/26/2018 08:45am,Snow Emergency,"248 6th st ne,Minneapolis,MN",44.992024,-93.254165,Yardville,2,3,St. Anthony East,Northeast,2
-93.257291,44.993017,541,02/26/2018 08:55am,Snow Emergency,"416 4th ave ne,Minneapolis,MN",44.993017,-93.257291,Yardville,2,3,St. Anthony West,Northeast,2
-93.251231,44.993397,542,02/26/2018 08:57am,Snow Emergency,"802 3rd ave ne,Minneapolis,MN",44.993397,-93.251231,Yardville,2,3,St. Anthony East,Northeast,2
-93.26024,44.994564,543,02/26/2018 09:01am,Snow Emergency,"306 6th ave ne,Minneapolis,MN",44.994564,-93.26024,Yardville,2,3,St. Anthony West,Northeast,2
-93.254237,44.996901,544,02/26/2018 09:09am,Snow Emergency,"674 summer st ne,Minneapolis,MN",44.996901,-93.254237,Yardville,2,3,St. Anthony East,Northeast,2
-93.231756,44.992833,545,02/26/2018 09:14am,Snow Emergency,"1166 14th ave se,Minneapolis,MN",44.992833,-93.231756,Yardville,2,1,Como,University,2
-93.232048,44.991731,546,02/26/2018 09:15am,Snow Emergency,"1126 14th ave se,Minneapolis,MN",44.991731,-93.232048,Yardville,2,1,Como,University,2
-93.253149,44.996748,547,02/26/2018 09:29am,Snow Emergency,"688 Summer st ne,Minneapolis,MN",44.996748,-93.253149,Yardville,2,3,St. Anthony East,Northeast,2
-93.231753,44.993161,548,02/26/2018 09:30am,Snow Emergency,"1176 14th ave SE,Minneapolis,MN",44.993161,-93.231753,Yardville,2,1,Como,University,2
-93.232048,44.991681,549,02/26/2018 09:32am,Snow Emergency,"1124 14th ave Se,Minneapolis,MN",44.991681,-93.232048,Yardville,2,1,Como,University,2
-93.259573,44.996106,550,02/26/2018 09:46am,Snow Emergency,"402 7th ave ne,Minneapolis,MN",44.996106,-93.259573,Yardville,2,3,St. Anthony West,Northeast,2
-93.262889,44.997699,551,02/26/2018 09:52am,Snow Emergency,"308 9th ave ne,Minneapolis,MN",44.997699,-93.262889,Yardville,2,3,St. Anthony West,Northeast,2
-93.266781,44.996348,552,02/26/2018 09:54am,Snow Emergency,"124 9th ave ne,Minneapolis,MN",44.996348,-93.266781,Yardville,2,3,St. Anthony West,Northeast,2
-93.231738,44.991631,553,02/26/2018 09:57am,Snow Emergency,"1122 14th ave se,Minneapolis,MN",44.991631,-93.231738,Yardville,2,1,Como,University,2
-93.262556,44.99764,554,02/26/2018 10:07am,Snow Emergency,"306 9th ave ne,Minneapolis,MN",44.99764,-93.262556,Yardville,2,3,St. Anthony West,Northeast,2
-93.258073,44.997702,555,02/26/2018 10:15am,Snow Emergency,"718 6th st ne,Minneapolis,MN",44.997702,-93.258073,Yardville,2,3,St. Anthony West,Northeast,2
-93.236208,45.015825,556,02/26/2018 10:53am,Snow Emergency,"2626 Ulysses st ne,Minneapolis,MN",45.015825,-93.236208,Yardville,2,1,Audubon Park,Northeast,2
-93.262827,45.015119,557,02/26/2018 10:55am,Snow Emergency,"344 26th ave ne,Minneapolis,MN",45.015119,-93.262827,Yardville,2,1,Holland,Northeast,2
-93.269707,45.001746,558,02/26/2018 11:03am,Snow Emergency,"1400 Grand st ne,Minneapolis,MN",45.001746,-93.269707,Yardville,2,3,Sheridan,Northeast,2
-93.268009,45.000094,559,02/26/2018 11:04am,Snow Emergency,"1208 Main st ne,Minneapolis,MN",45.000094,-93.268009,Yardville,2,3,Sheridan,Northeast,2
-93.258194,45.011593,560,02/26/2018 11:06am,Snow Emergency,"2312 7th st ne,Minneapolis,MN",45.011593,-93.258194,Yardville,2,1,Holland,Northeast,2
-93.258194,45.011593,561,02/26/2018 11:09am,Snow Emergency,"2312 7th st ne,Minneapolis,MN",45.011593,-93.258194,Yardville,2,1,Holland,Northeast,2
-93.258223,45.010462,562,02/26/2018 11:13am,Snow Emergency,"2212 7th st ne,Minneapolis,MN",45.010462,-93.258223,Yardville,2,1,Holland,Northeast,2
-93.264628,45.011977,563,02/26/2018 11:17am,Snow Emergency,"2324 3rd st ne,Minneapolis,MN",45.011977,-93.264628,Yardville,2,3,Bottineau,Northeast,2
-93.256592,45.004983,564,02/26/2018 11:44am,Snow Emergency,"1630 adams st ne,Minneapolis,MN",45.004983,-93.256592,Yardville,2,1,Logan Park,Northeast,2
-93.264854,45.000534,565,02/26/2018 11:46am,Snow Emergency,"1230 3rd st ne,Minneapolis,MN",45.000534,-93.264854,Yardville,2,3,Sheridan,Northeast,2
-93.256252,44.996131,566,02/26/2018 11:47am,Snow Emergency,"634 adams st ne,Minneapolis,MN",44.996131,-93.256252,Yardville,2,3,St. Anthony East,Northeast,2
-93.231043,45.02812,567,02/26/2018 11:50am,Snow Emergency,"3310 cleveland st ne,Minneapolis,MN",45.02812,-93.231043,Yardville,2,1,Waite Park,Northeast,2
-93.256586,45.001281,568,02/26/2018 11:51am,Snow Emergency,"1310 adams st ne,Minneapolis,MN",45.001281,-93.256586,Yardville,2,1,Logan Park,Northeast,2
-93.255247,44.99802,569,02/26/2018 11:52am,Snow Emergency,"738 jefferson st ne,Minneapolis,MN",44.99802,-93.255247,Yardville,2,3,St. Anthony East,Northeast,2
-93.255237,45.002268,570,02/26/2018 11:54am,Snow Emergency,"1406 jefferson st ne,Minneapolis,MN",45.002268,-93.255237,Yardville,2,1,Logan Park,Northeast,2
-93.255,45.00151,571,02/26/2018 11:57am,Snow Emergency,"1318 jefferson st ne,Minneapolis,MN",45.00151,-93.255,Yardville,2,1,Logan Park,Northeast,2
-93.24883,44.995567,572,02/26/2018 12:05pm,Snow Emergency,"612 VanBuren st ne,Minneapolis,MN",44.995567,-93.24883,Yardville,2,3,St. Anthony East,Northeast,2
-93.248879,44.997544,573,02/26/2018 12:06pm,Snow Emergency,"718 VanBuren st ne,Minneapolis,MN",44.997544,-93.248879,Yardville,2,3,St. Anthony East,Northeast,2
-93.246832,45.015855,574,02/26/2018 12:09am,Snow Emergency,"2625 Central Ave NE,Minneapolis,MN",45.015855,-93.246832,Yardville,1,1,Audubon Park,Northeast,2
-93.247552,45.027623,575,02/26/2018 12:18am,Snow Emergency,"3300 Central Ave NE,Minneapolis,MN",45.027623,-93.247552,Yardville,1,1,Columbia Park,Northeast,2
-93.247432,45.023081,576,02/26/2018 12:20am,Snow Emergency,"3048 Central Ave NE,Minneapolis,MN",45.023081,-93.247432,Yardville,1,1,Columbia Park,Northeast,2
-93.270819,45.002316,577,02/26/2018 12:31am,Snow Emergency,"1427 Marshall St NE,Minneapolis,MN",45.002316,-93.270819,Yardville,1,3,Sheridan,Northeast,2
-93.252294,44.995093,578,02/26/2018 12:31pm,Snow Emergency,"749 spring st ne,Minneapolis,MN",44.995093,-93.252294,Yardville,2,3,St. Anthony East,Northeast,2
-93.243812,44.995383,579,02/26/2018 12:32pm,Snow Emergency,"606 taylor st ne,Minneapolis,MN",44.995383,-93.243812,Yardville,2,3,Beltrami,Northeast,2
-93.240515,44.994977,580,02/26/2018 12:43pm,Snow Emergency,"1306 spring st ne,Minneapolis,MN",44.994977,-93.240515,Yardville,2,3,Beltrami,Northeast,2
-93.256522,44.996215,581,02/26/2018 12:45pm,Snow Emergency,"638 adams st ne,Minneapolis,MN",44.996215,-93.256522,Yardville,2,3,St. Anthony East,Northeast,2
-93.255717,45.005099,582,02/26/2018 12:47pm,Snow Emergency,"648 17th ave ne,Minneapolis,MN",45.005099,-93.255717,Yardville,2,1,Logan Park,Northeast,2
-93.255217,45.001843,583,02/26/2018 12:48pm,Snow Emergency,"1330 jefferson st ne,Minneapolis,MN",45.001843,-93.255217,Yardville,2,1,Logan Park,Northeast,2
-93.255217,45.001843,584,02/26/2018 12:49pm,Snow Emergency,"1330 jefferson st ne,Minneapolis,MN",45.001843,-93.255217,Yardville,2,1,Logan Park,Northeast,2
-93.254997,44.999899,585,02/26/2018 12:53pm,Snow Emergency,"1140 Jefferson st ne,Minneapolis,MN",44.999899,-93.254997,Yardville,2,1,Logan Park,Northeast,2
-93.270819,45.002316,586,02/26/2018 12:54am,Snow Emergency,"1427 Marshall St NE,Minneapolis,MN",45.002316,-93.270819,Yardville,1,3,Sheridan,Northeast,2
-93.271139,45.001007,587,02/26/2018 12:56am,Snow Emergency,"1348 Marshall St NE,Minneapolis,MN",45.001007,-93.271139,Yardville,1,3,Sheridan,Northeast,2
-93.258563,45.003288,588,02/26/2018 12:56pm,Snow Emergency,"604 15th ave ne,Minneapolis,MN",45.003288,-93.258563,Yardville,2,3,Sheridan,Northeast,2
-93.243509,44.994125,589,02/26/2018 12:59pm,Snow Emergency,"430 taylor st ne,Minneapolis,MN",44.994125,-93.243509,Yardville,2,3,Beltrami,Northeast,2
-93.25083,45.006923,590,02/27/2018 12:41pm,Snow Emergency,"803 1th st e,Minneapolis,MN",45.006923,-93.25083,Yardville,3,1,Logan Park,Northeast,2
-93.271432,44.987548,591,02/25/2018 10:02pm,Snow Emergency,"404 1st st n ,Minneapolis,MN",44.987548,-93.271432,Yardville,1,3,North Loop,Central,1
-93.279118,44.990919,592,02/25/2018 10:13pm,Snow Emergency,"900 2nd st N,Minneapolis,MN",44.990919,-93.279118,Yardville,1,3,North Loop,Central,1
-93.287993,45.00025,593,02/25/2018 10:46pm,Snow Emergency,"2100 Lyndale ave n,Minneapolis,MN",45.00025,-93.287993,Yardville,1,5,Hawthorne,Near North,1
-93.287698,45.001645,594,02/25/2018 10:49pm,Snow Emergency,"2200 Lyndale Ave N,Minneapolis,MN",45.001645,-93.287698,Yardville,1,5,Hawthorne,Near North,1
-93.273345,44.98723,595,02/25/2018 10:50pm,Snow Emergency,"500 BLOCK 2 st n,Minneapolis,MN",44.98723,-93.273345,Yardville,1,3,North Loop,Central,1
-93.273389,44.988448,596,02/25/2018 10:55pm,Snow Emergency,"502 1st st n,Minneapolis,MN",44.988448,-93.273389,Yardville,1,3,North Loop,Central,1
-93.287978,45.007733,597,02/25/2018 11:07pm,Snow Emergency,"2700-2899 LYNDALE AVE N,Minneapolis,MN",45.007733,-93.287978,Yardville,1,5,Hawthorne,Near North,1
-93.274734,44.99028,598,02/25/2018 11:08pm,Snow Emergency,"720 1st st n,Minneapolis,MN",44.99028,-93.274734,Yardville,1,3,North Loop,Central,1
-93.288021,45.013111,599,02/25/2018 11:14pm,Snow Emergency,"3200 Lyndale Ave N,Minneapolis,MN",45.013111,-93.288021,Yardville,1,4,McKinley,Camden,1
-93.288048,45.018628,600,02/25/2018 11:36pm,Snow Emergency,"3500 BLOCK LYNDALE AVE N,Minneapolis,MN",45.018628,-93.288048,Yardville,1,4,McKinley,Camden,1
-93.281331,44.989493,601,02/25/2018 11:37pm,Snow Emergency,"920 3rd st n,Minneapolis,MN",44.989493,-93.281331,Yardville,1,3,North Loop,Central,1
-93.287841,45.015031,602,02/25/2018 11:37pm,Snow Emergency,"3300 lyndale ave n,Minneapolis,MN",45.015031,-93.287841,Yardville,1,4,McKinley,Camden,1
-93.287841,45.015031,603,02/25/2018 11:38pm,Snow Emergency,"3300 Lyndale ave n,Minneapolis,MN",45.015031,-93.287841,Yardville,1,4,McKinley,Camden,1
-93.287623,45.009759,604,02/25/2018 11:39pm,Snow Emergency,"2900 lyndale n ,Minneapolis,MN",45.009759,-93.287623,Yardville,1,5,Hawthorne,Near North,1
-93.28776,45.018627,605,02/25/2018 11:40pm,Snow Emergency,"3500 Lyndale ave n,Minneapolis,MN",45.018627,-93.28776,Yardville,1,4,McKinley,Camden,1
-93.287788,45.022311,606,02/25/2018 11:41pm,Snow Emergency,"3700 Lyndale Ave N,Minneapolis,MN",45.022311,-93.287788,Yardville,1,4,McKinley,Camden,1
-93.281524,44.988842,607,02/25/2018 11:52pm,Snow Emergency,"915 3rd st n,Minneapolis,MN",44.988842,-93.281524,Yardville,1,3,North Loop,Central,1
-93.292063,44.988817,608,02/26/2018 01:10am,Snow Emergency,"1100 van white Blvd ,Minneapolis,MN",44.988817,-93.292063,Yardville,1,5,Sumner - Glenwood,Near North,1
-93.288048,45.018628,609,02/26/2018 01:10am,Snow Emergency,"3500-3599 LYNDALE AVE N,Minneapolis,MN",45.018628,-93.288048,Yardville,1,4,McKinley,Camden,1
-93.292063,44.988817,610,02/26/2018 01:12am,Snow Emergency,"1100 van white blvd,Minneapolis,MN",44.988817,-93.292063,Yardville,1,5,Sumner - Glenwood,Near North,1
-93.309505,44.992261,611,02/26/2018 01:12pm,Snow Emergency,"1340 QUEEN AVE N,Minneapolis,MN",44.992261,-93.309505,Yardville,2,5,Willard - Hay,Near North,1
-93.306818,44.999446,612,02/26/2018 01:12pm,Snow Emergency,"1918 Oliver Ave. N.,Minneapolis,MN",44.999446,-93.306818,Yardville,2,5,Willard - Hay,Near North,1
-93.281492,44.98713,613,02/26/2018 01:18am,Snow Emergency,"821 4th st n,Minneapolis,MN",44.98713,-93.281492,Yardville,1,5,North Loop,Central,1
-93.293873,44.984487,614,02/26/2018 01:26am,Snow Emergency,"600 Van White Memorial Blvd,Minneapolis,MN",44.984487,-93.293873,Yardville,1,5,Sumner - Glenwood,Near North,1
-93.310463,44.994449,615,02/26/2018 01:27pm,Snow Emergency,"1508 russell ave n,Minneapolis,MN",44.994449,-93.310463,Yardville,2,5,Willard - Hay,Near North,1
-93.291966,44.985948,616,02/26/2018 01:29am,Snow Emergency,"600-720 VAN WHITE MEMORIAL BLVD,Minneapolis,MN",44.985948,-93.291966,Yardville,1,5,Sumner - Glenwood,Near North,1
-93.301634,44.992917,617,02/26/2018 01:30pm,Snow Emergency,"1344 knox ave n,Minneapolis,MN",44.992917,-93.301634,Yardville,2,5,Near - North,Near North,1
-93.293061,45.020015,618,02/26/2018 01:36pm,Snow Emergency,"3544 DuPont ave n,Minneapolis,MN",45.020015,-93.293061,Yardville,2,4,McKinley,Camden,1
-93.293103,44.986582,619,02/26/2018 01:37am,Snow Emergency,"801 van white ,Minneapolis,MN",44.986582,-93.293103,Yardville,1,5,Sumner - Glenwood,Near North,1
-93.294768,44.989214,620,02/26/2018 01:37pm,Snow Emergency,"1210 11th Ave N,Minneapolis,MN",44.989214,-93.294768,Yardville,2,5,Near - North,Near North,1
-93.291603,45.0218,621,02/26/2018 01:38pm,Snow Emergency,"3650 Colfax ave n,Minneapolis,MN",45.0218,-93.291603,Yardville,2,4,McKinley,Camden,1
-93.279952,44.986503,622,02/26/2018 01:39am,Snow Emergency,"701 4th st n,Minneapolis,MN",44.986503,-93.279952,Yardville,1,5,North Loop,Central,1
-93.293103,44.986582,623,02/26/2018 01:40am,Snow Emergency,"801 van white ,Minneapolis,MN",44.986582,-93.293103,Yardville,1,5,Sumner - Glenwood,Near North,1
-93.292792,45.014542,624,02/26/2018 01:40pm,Snow Emergency,"3242 DuPont ave n,Minneapolis,MN",45.014542,-93.292792,Yardville,2,4,McKinley,Camden,1
-93.292795,45.017388,625,02/26/2018 01:42pm,Snow Emergency,"3418 DuPont ave n,Minneapolis,MN",45.017388,-93.292795,Yardville,2,4,McKinley,Camden,1
-93.291966,44.985948,626,02/26/2018 01:47am,Snow Emergency,"720 van whitee blvd,Minneapolis,MN",44.985948,-93.291966,Yardville,1,5,Sumner - Glenwood,Near North,1
-93.293873,44.984487,627,02/26/2018 01:49am,Snow Emergency,"600 van white blvd,Minneapolis,MN",44.984487,-93.293873,Yardville,1,5,Sumner - Glenwood,Near North,1
