X,Y,FID,Service_Da,Address,Tow_Reason,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Day,Snow_Emerg
-93.288047999715388,44.978944000365402,448,04/16/2018 12:33am,"700 2ND AVE N ,Minneapolis,MN",Snow Emergency,44.978944,-93.288048,5,Near North,Harrison,3,1,Howe
-93.270416999644794,44.999537000332339,449,04/16/2018 12:34am,"78 13th Ave NE,Minneapolis,MN",Snow Emergency,44.999537,-93.270417,3,Northeast,Sheridan,2,1,Howe
-93.314519000051803,44.924107000437793,450,04/16/2018 12:35am,"4311 upton ave s ,Minneapolis,MN",Snow Emergency,44.924107,-93.314519,13,Southwest,Linden Hills,5,1,Howe
-93.29410700033776,45.000255000168195,451,04/16/2018 12:36am,"2099 EMERSON AVE N,Minneapolis,MN",Snow Emergency,45.000255,-93.294107,5,Near North,Hawthorne,1,1,Howe
-93.221531999901856,44.930374999906334,452,04/16/2018 12:36am,"4000 MINNEHAHA AVE S,Minneapolis,MN",Snow Emergency,44.930375,-93.221532,12,Longfellow,Hiawatha,6,1,Howe
-93.254501000420817,45.001177000418295,453,04/16/2018 12:37am,"669 13TH AVE NE,Minneapolis,MN",Snow Emergency,45.001177,-93.254501,1,Northeast,Logan Park,2,1,Howe
-93.221328000386848,44.930612000043801,454,04/16/2018 12:38am,"3975 MINNEHAHA AVE S,Minneapolis,MN",Snow Emergency,44.930612,-93.221328,12,Longfellow,Howe,6,1,Howe
-93.236161000030123,44.963985000307552,455,04/16/2018 12:15am,"2505 9TH ST S,Minneapolis,MN",Snow Emergency,44.963985,-93.236161,6,Longfellow,Seward,4,1,Howe
-93.287795999785544,45.024097999822914,456,04/16/2018 12:43am,"3800 LYNDALE AVE N ,Minneapolis,MN",Snow Emergency,45.024098,-93.287796,4,Camden,Webber - Camden,1,1,Howe
-93.221328000386848,44.930612000043801,457,04/16/2018 12:43am,"3975 minnehaha AVE S,Minneapolis,MN",Snow Emergency,44.930612,-93.221328,12,Longfellow,Howe,6,1,Howe
-93.279428999748518,44.962706999828242,458,04/16/2018 12:45am,"1500 BLAISDELL AVE S,Minneapolis,MN",Snow Emergency,44.962707,-93.279429,7,Central,Steven's Square - Loring Heights,3,1,Howe
-93.235838999570149,44.981551000078632,459,04/16/2018 12:46am,"1314 5th st se,Minneapolis,MN",Snow Emergency,44.981551,-93.235839,3,University,Marcy Holmes,4,1,Howe
-93.279428999748518,44.962706999828242,460,04/16/2018 12:47am,"1500 block of blaisdell,Minneapolis,MN",Snow Emergency,44.962707,-93.279429,7,Central,Steven's Square - Loring Heights,3,1,Howe
-93.275366000340611,44.987268000218073,461,04/16/2018 12:48am,"204 6TH AVE N ,Minneapolis,MN",Snow Emergency,44.987268,-93.275366,3,Central,North Loop,1,1,Howe
-93.21598899969257,44.923109000280192,462,04/16/2018 12:53am,"4401 minnehaha ave s,Minneapolis,MN",Snow Emergency,44.923109,-93.215989,12,Longfellow,Hiawatha,6,1,Howe
-93.221531999901856,44.930374999906334,463,04/16/2018 12:54am,"4000 MINNEHAHA AVE S,Minneapolis,MN",Snow Emergency,44.930375,-93.221532,12,Longfellow,Hiawatha,6,1,Howe
-93.298579999767128,44.942789000412105,464,04/16/2018 12:57am,"3300 block of Hennepin,Minneapolis,MN",Snow Emergency,44.942789,-93.29858,10,Calhoun Isle,ECCO,5,1,Howe
-93.214867000111965,44.916322000260145,465,04/16/2018 12:58am,"3975 minnehaha a s,Minneapolis,MN",Snow Emergency,44.916322,-93.214867,12,Longfellow,Hiawatha,6,1,Howe
-93.240013999646337,44.963689000147262,466,04/16/2018 12:58am,"2213 9th st s,Minneapolis,MN",Snow Emergency,44.963689,-93.240014,6,Longfellow,Seward,4,1,Howe
-93.287775999762516,45.027711000062652,467,04/16/2018 12:59am,"4000 Lyndale Ave n ,Minneapolis,MN",Snow Emergency,45.027711,-93.287776,4,Camden,Webber - Camden,1,1,Howe
-93.239824999923769,44.964429000098335,468,04/16/2018 01:02am,"2210 9TH ST S,Minneapolis,MN",Snow Emergency,44.964429,-93.239825,2,University,Cedar Riverside,4,1,Howe
-93.293811000177485,45.001657000070551,469,04/16/2018 01:03am,"2200 EMERSON AVE N ,Minneapolis,MN",Snow Emergency,45.001657,-93.293811,5,Near North,Hawthorne,1,1,Howe
-93.297982000069211,44.946443999890725,470,04/16/2018 01:04am,"3100 HENNEPIN AVE ,Minneapolis,MN",Snow Emergency,44.946444,-93.297982,10,Calhoun Isle,CARAG,5,1,Howe
-93.278617000074448,44.984931000365414,471,04/16/2018 01:06am,"408 6TH AVE N ,Minneapolis,MN",Snow Emergency,44.984931,-93.278617,5,Central,North Loop,1,1,Howe
-93.295956000169213,44.957190999964723,472,04/16/2018 01:07am,"2500 hennepin ave s,Minneapolis,MN",Snow Emergency,44.957191,-93.295956,7,Calhoun Isle,East Isles,3,1,Howe
-93.225547999840273,44.935761000070158,473,04/16/2018 01:10am,"3700 minnehaha ave,Minneapolis,MN",Snow Emergency,44.935761,-93.225548,12,Longfellow,Howe,6,1,Howe
-93.278329000283122,44.961772999924051,474,04/16/2018 01:10am,"2100 block of nicollet,Minneapolis,MN",Snow Emergency,44.961773,-93.278329,10,Powderhorn,Whittier,3,1,Howe
-93.279743999885625,44.988408999775572,475,04/16/2018 01:12am,"804 3rd st n,Minneapolis,MN",Snow Emergency,44.988409,-93.279744,3,Central,North Loop,1,1,Howe
-93.253022999711618,45.001207000003092,476,04/16/2018 01:13am,"695 13th Ave NE,Minneapolis,MN",Snow Emergency,45.001207,-93.253023,1,Northeast,Logan Park,2,1,Howe
-93.278329000283122,44.961772999924051,477,04/16/2018 01:13am,"2100 block of nicollet,Minneapolis,MN",Snow Emergency,44.961773,-93.278329,10,Powderhorn,Whittier,3,1,Howe
-93.233952999831047,44.963559999594324,478,04/16/2018 12:35am,"2615 9TH ST S,Minneapolis,MN",Snow Emergency,44.96356,-93.233953,6,Longfellow,Seward,4,1,Howe
-93.228060999715368,44.939407000033093,479,04/16/2018 01:18am,"3500 Minnehaha,Minneapolis,MN",Snow Emergency,44.939407,-93.228061,12,Longfellow,Howe,6,1,Howe
-93.278104999845823,44.957184999688018,480,04/16/2018 01:20am,"2500 block nicollet,Minneapolis,MN",Snow Emergency,44.957185,-93.278105,10,Powderhorn,Whittier,3,1,Howe
-93.267296999656764,44.969562000286132,481,04/16/2018 01:20am,"617 Grant St e,Minneapolis,MN",Snow Emergency,44.969562,-93.267297,7,Central,Elliot Park,3,1,Howe
-93.262569000159189,44.960902000227186,482,04/16/2018 01:21am,"2200 Chicago av s ,Minneapolis,MN",Snow Emergency,44.960902,-93.262569,6,Phillips,Ventura Village,3,1,Howe
-93.278104999845823,44.957184999688018,483,04/16/2018 01:23am,"2500 block of Nicole Ave ,Minneapolis,MN",Snow Emergency,44.957185,-93.278105,10,Powderhorn,Whittier,3,1,Howe
-93.233975999992381,44.963559999594324,484,04/16/2018 12:34am,"2613 9TH ST S,Minneapolis,MN",Snow Emergency,44.96356,-93.233976,6,Longfellow,Seward,4,1,Howe
-93.294150999668872,45.009693000131897,485,04/16/2018 01:25am,"2900 Emerson Ave N,Minneapolis,MN",Snow Emergency,45.009693,-93.294151,5,Near North,Hawthorne,1,1,Howe
-93.242427000305781,44.964018000030705,486,04/16/2018 01:25am,"2104 9th st s,Minneapolis,MN",Snow Emergency,44.964018,-93.242427,6,Longfellow,Seward,4,1,Howe
-93.281374000409755,44.988633000212808,487,04/16/2018 01:26am,"901 3rd st n ,Minneapolis,MN",Snow Emergency,44.988633,-93.281374,3,Central,North Loop,1,1,Howe
-93.220033000022909,44.970553000120894,488,04/16/2018 12:52am,"167 27TH AVE SE,Minneapolis,MN",Snow Emergency,44.970553,-93.220033,2,University,Prospect Park - East River Road,4,1,Howe
-93.219952999930982,44.970650000097464,489,04/16/2018 12:53am,"171 27TH AVE SE,Minneapolis,MN",Snow Emergency,44.97065,-93.219953,2,University,Prospect Park - East River Road,4,1,Howe
-93.265803000008418,45.004555999759646,490,04/16/2018 01:28am,"1609 2nd St NE,Minneapolis,MN",Snow Emergency,45.004556,-93.265803,3,Northeast,Sheridan,2,1,Howe
-93.278028999938385,44.9625509998288,491,04/16/2018 01:28am,"2000 block of nicollet,Minneapolis,MN",Snow Emergency,44.962551,-93.278029,10,Powderhorn,Whittier,3,1,Howe
-93.242172000237602,44.964018000030705,492,04/15/2018 11:55pm,"2120 9TH ST S,Minneapolis,MN",Snow Emergency,44.964018,-93.242172,6,Longfellow,Seward,4,1,Howe
-93.278450999613881,44.963463999663929,493,04/16/2018 01:30am,"1900 NICOLLET AVE S,Minneapolis,MN",Snow Emergency,44.963464,-93.278451,7,Central,Steven's Square - Loring Heights,3,1,Howe
-93.294084000176454,45.007976000092349,494,04/16/2018 01:33am,"2600-2700 EMERSON AVE N,Minneapolis,MN",Snow Emergency,45.007976,-93.294084,5,Near North,Hawthorne,1,1,Howe
-93.29386399992363,44.996458999583233,495,04/16/2018 01:36am,"1700 EMERSON AVE N ,Minneapolis,MN",Snow Emergency,44.996459,-93.293864,5,Near North,Near - North,1,1,Howe
-93.229406999733214,44.941144000095562,496,04/16/2018 01:38am,"3400 minnehaha,Minneapolis,MN",Snow Emergency,44.941144,-93.229407,12,Longfellow,Howe,6,1,Howe
-93.281370000225309,44.985563999878757,497,04/16/2018 01:39am,"737 5th st n,Minneapolis,MN",Snow Emergency,44.985564,-93.28137,5,Central,North Loop,1,1,Howe
-93.229406999733214,44.941144000095562,498,04/16/2018 01:44am,"3400 MINNEHAHA AVE S,Minneapolis,MN",Snow Emergency,44.941144,-93.229407,12,Longfellow,Howe,6,1,Howe
-93.278329000283122,44.961772999924051,499,04/16/2018 01:44am,"2100 block of nicollet,Minneapolis,MN",Snow Emergency,44.961773,-93.278329,10,Powderhorn,Whittier,3,1,Howe
-93.260226000029832,44.991660000408729,500,04/16/2018 01:44am,"335 2ND ST NE,Minneapolis,MN",Snow Emergency,44.99166,-93.260226,3,Northeast,St. Anthony West,2,1,Howe
-93.278594999959239,44.96419900028372,501,04/16/2018 01:46am,"1 Groveland av s,Minneapolis,MN",Snow Emergency,44.964199,-93.278595,7,Central,Steven's Square - Loring Heights,3,1,Howe
-93.278329000283122,44.961772999924051,502,04/16/2018 01:47am,"2100 block of nicollet,Minneapolis,MN",Snow Emergency,44.961773,-93.278329,10,Powderhorn,Whittier,3,1,Howe
-93.229406999733214,44.941144000095562,503,04/16/2018 01:48am,"3400 minnehaha ave,Minneapolis,MN",Snow Emergency,44.941144,-93.229407,12,Longfellow,Howe,6,1,Howe
-93.229406999733214,44.941144000095562,504,04/16/2018 01:50am,"3400 Minnehaha Ave,Minneapolis,MN",Snow Emergency,44.941144,-93.229407,12,Longfellow,Howe,6,1,Howe
-93.293811000177485,45.001657000070551,505,04/16/2018 01:50am,"2200 Emerson ave n,Minneapolis,MN",Snow Emergency,45.001657,-93.293811,5,Near North,Hawthorne,1,1,Howe
-93.257020999719316,44.988611000097649,506,04/16/2018 01:50am,"22 University Ave NE,Minneapolis,MN",Snow Emergency,44.988611,-93.257021,3,University,Nicollet Island - East Bank,2,1,Howe
-93.294084000176454,45.007976000092349,507,04/16/2018 01:51am,"2700 Emerson Ave n ,Minneapolis,MN",Snow Emergency,45.007976,-93.294084,5,Near North,Hawthorne,1,1,Howe
-93.294331999921837,45.013146000187817,508,04/16/2018 01:53am,"3200 Emerson Ave N,Minneapolis,MN",Snow Emergency,45.013146,-93.294332,5,Camden,Folwell,1,1,Howe
-93.278028999938385,44.9625509998288,509,04/16/2018 01:53am,"2000 block of nicollet,Minneapolis,MN",Snow Emergency,44.962551,-93.278029,10,Powderhorn,Whittier,3,1,Howe
-93.279534000093975,44.967451000063647,510,04/16/2018 12:50am,"1500 LASALLE AVE S,Minneapolis,MN",Snow Emergency,44.967451,-93.279534,7,Central,Loring Park,3,1,Howe
-93.229406999733214,44.941144000095562,511,04/16/2018 01:55am,"3400 Minnehaha Ave,Minneapolis,MN",Snow Emergency,44.941144,-93.229407,12,Longfellow,Howe,6,1,Howe
-93.312788000265982,44.924557999651995,512,04/16/2018 01:57am,"2700 43rd st,Minneapolis,MN",Snow Emergency,44.924558,-93.312788,13,Southwest,Linden Hills,5,1,Howe
-93.226764000158425,44.937604999671059,513,04/16/2018 01:58am,"3600 MINNEHAHA AVE S,Minneapolis,MN",Snow Emergency,44.937605,-93.226764,12,Longfellow,Howe,6,1,Howe
-93.277822000285028,44.964196000145357,514,04/16/2018 01:58am,"00 Groveland ave,Minneapolis,MN",Snow Emergency,44.964196,-93.277822,7,Central,Steven's Square - Loring Heights,3,1,Howe
-93.229406999733214,44.941144000095562,515,04/16/2018 01:59am,"3400 Minnehaha,Minneapolis,MN",Snow Emergency,44.941144,-93.229407,12,Longfellow,Howe,6,1,Howe
-93.277822000285028,44.964196000145357,516,04/16/2018 01:59am,"00 groveland av,Minneapolis,MN",Snow Emergency,44.964196,-93.277822,7,Central,Steven's Square - Loring Heights,3,1,Howe
-93.295281999664496,45.015220999649443,517,04/16/2018 02:02am,"3300-3399 FREMONT AVE N,Minneapolis,MN",Snow Emergency,45.015221,-93.295282,4,Camden,Folwell,1,1,Howe
-93.225547999840273,44.935761000070158,518,04/16/2018 02:05am,"3700 minnehaha,Minneapolis,MN",Snow Emergency,44.935761,-93.225548,12,Longfellow,Howe,6,1,Howe
-93.278450999613881,44.963463999663929,519,04/16/2018 02:12am,"1900 block of nicollet,Minneapolis,MN",Snow Emergency,44.963464,-93.278451,7,Central,Steven's Square - Loring Heights,3,1,Howe
-93.273178000164535,44.988683999866737,520,04/16/2018 02:15am,"514 1st st n,Minneapolis,MN",Snow Emergency,44.988684,-93.273178,3,Central,North Loop,1,1,Howe
-93.278028999938385,44.9625509998288,521,04/16/2018 02:15am,"2000 NICOLLET AVE S,Minneapolis,MN",Snow Emergency,44.962551,-93.278029,10,Powderhorn,Whittier,3,1,Howe
-93.278091000099536,44.96683300034271,522,04/16/2018 02:15am,"1700 block nicollet ave ,Minneapolis,MN",Snow Emergency,44.966833,-93.278091,7,Central,Loring Park,3,1,Howe
-93.278091000099536,44.96683300034271,523,04/16/2018 02:17am,"1700 block of nicollet,Minneapolis,MN",Snow Emergency,44.966833,-93.278091,7,Central,Loring Park,3,1,Howe
-93.278091000099536,44.96683300034271,524,04/16/2018 02:20am,"1700 NICOLLET AVE S,Minneapolis,MN",Snow Emergency,44.966833,-93.278091,7,Central,Loring Park,3,1,Howe
-93.28505700028029,44.96584299965474,525,04/16/2018 02:22am,"400 Groveland av s,Minneapolis,MN",Snow Emergency,44.965843,-93.285057,7,Central,Loring Park,3,1,Howe
-93.295660000008979,45.000247999845385,526,04/16/2018 02:22am,"2100 Fremont Ave N,Minneapolis,MN",Snow Emergency,45.000248,-93.29566,5,Near North,Jordan,1,1,Howe
-93.224154000306839,44.933595000009291,527,04/16/2018 02:26am,"3800 minnehaha ave,Minneapolis,MN",Snow Emergency,44.933595,-93.224154,12,Longfellow,Howe,6,1,Howe
-93.295597999847757,45.013145000141712,528,04/16/2018 02:27am,"3200 Fremont Ave n ,Minneapolis,MN",Snow Emergency,45.013145,-93.295598,5,Near North,Jordan,1,1,Howe
-93.224154000306839,44.933595000009291,529,04/16/2018 02:28am,"3800 minnehaha ave,Minneapolis,MN",Snow Emergency,44.933595,-93.224154,12,Longfellow,Howe,6,1,Howe
-93.311606999763171,44.923036999657874,530,04/16/2018 02:30am,"2500 44th st w,Minneapolis,MN",Snow Emergency,44.923037,-93.311607,13,Southwest,Linden Hills,5,1,Howe
-93.313181000402821,44.922979999727254,531,04/16/2018 02:33am,"2631 44th st w ,Minneapolis,MN",Snow Emergency,44.92298,-93.313181,13,Southwest,Linden Hills,5,1,Howe
-93.321142999749625,44.923558000301504,532,04/16/2018 02:35am,"3226 44TH ST W,Minneapolis,MN",Snow Emergency,44.923558,-93.321143,13,Southwest,Linden Hills,5,1,Howe
-93.295458999733,45.033655999924513,533,04/16/2018 02:35am,"4300 freemont ave n,Minneapolis,MN",Snow Emergency,45.033656,-93.295459,4,Camden,Webber - Camden,1,1,Howe
-93.224154000306839,44.933595000009291,534,04/16/2018 02:36am,"3800 minnehaha,Minneapolis,MN",Snow Emergency,44.933595,-93.224154,12,Longfellow,Howe,6,1,Howe
-93.277810999777785,44.96395599986954,535,04/16/2018 02:37am,"00 19th st e,Minneapolis,MN",Snow Emergency,44.963956,-93.277811,6,Central,Steven's Square - Loring Heights,3,1,Howe
-93.295296000310159,45.020581000412896,536,04/16/2018 02:37am,"3600-3699 FREMONT AVE N,Minneapolis,MN",Snow Emergency,45.020581,-93.295296,4,Camden,Folwell,1,1,Howe
-93.287947999600476,44.892081000238015,537,04/16/2018 02:39am,"609 61st st w,Minneapolis,MN",Snow Emergency,44.892081,-93.287948,11,Southwest,Windom,5,1,Howe
-93.278091000099536,44.96683300034271,538,04/16/2018 02:47am,"1700 NICOLLET AVE S,Minneapolis,MN",Snow Emergency,44.966833,-93.278091,7,Central,Loring Park,3,1,Howe
-93.272327999637412,44.984583999651925,539,04/16/2018 02:48am,"247 3rd Ave n,Minneapolis,MN",Snow Emergency,44.984584,-93.272328,3,Central,North Loop,3,1,Howe
-93.221328000386848,44.930612000043801,540,04/16/2018 02:50am,"3975 MINNEHAHA AVE S,Minneapolis,MN",Snow Emergency,44.930612,-93.221328,12,Longfellow,Howe,6,1,Howe
-93.278091000099536,44.96683300034271,541,04/16/2018 02:51am,"1700 block nicollet ave,Minneapolis,MN",Snow Emergency,44.966833,-93.278091,7,Central,Loring Park,3,1,Howe
-93.295660000008979,45.000247999845385,542,04/16/2018 02:51am,"2100 Fremont Ave n ,Minneapolis,MN",Snow Emergency,45.000248,-93.29566,5,Near North,Jordan,1,1,Howe
-93.295576999778689,45.027815000362004,543,04/16/2018 02:51am,"4000 Fremont Ave N,Minneapolis,MN",Snow Emergency,45.027815,-93.295577,4,Camden,Webber - Camden,1,1,Howe
-93.25795100033838,44.987198999734119,544,04/16/2018 02:51am,"16 2nd st se,Minneapolis,MN",Snow Emergency,44.987199,-93.257951,3,University,Nicollet Island - East Bank,4,1,Howe
-93.278028999938385,44.9625509998288,545,04/16/2018 02:54am,"2000 NICOLLET AVE S,Minneapolis,MN",Snow Emergency,44.962551,-93.278029,10,Powderhorn,Whittier,3,1,Howe
-93.27755899984794,44.963796999731812,546,04/16/2018 02:55am,"1 19th st e,Minneapolis,MN",Snow Emergency,44.963797,-93.277559,6,Central,Steven's Square - Loring Heights,3,1,Howe
-93.278329000283122,44.961772999924051,547,04/16/2018 02:59am,"2100 NICOLLET AVE S,Minneapolis,MN",Snow Emergency,44.961773,-93.278329,10,Powderhorn,Whittier,3,1,Howe
-93.295175000126108,45.015221999695598,548,04/16/2018 03:00am,"3300 FREMONT AVE N,Minneapolis,MN",Snow Emergency,45.015222,-93.295175,4,Camden,Folwell,1,1,Howe
-93.225547999840273,44.935761000070158,549,04/16/2018 03:07am,"3700 MINNEHAHA AVE S,Minneapolis,MN",Snow Emergency,44.935761,-93.225548,12,Longfellow,Howe,6,1,Howe
-93.277810999777785,44.96395599986954,550,04/16/2018 03:11am,"00 19th st e,Minneapolis,MN",Snow Emergency,44.963956,-93.277811,6,Central,Steven's Square - Loring Heights,3,1,Howe
-93.295474000424747,45.029726000354685,551,04/16/2018 03:11am,"4100 Fremont ave n ,Minneapolis,MN",Snow Emergency,45.029726,-93.295474,4,Camden,Webber - Camden,1,1,Howe
-93.225547999840273,44.935761000070158,552,04/16/2018 03:13am,"3700 MINNEHAHA AVE S,Minneapolis,MN",Snow Emergency,44.935761,-93.225548,12,Longfellow,Howe,6,1,Howe
-93.295597999847757,45.013145000141712,553,04/16/2018 03:14am,"3200 Fremont Ave n ,Minneapolis,MN",Snow Emergency,45.013145,-93.295598,5,Near North,Jordan,1,1,Howe
-93.236161000030123,44.963985000307552,554,04/16/2018 02:09am,"2503 9TH ST S,Minneapolis,MN",Snow Emergency,44.963985,-93.236161,6,Longfellow,Seward,4,1,Howe
-93.219872999839026,44.970747000074027,555,04/16/2018 02:08am,"175 27TH AVE SE,Minneapolis,MN",Snow Emergency,44.970747,-93.219873,2,University,Prospect Park - East River Road,4,1,Howe
-93.277667000331746,44.943309000110332,556,04/16/2018 03:16am,"3249 Nicollet ave,Minneapolis,MN",Snow Emergency,44.943309,-93.277667,8,Powderhorn,Lyndale,5,1,Howe
-93.249792000000767,44.984098999769053,557,04/16/2018 03:02am,"207 5TH AVE SE,Minneapolis,MN",Snow Emergency,44.984099,-93.249792,3,University,Marcy Holmes,4,1,Howe
-93.295474000424747,45.029726000354685,558,04/16/2018 03:21am,"4100 FREMONT AVE N,Minneapolis,MN",Snow Emergency,45.029726,-93.295474,4,Camden,Webber - Camden,1,1,Howe
-93.220553999767219,44.96646899974462,559,04/16/2018 03:03am,"49 27TH AVE SE,Minneapolis,MN",Snow Emergency,44.966469,-93.220554,2,University,Prospect Park - East River Road,4,1,Howe
-93.220152000114695,44.970407999729439,560,04/16/2018 03:14am,"161 27TH AVE SE,Minneapolis,MN",Snow Emergency,44.970408,-93.220152,2,University,Prospect Park - East River Road,4,1,Howe
-93.278444000190404,44.937120999834356,561,04/16/2018 03:30am,"3618 NICOLLET AVE S,Minneapolis,MN",Snow Emergency,44.937121,-93.278444,8,Southwest,King Field,5,1,Howe
-93.285959999654224,44.968423999967676,562,04/16/2018 03:31am,"400 block of 15th st w,Minneapolis,MN",Snow Emergency,44.968424,-93.28596,7,Central,Loring Park,3,1,Howe
-93.285959999654224,44.968423999967676,563,04/16/2018 03:33am,"400 block of 15th st w,Minneapolis,MN",Snow Emergency,44.968424,-93.28596,7,Central,Loring Park,3,1,Howe
-93.277518999801941,44.944413999806272,564,04/16/2018 03:34am,"3215 Nicollet ave,Minneapolis,MN",Snow Emergency,44.944414,-93.277519,8,Powderhorn,Lyndale,5,1,Howe
-93.295296000310159,45.020581000412896,565,04/16/2018 03:35am,"3600-3699 FREMONT AVE N,Minneapolis,MN",Snow Emergency,45.020581,-93.295296,4,Camden,Folwell,1,1,Howe
-93.295576999778689,45.027815000362004,566,04/16/2018 03:35am,"4000 Fremont Ave N,Minneapolis,MN",Snow Emergency,45.027815,-93.295577,4,Camden,Webber - Camden,1,1,Howe
-93.28186200043092,44.969850000077493,567,04/16/2018 03:36am,"1300 WILLOW ST,Minneapolis,MN",Snow Emergency,44.96985,-93.281862,7,Central,Loring Park,3,1,Howe
-93.278276999683726,44.968527000220945,568,04/16/2018 03:41am,"1400 block of nicollet,Minneapolis,MN",Snow Emergency,44.968527,-93.278277,7,Central,Loring Park,3,1,Howe
-93.295648000354902,45.003724000062611,569,04/16/2018 03:45am,"2400 Fremont Ave n ,Minneapolis,MN",Snow Emergency,45.003724,-93.295648,5,Near North,Jordan,1,1,Howe
-93.277681000078076,44.896781000243031,570,04/16/2018 03:45am,"5841 NICOLLET AV,Minneapolis,MN",Snow Emergency,44.896781,-93.277681,11,Southwest,Windom,5,1,Howe
-93.277811999823896,44.965219999703251,571,04/16/2018 03:45am,"00 18th st e,Minneapolis,MN",Snow Emergency,44.96522,-93.277812,7,Central,Steven's Square - Loring Heights,3,1,Howe
-93.277597999847785,44.937015000342058,572,04/16/2018 03:47am,"3617 Nicollet ave,Minneapolis,MN",Snow Emergency,44.937015,-93.277598,8,Southwest,King Field,5,1,Howe
-93.295278000379369,45.020581000412896,573,04/16/2018 04:04am,"3600 FREMONT AVE N,Minneapolis,MN",Snow Emergency,45.020581,-93.295278,4,Camden,Folwell,1,1,Howe
-93.277822000285028,44.964196000145357,574,04/16/2018 03:00am,"00 GROVELAND AVE,Minneapolis,MN",Snow Emergency,44.964196,-93.277822,7,Central,Steven's Square - Loring Heights,3,1,Howe
-93.276956999965535,44.963852999616279,575,04/16/2018 04:07am,"1900 1ST AVE S,Minneapolis,MN",Snow Emergency,44.963853,-93.276957,6,Central,Steven's Square - Loring Heights,3,1,Howe
-93.276950999688822,44.964942000373078,576,04/16/2018 04:09am,"1800 1ST AVE S,Minneapolis,MN",Snow Emergency,44.964942,-93.276951,6,Central,Steven's Square - Loring Heights,3,1,Howe
-93.278276999683726,44.968527000220945,577,04/16/2018 04:10am,"1400 block of nicollet,Minneapolis,MN",Snow Emergency,44.968527,-93.278277,7,Central,Loring Park,3,1,Howe
-93.278435999821525,44.900848999881475,578,04/16/2018 04:15am,"5618 NICOLLET AVE,Minneapolis,MN",Snow Emergency,44.900849,-93.278436,11,Southwest,Windom,5,1,Howe
-93.277578999870912,44.936669999720777,579,04/16/2018 04:20am,"3627 Nicollet ave,Minneapolis,MN",Snow Emergency,44.93667,-93.277579,8,Southwest,King Field,5,1,Howe
-93.295203999664807,45.009758999578196,580,04/16/2018 04:22am,"2900 Fremont Ave N,Minneapolis,MN",Snow Emergency,45.009759,-93.295204,5,Near North,Jordan,1,1,Howe
-93.295597999847757,45.013145000141712,581,04/16/2018 04:29am,"3200-3299 FREMONT AVE N,Minneapolis,MN",Snow Emergency,45.013145,-93.295598,5,Near North,Jordan,1,1,Howe
-93.278326000144773,44.926075000361045,582,04/16/2018 04:41am,"4220 NICOLLET AVE S,Minneapolis,MN",Snow Emergency,44.926075,-93.278326,8,Southwest,King Field,5,1,Howe
-93.278332999568249,44.938755999689704,583,04/16/2018 04:43am,"3526 NICOLLET AVE S,Minneapolis,MN",Snow Emergency,44.938756,-93.278333,8,Powderhorn,Lyndale,5,1,Howe
-93.295582000009233,45.00777900000088,584,04/16/2018 04:50am,"2700 FREMONT AVE N,Minneapolis,MN",Snow Emergency,45.007779,-93.295582,5,Near North,Jordan,1,1,Howe
-93.295597999847757,45.013145000141712,585,04/16/2018 04:57am,"3200 Fremont Ave N,Minneapolis,MN",Snow Emergency,45.013145,-93.295598,5,Near North,Jordan,1,1,Howe
-93.278462000121181,44.905295999910493,586,04/16/2018 04:58am,"5324 NICOLLET AVE S,Minneapolis,MN",Snow Emergency,44.905296,-93.278462,11,Southwest,Tangletown,5,1,Howe
-93.278286000098774,44.923966000230784,587,04/16/2018 05:01am,"4334 NICOLLET,Minneapolis,MN",Snow Emergency,44.923966,-93.278286,8,Southwest,King Field,5,1,Howe
-93.278286000098774,44.933004999780955,588,04/16/2018 05:15am,"3836 NICOLLET AVE,Minneapolis,MN",Snow Emergency,44.933005,-93.278286,8,Southwest,King Field,5,1,Howe
-93.288585000197543,44.945098999918969,589,04/16/2018 05:26am,"3142 lyndale ave s,Minneapolis,MN",Snow Emergency,44.945099,-93.288585,10,Calhoun Isle,CARAG,5,1,Howe
-93.289486000378588,44.98579199960114,590,04/16/2018 08:29am,"718 Aldrich Ave N,Minneapolis,MN",Snow Emergency,44.985792,-93.289486,5,Near North,Sumner - Glenwood,1,2,Howe
-93.255200000279729,44.938346999714327,591,04/16/2018 08:29am,"3532 14th ave s,Minneapolis,MN",Snow Emergency,44.938347,-93.2552,9,Powderhorn,Powderhorn Park,6,2,Howe
-93.289472999779079,44.985595999555805,592,04/16/2018 08:29am,"712 aldrich ave n ,Minneapolis,MN",Snow Emergency,44.985596,-93.289473,5,Near North,Sumner - Glenwood,1,2,Howe
-93.255200000279729,44.939221000448867,593,04/16/2018 08:32am,"3506 14th ave,Minneapolis,MN",Snow Emergency,44.939221,-93.2552,9,Powderhorn,Powderhorn Park,6,2,Howe
-93.255200000279729,44.938346999714327,594,04/16/2018 08:32am,"3532 14th Avenue South,Minneapolis,MN",Snow Emergency,44.938347,-93.2552,9,Powderhorn,Powderhorn Park,6,2,Howe
-93.234339999691215,44.990572999744188,595,04/16/2018 08:32am,"1088 12th Ave Se,Minneapolis,MN",Snow Emergency,44.990573,-93.23434,2,University,Como,4,2,Howe
