X,Y,FID,Citation_N,Service_Da,Address,Ordinance,Ordinanc_1,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Snow_Em_Na,Day_ID
-93.283055,44.965863,2466,271118389287,4/16/2018 10:04,234 CLIFTON AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.965863,-93.283055,7,Central,Loring Park,3,Howe,2
-93.215188,44.990156,2467,271118391082,4/16/2018 10:04,1068 27TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.990156,-93.215188,1,University,Como,4,Howe,2
-93.26033,44.996363,2468,271118393917,4/16/2018 10:04,612 4TH ST NE,478.1000(b),Snow emergency parking restrictions - even number address,44.996363,-93.26033,3,Northeast,St. Anthony West,2,Howe,2
-93.289189,45.022488,2469,271118393873,4/16/2018 10:04,3710 ALDRICH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.022488,-93.289189,4,Camden,McKinley,1,Howe,2
-93.268787,44.931975,2470,271118383130,4/16/2018 10:05,3902 5TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.931975,-93.268787,8,Powderhorn,Bryant,5,Howe,2
-93.244684,44.983238,2471,271118377840,4/16/2018 10:05,310 8TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.983238,-93.244684,3,University,Marcy Holmes,4,Howe,2
-93.244261,44.983714,2472,271118392665,4/16/2018 10:05,326 8TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.983714,-93.244261,3,University,Marcy Holmes,4,Howe,2
-93.260331,44.996363,2473,271118393918,4/16/2018 10:05,610 4TH ST NE,478.1000(b),Snow emergency parking restrictions - even number address,44.996363,-93.260331,3,Northeast,St. Anthony West,2,Howe,2
-93.247033,44.936133,2474,271118382196,4/16/2018 10:05,1828 37TH ST E.,478.1000(b),Snow emergency parking restrictions - even number address,44.936133,-93.247033,12,Powderhorn,Standish,6,Howe,2
-93.251589,44.961836,2475,271118383560,4/16/2018 10:06,1524 21ST ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.961836,-93.251589,6,Phillips,Ventura Village,3,Howe,2
-93.285345,44.96664,2476,271118389512,4/16/2018 10:06,400 CLIFTON AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.96664,-93.285345,7,Central,Loring Park,3,Howe,2
-93.244631,44.983401,2477,271118377841,4/16/2018 10:06,302 8TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.983401,-93.244631,3,University,Marcy Holmes,4,Howe,2
-93.298156,45.008109,2478,271118391669,4/16/2018 10:06,2704 HUMBOLDT AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.008109,-93.298156,5,Near North,Jordan,1,Howe,2
-93.289116,45.021967,2479,271118393874,4/16/2018 10:06,3654 ALDRICH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.021967,-93.289116,4,Camden,McKinley,1,Howe,2
-93.30999,45.035258,2480,271118391021,4/16/2018 10:06,4368 QUEEN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.035258,-93.30999,4,Camden,Victory,1,Howe,2
-93.314301,44.994484,2481,271118386701,4/16/2018 10:06,1510 UPTON AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.994484,-93.314301,5,Near North,Willard - Hay,1,Howe,2
-93.262693,44.951936,2482,271118388566,4/16/2018 10:07,2806 COLUMBUS AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.951936,-93.262693,6,Phillips,Phillips West,3,Howe,2
-93.295624,44.96417,2483,271118385529,4/16/2018 10:07,1834 FREMONT AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.96417,-93.295624,7,Calhoun Isle,Lowry Hill,3,Howe,2
-93.282584,44.96573,2484,271118389288,4/16/2018 10:07,232 CLIFTON AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.96573,-93.282584,7,Central,Loring Park,3,Howe,2
-93.285741,44.966908,2485,271118389513,4/16/2018 10:07,410 CLIFTON AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.966908,-93.285741,7,Central,Loring Park,3,Howe,2
-93.258951,45.000168,2486,271118385456,4/16/2018 10:07,1212 6TH ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.000168,-93.258951,3,Northeast,Sheridan,2,Howe,2
-93.289279,45.021417,2487,271118393875,4/16/2018 10:07,3642 ALDRICH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.021417,-93.289279,4,Camden,McKinley,1,Howe,2
-93.282616,44.965727,2488,271118389289,4/16/2018 10:08,230 CLIFTON AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.965727,-93.282616,7,Central,Loring Park,3,Howe,2
-93.245392,44.982563,2489,271118377842,4/16/2018 10:08,220 8TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.982563,-93.245392,3,University,Marcy Holmes,4,Howe,2
-93.298072,45.006544,2490,271118392162,4/16/2018 10:08,2614 HUMBOLDT AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.006544,-93.298072,5,Near North,Jordan,1,Howe,2
-93.289388,45.021327,2491,271118393876,4/16/2018 10:08,3634 ALDRICH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.021327,-93.289388,4,Camden,McKinley,1,Howe,2
-93.24729,44.936132,2492,271118382197,4/16/2018 10:08,1824 37TH ST E.,478.1000(b),Snow emergency parking restrictions - even number address,44.936132,-93.24729,12,Powderhorn,Standish,6,Howe,2
-93.268843,44.932453,2493,271118383131,4/16/2018 10:09,3846 5TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.932453,-93.268843,8,Powderhorn,Bryant,5,Howe,2
-93.24357,44.938377,2494,271118382460,4/16/2018 10:09,3528 20TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.938377,-93.24357,9,Powderhorn,Corcoran,6,Howe,2
-93.297131,44.943076,2495,271118382890,4/16/2018 10:09,3252 GIRARD AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.943076,-93.297131,10,Calhoun Isle,CARAG,5,Howe,2
-93.301933,44.943135,2496,271118386758,4/16/2018 10:09,1518 33RD ST W,478.1000(b),Snow emergency parking restrictions - even number address,44.943135,-93.301933,10,Calhoun Isle,ECCO,5,Howe,2
-93.275346,44.965656,2497,271118390278,4/16/2018 10:09,17012 STEVENS AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.965656,-93.275346,6,Central,Steven's Square - Loring Heights,3,Howe,2
-93.244872,44.982756,2498,271118392666,4/16/2018 10:09,226 8TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.982756,-93.244872,3,University,Marcy Holmes,4,Howe,2
-93.26078,44.997024,2499,271118393919,4/16/2018 10:09,728 4TH ST NE,478.1000(b),Snow emergency parking restrictions - even number address,44.997024,-93.26078,3,Northeast,St. Anthony West,2,Howe,2
-93.298054,45.00641,2500,271118392163,4/16/2018 10:09,2612 HUMBOLDT AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.00641,-93.298054,5,Near North,Jordan,1,Howe,2
-93.233216,44.98201,2501,271118394783,4/16/2018 16:04,1426 6TH ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.98201,-93.233216,3,University,Marcy Holmes,4,Howe,2
-93.225479,44.969433,2502,271118395899,4/17/2018 13:45,621 ONTARIO ST SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.969433,-93.225479,2,University,Prospect Park - East River Road,4,Howe,3
-93.246152,45.022542,2503,271118393884,4/16/2018 16:04,3010 TYLER ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.022542,-93.246152,1,Northeast,Audubon Park,2,Howe,2
-93.225633,44.96948,2504,271118395898,4/17/2018 13:45,619 ONTARIO ST SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.96948,-93.225633,2,University,Prospect Park - East River Road,4,Howe,3
-93.245146,44.899755,2505,271118384354,4/16/2018 16:05,5656 19TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.899755,-93.245146,11,Nokomis,Wenonah,6,Howe,2
-93.317578,44.912162,2506,271118393310,4/17/2018 13:46,5007 WASHBURN AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.912162,-93.317578,13,Southwest,Fulton,5,Howe,3
-93.270406,44.961504,2507,271118384315,4/16/2018 16:05,348 22ND ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.961504,-93.270406,10,Powderhorn,Whittier,3,Howe,2
-93.225636,44.969296,2508,271118395900,4/17/2018 13:46,623 ONTARIO ST SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.969296,-93.225636,2,University,Prospect Park - East River Road,4,Howe,3
-93.28973,44.950967,2509,271118393501,4/16/2018 16:05,2828 ALDRICH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.950967,-93.28973,10,Calhoun Isle,Lowry Hill East,3,Howe,2
-93.300894,45.002791,2510,271118399159,4/17/2018 13:46,1611 22ND AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.002791,-93.300894,5,Near North,Jordan,1,Howe,3
-93.224357,44.969127,2511,271118360636,4/16/2018 16:06,632 ERIE ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.969127,-93.224357,2,University,Prospect Park - East River Road,4,Howe,2
-93.294518,44.956791,2512,271118391062,4/17/2018 13:47,2517 EMERSON AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.956791,-93.294518,10,Calhoun Isle,Lowry Hill East,3,Howe,3
-93.299196,45.000295,2513,271118392276,4/16/2018 16:06,1514 HILLSIDE AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.000295,-93.299196,5,Near North,Jordan,1,Howe,2
-93.29447,44.956804,2514,271118391063,4/17/2018 13:47,2519 EMERSON AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.956804,-93.29447,10,Calhoun Isle,Lowry Hill East,3,Howe,3
-93.305094,45.020394,2515,271118336924,4/16/2018 16:06,2012 36TH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.020394,-93.305094,4,Camden,Folwell,1,Howe,2
-93.225627,44.968817,2516,271118396389,4/17/2018 13:47,635 ONTARIO ST SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.968817,-93.225627,2,University,Prospect Park - East River Road,4,Howe,3
-93.250332,44.948994,2517,271118390645,4/16/2018 16:06,2936 17TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.948994,-93.250332,9,Phillips,East Phillips,3,Howe,2
-93.225633,44.969276,2518,271118395901,4/17/2018 13:47,629 ONTARIO ST SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.969276,-93.225633,2,University,Prospect Park - East River Road,4,Howe,3
-93.217997,44.970536,2519,271118360610,4/16/2018 14:08,2802 DELAWARE ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.970536,-93.217997,2,University,Prospect Park - East River Road,4,Howe,2
-93.272924,44.904186,2520,271118389461,4/16/2018 16:07,5424 3RD AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.904186,-93.272924,11,Nokomis,Page,5,Howe,2
-93.293758,45.048086,2521,271118393655,4/16/2018 16:07,5112 DUPONT AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.048086,-93.293758,4,Camden,Lind - Bohanon,1,Howe,2
-93.289737,44.949602,2522,271118393502,4/16/2018 16:07,2902 ALDRICH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.949602,-93.289737,10,Calhoun Isle,Lowry Hill East,3,Howe,2
-93.210281,44.902055,2523,271118364563,4/16/2018 16:08,5550 44TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.902055,-93.210281,12,Nokomis,Morris Park,6,Howe,2
-93.273036,44.960994,2524,271118384316,4/16/2018 16:08,212 22ND ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.960994,-93.273036,10,Powderhorn,Whittier,3,Howe,2
-93.316374,44.915243,2525,271118360344,4/16/2018 16:09,4828 VINCENT AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.915243,-93.316374,13,Southwest,Fulton,5,Howe,2
-93.211428,44.963877,2526,271118393842,4/16/2018 16:09,116 WARWICK ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.963877,-93.211428,2,University,Prospect Park - East River Road,4,Howe,2
-93.303473,45.035192,2527,271118396583,4/16/2018 16:09,4350 LOGAN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.035192,-93.303473,4,Camden,Webber - Camden,1,Howe,2
-93.301248,45.001494,2528,271118392277,4/16/2018 16:10,1600 HILLSIDE AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.001494,-93.301248,5,Near North,Jordan,1,Howe,2
-93.298301,45.020418,2529,271118336925,4/16/2018 16:11,1504 36TH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.020418,-93.298301,4,Camden,Folwell,1,Howe,2
-93.289738,44.949541,2530,271118393503,4/16/2018 16:11,2906 ALDRICH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.949541,-93.289738,10,Calhoun Isle,Lowry Hill East,3,Howe,2
-93.316315,44.916001,2531,271118360345,4/16/2018 16:12,4800 VINCENT AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.916001,-93.316315,13,Southwest,Fulton,5,Howe,2
-93.301465,45.001711,2532,271118392278,4/16/2018 16:12,1612 HILLSIDE AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.001711,-93.301465,5,Near North,Jordan,1,Howe,2
-93.210245,44.90519,2533,271118364564,4/16/2018 16:13,5400 44TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.90519,-93.210245,12,Nokomis,Morris Park,6,Howe,2
-93.224319,44.967752,2534,271118360637,4/16/2018 16:13,708 ERIE ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.967752,-93.224319,2,University,Prospect Park - East River Road,4,Howe,2
-93.293751,45.04356,2535,271118393656,4/16/2018 16:13,4850 DUPONT AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.04356,-93.293751,4,Camden,Lind - Bohanon,1,Howe,2
-93.289738,44.94948,2536,271118393504,4/16/2018 16:13,2910 ALDRICH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.94948,-93.289738,10,Calhoun Isle,Lowry Hill East,3,Howe,2
-93.246386,44.954555,2537,271118390646,4/16/2018 16:14,2630 LONGFELLOW AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.954555,-93.246386,9,Phillips,East Phillips,3,Howe,2
-93.289739,44.94942,2538,271118393505,4/16/2018 16:15,2914 ALDRICH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.94942,-93.289739,10,Calhoun Isle,Lowry Hill East,3,Howe,2
-93.296635,45.020349,2539,271118336926,4/16/2018 16:16,1328 36TH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.020349,-93.296635,4,Camden,Folwell,1,Howe,2
-93.246334,44.954447,2540,271118390647,4/16/2018 16:16,2634 LONGFELLOW AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.954447,-93.246334,9,Phillips,East Phillips,3,Howe,2
-93.316392,44.921748,2541,271118360346,4/16/2018 16:17,4452 VINCENT AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.921748,-93.316392,13,Southwest,Linden Hills,5,Howe,2
-93.245966,44.955484,2542,271118389610,4/16/2018 16:18,2602 LONGFELLOW AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.955484,-93.245966,9,Phillips,East Phillips,3,Howe,2
-93.31636,44.92202,2543,271118360347,4/16/2018 16:19,4436 VINCENT AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.92202,-93.31636,13,Southwest,Linden Hills,5,Howe,2
-93.293744,45.038341,2544,271118393657,4/16/2018 16:19,4558 DUPONT AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.038341,-93.293744,4,Camden,Lind - Bohanon,1,Howe,2
-93.293715,45.03734,2545,271118393658,4/16/2018 16:20,4520 DUPONT AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.03734,-93.293715,4,Camden,Lind - Bohanon,1,Howe,2
-93.293568,45.020337,2546,271118336928,4/16/2018 16:23,1106 36TH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.020337,-93.293568,4,Camden,Folwell,1,Howe,2
-93.286785,45.020286,2547,271118336929,4/16/2018 16:29,1106 36TH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.020286,-93.286785,4,Camden,McKinley,1,Howe,2
-93.286152,44.997155,2548,271118392279,4/17/2018 8:02,1711 LYN PARK AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,44.997155,-93.286152,5,Near North,Near - North,1,Howe,3
-93.286145,44.997134,2549,271118392280,4/17/2018 8:03,1715 LYN PARK AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,44.997134,-93.286145,5,Near North,Near - North,1,Howe,3
-93.265491,44.900206,2550,271118335466,4/17/2018 8:04,607 58TH ST E,478.1000(c),Snow emergency parking restrictions - odd number address,44.900206,-93.265491,11,Nokomis,Diamond Lake,5,Howe,3
-93.250359,44.990554,2551,271118391587,4/17/2018 8:05,707 2ND AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.990554,-93.250359,3,University,Marcy Holmes,2,Howe,3
-93.250265,44.9907,2552,271118393843,4/17/2018 8:05,717 2ND AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.9907,-93.250265,3,University,Marcy Holmes,2,Howe,3
-93.309811,45.005279,2553,271118393632,4/17/2018 8:05,2505 QUEEN AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.005279,-93.309811,5,Near North,Jordan,1,Howe,3
-93.259911,44.928537,2554,271118388157,4/17/2018 8:05,1003 41ST ST E,478.1000(c),Snow emergency parking restrictions - odd number address,44.928537,-93.259911,8,Powderhorn,Bancroft,6,Howe,3
-93.303428,44.947981,2555,271118386582,4/17/2018 8:06,3005 JAMES AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.947981,-93.303428,10,Calhoun Isle,ECCO,5,Howe,3
-93.250048,44.990616,2556,271118391588,4/17/2018 8:06,713 2ND AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.990616,-93.250048,3,University,Marcy Holmes,2,Howe,3
-93.2574,44.991377,2557,271118396220,4/17/2018 8:06,325 3RD AVE NE,478.1000(c),Snow emergency parking restrictions - odd number address,44.991377,-93.2574,3,Northeast,St. Anthony West,2,Howe,3
-93.289907,45.038511,2558,271118336930,4/17/2018 8:06,725 46TH AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.038511,-93.289907,4,Camden,Lind - Bohanon,1,Howe,3
-93.260065,44.913663,2559,271118392982,4/17/2018 8:07,4915 10TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.913663,-93.260065,11,Nokomis,Northrop,6,Howe,3
-93.257733,44.991253,2560,271118327565,4/17/2018 8:07,303 3RD AVE NE,478.1000(c),Snow emergency parking restrictions - odd number address,44.991253,-93.257733,3,Northeast,St. Anthony West,2,Howe,3
-93.270077,45.011682,2561,271118393885,4/17/2018 8:07,2317 GRAND ST NE,478.1000(c),Snow emergency parking restrictions - odd number address,45.011682,-93.270077,3,Northeast,Bottineau,2,Howe,3
-93.279989,44.944741,2562,271118391039,4/17/2018 8:08,103 32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.944741,-93.279989,8,Powderhorn,Lyndale,5,Howe,3
-93.303495,44.946658,2563,271118386583,4/17/2018 8:08,3043 JAMES AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.946658,-93.303495,10,Calhoun Isle,ECCO,5,Howe,3
-93.289352,44.982959,2564,271118360012,4/17/2018 8:08,709 5TH AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,44.982959,-93.289352,5,Near North,Sumner - Glenwood,3,Howe,3
-93.257612,44.991333,2565,271118396221,4/17/2018 8:08,309 3RD AVE NE,478.1000(c),Snow emergency parking restrictions - odd number address,44.991333,-93.257612,3,Northeast,St. Anthony West,2,Howe,3
-93.303214,44.946479,2566,271118386584,4/17/2018 8:09,3101 JAMES AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.946479,-93.303214,10,Calhoun Isle,ECCO,5,Howe,3
-93.220248,44.986072,2567,271118392996,4/17/2018 8:09,2303 FAIRMONT ST SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.986072,-93.220248,2,University,Como,4,Howe,3
-93.292972,44.963267,2568,271118386570,4/17/2018 8:10,1933 DUPONT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.963267,-93.292972,7,Calhoun Isle,Lowry Hill,3,Howe,3
-93.257739,44.991262,2569,271118327566,4/17/2018 8:10,305 3RD AVE NE,478.1000(c),Snow emergency parking restrictions - odd number address,44.991262,-93.257739,3,Northeast,St. Anthony West,2,Howe,3
-93.235814,44.99264,2570,271118394784,4/17/2018 8:10,335 ULYSSES ST NE,478.1000(c),Snow emergency parking restrictions - odd number address,44.99264,-93.235814,1,University,Como,2,Howe,3
-93.309521,45.005227,2571,271118393633,4/17/2018 8:10,2509 QUEEN AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.005227,-93.309521,5,Near North,Jordan,1,Howe,3
-93.296852,45.009194,2572,271118396585,4/17/2018 8:10,2821 GIRARD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.009194,-93.296852,5,Near North,Jordan,1,Howe,3
-93.283944,45.009972,2573,271118396802,4/17/2018 8:10,2915 3RD ST N,478.1000(c),Snow emergency parking restrictions - odd number address,45.009972,-93.283944,5,Near North,Hawthorne,1,Howe,3
-93.316199,44.998952,2574,271118393659,4/17/2018 8:10,1905 VINCENT AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,44.998952,-93.316199,5,Near North,Willard - Hay,1,Howe,3
-93.287164,44.995647,2575,271118392281,4/17/2018 8:11,505 LYN PARK LA N,478.1000(c),Snow emergency parking restrictions - odd number address,44.995647,-93.287164,5,Near North,Near - North,1,Howe,3
-93.258784,44.916222,2576,271118392983,4/17/2018 8:12,4741 11TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.916222,-93.258784,11,Nokomis,Northrop,6,Howe,3
-93.281887,44.924696,2577,271118389462,4/17/2018 8:12,4301 PILLSBURY AVE,478.1000(c),Snow emergency parking restrictions - odd number address,44.924696,-93.281887,8,Southwest,King Field,5,Howe,3
-93.251727,44.985961,2578,271118393844,4/17/2018 8:12,319 3RD AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.985961,-93.251727,3,University,Marcy Holmes,4,Howe,3
-93.25168,44.986264,2579,271118391589,4/17/2018 8:12,321 3RD AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.986264,-93.25168,3,University,Marcy Holmes,4,Howe,3
-93.235871,44.992797,2580,271118394785,4/17/2018 8:12,343 ULYSSES ST NE,478.1000(c),Snow emergency parking restrictions - odd number address,44.992797,-93.235871,1,University,Como,2,Howe,3
-93.296854,45.006913,2581,271118396586,4/17/2018 8:12,2627 GIRARD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.006913,-93.296854,5,Near North,Jordan,1,Howe,3
-93.255118,44.992275,2582,271118327567,4/17/2018 8:13,503 3RD AVE NE,478.1000(c),Snow emergency parking restrictions - odd number address,44.992275,-93.255118,3,Northeast,St. Anthony East,2,Howe,3
-93.258853,44.916364,2583,271118392984,4/17/2018 8:14,4737 11TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.916364,-93.258853,11,Nokomis,Northrop,6,Howe,3
-93.293057,44.963559,2584,271118388037,4/17/2018 8:14,1925 DUPONT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.963559,-93.293057,7,Calhoun Isle,Lowry Hill,3,Howe,3
-93.21977,44.984377,2585,271118392997,4/17/2018 8:14,2317 ELM ST,478.1000(c),Snow emergency parking restrictions - odd number address,44.984377,-93.21977,2,University,Como,4,Howe,3
-93.251743,44.985958,2586,271118393845,4/17/2018 8:14,317 3RD AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.985958,-93.251743,3,University,Marcy Holmes,4,Howe,3
-93.291348,44.982741,2587,271118360013,4/17/2018 8:15,905 5TH AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,44.982741,-93.291348,5,Near North,Sumner - Glenwood,3,Howe,3
-93.297415,45.040299,2588,271118336931,4/17/2018 8:15,1321 47TH AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.040299,-93.297415,4,Camden,Lind - Bohanon,1,Howe,3
-93.300965,44.944144,2589,271118386585,4/17/2018 8:16,3225 HUMBOLDT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.944144,-93.300965,10,Calhoun Isle,ECCO,5,Howe,3
-93.220621,44.984328,2590,271118392998,4/17/2018 8:16,2229 ELM ST,478.1000(c),Snow emergency parking restrictions - odd number address,44.984328,-93.220621,2,University,Como,4,Howe,3
-93.236201,44.993308,2591,271118394786,4/17/2018 8:16,1113 WINTER ST NE,478.1000(c),Snow emergency parking restrictions - odd number address,44.993308,-93.236201,1,University,Mid - City Industrial,2,Howe,3
-93.267644,44.999585,2592,271118393886,4/17/2018 8:16,1129 MAIN ST NE,478.1000(c),Snow emergency parking restrictions - odd number address,44.999585,-93.267644,3,Northeast,Sheridan,2,Howe,3
-93.280363,44.944738,2593,271118391040,4/17/2018 8:17,109 32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.944738,-93.280363,8,Powderhorn,Lyndale,5,Howe,3
-93.25033,44.988029,2594,271118391590,4/17/2018 8:17,511 3RD AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.988029,-93.25033,3,University,Marcy Holmes,4,Howe,3
-93.285232,45.021352,2595,271118396803,4/17/2018 8:17,3635 4TH ST N,478.1000(c),Snow emergency parking restrictions - odd number address,45.021352,-93.285232,4,Camden,McKinley,1,Howe,3
-93.297555,45.040303,2596,271118336932,4/17/2018 8:17,1327 47TH AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.040303,-93.297555,4,Camden,Lind - Bohanon,1,Howe,3
-93.315888,45.006701,2597,271118393660,4/17/2018 8:17,2637 VINCENT AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.006701,-93.315888,4,Near North,Willard - Hay,1,Howe,3
-93.271618,44.892477,2598,271118335467,4/17/2018 8:18,331 61ST ST E,478.1000(c),Snow emergency parking restrictions - odd number address,44.892477,-93.271618,11,Nokomis,Diamond Lake,5,Howe,3
-93.280373,44.944737,2599,271118391041,4/17/2018 8:18,115 32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.944737,-93.280373,8,Powderhorn,Lyndale,5,Howe,3
-93.293051,44.963671,2600,271118388038,4/17/2018 8:18,1919 DUPONT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.963671,-93.293051,7,Calhoun Isle,Lowry Hill,3,Howe,3
-93.235714,44.993321,2601,271118394787,4/17/2018 8:18,1201 WINTER ST NE,478.1000(c),Snow emergency parking restrictions - odd number address,44.993321,-93.235714,1,University,Mid - City Industrial,2,Howe,3
-93.267665,45.000028,2602,271118393887,4/17/2018 8:18,1203 MAIN ST NE,478.1000(c),Snow emergency parking restrictions - odd number address,45.000028,-93.267665,3,Northeast,Sheridan,2,Howe,3
-93.285153,45.021272,2603,271118396804,4/17/2018 8:18,3627 4TH ST N,478.1000(c),Snow emergency parking restrictions - odd number address,45.021272,-93.285153,4,Camden,McKinley,1,Howe,3
-93.280569,44.944751,2604,271118391042,4/17/2018 8:19,117 32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.944751,-93.280569,8,Powderhorn,Lyndale,5,Howe,3
-93.318722,44.952844,2605,271118386245,4/17/2018 8:19,2789 XERXES AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.952844,-93.318722,7,Calhoun Isle,Cedar - Isles - Dean,3,Howe,3
