X,Y,FID,Call_Taken,Customer,Location,Latitude,Longitude,Snow_Emerg,Day,Ward,Neighborho,Community,Tow_Dist
-93.258116,44.995718,914,02/24/2018 11:26am,Snow Emergency,"610 5TH ST NE,Minneapolis,MN",44.995718,-93.258116,Xerxes,2,3,St. Anthony West,Northeast,2
-93.232048,44.991731,915,02/24/2018 11:37am,Snow Emergency,"1126 14TH AVE,Minneapolis,MN",44.991731,-93.232048,Xerxes,2,1,Como,University,2
-93.232048,44.991781,916,02/24/2018 11:40am,Snow Emergency,"1128 14TH AVE SE,Minneapolis,MN",44.991781,-93.232048,Xerxes,2,1,Como,University,2
-93.267673,45.000912,917,02/24/2018 12:02am,Snow Emergency,"140 13th Ave NE,Minneapolis,MN",45.000912,-93.267673,Xerxes,1,3,Sheridan,Northeast,2
-93.250074,44.995429,918,02/24/2018 12:02pm,Snow Emergency,"600 Jackson st ne,Minneapolis,MN",44.995429,-93.250074,Xerxes,2,3,St. Anthony East,Northeast,2
-93.251438,44.994536,919,02/24/2018 12:04pm,Snow Emergency,"330 Quincy st ne,Minneapolis,MN",44.994536,-93.251438,Xerxes,2,3,St. Anthony East,Northeast,2
-93.24988,44.995477,920,02/24/2018 12:08pm,Snow Emergency,"604 Jackson st ne,Minneapolis,MN",44.995477,-93.24988,Xerxes,2,3,St. Anthony East,Northeast,2
-93.267673,45.000912,921,02/24/2018 12:09am,Snow Emergency,"140 13th Ave NE,Minneapolis,MN",45.000912,-93.267673,Xerxes,1,3,Sheridan,Northeast,2
-93.23176,44.992177,922,02/24/2018 12:10pm,Snow Emergency,"1142 14th ave se,Minneapolis,MN",44.992177,-93.23176,Xerxes,2,1,Como,University,2
-93.260258,45.000913,923,02/24/2018 12:17am,Snow Emergency,"500 13th Ave NE,Minneapolis,MN",45.000913,-93.260258,Xerxes,1,3,Sheridan,Northeast,2
-93.266156,45.000911,924,02/24/2018 12:21am,Snow Emergency,"200 13TH AVE NE,Minneapolis,MN",45.000911,-93.266156,Xerxes,1,3,Sheridan,Northeast,2
-93.250125,44.997481,925,02/24/2018 12:27pm,Snow Emergency,"718 Jackson st ne,Minneapolis,MN",44.997481,-93.250125,Xerxes,2,3,St. Anthony East,Northeast,2
-93.24988,44.995547,926,02/24/2018 12:29pm,Snow Emergency,"610 Jackson st ne,Minneapolis,MN",44.995547,-93.24988,Xerxes,2,3,St. Anthony East,Northeast,2
-93.266781,44.996348,927,02/24/2018 12:30pm,Snow Emergency,"124 9th ave ne,Minneapolis,MN",44.996348,-93.266781,Xerxes,2,3,St. Anthony West,Northeast,2
-93.264815,44.994593,928,02/24/2018 12:32pm,Snow Emergency,"124 7th ave ne,Minneapolis,MN",44.994593,-93.264815,Xerxes,2,3,St. Anthony West,Northeast,2
-93.264026,44.993485,929,02/24/2018 12:52am,Snow Emergency,"600 MAIN ST NE,Minneapolis,MN",44.993485,-93.264026,Xerxes,1,3,St. Anthony West,Northeast,2
-93.268959,45.000632,930,02/24/2018 12:54am,Snow Emergency,"125 13th Ave NE,Minneapolis,MN",45.000632,-93.268959,Xerxes,1,3,Sheridan,Northeast,2
-93.267448,44.998892,931,02/24/2018 12:54pm,Snow Emergency,"1116 Main st ne,Minneapolis,MN",44.998892,-93.267448,Xerxes,2,3,Sheridan,Northeast,2
-93.266816,44.997903,932,02/24/2018 12:56pm,Snow Emergency,"1006 main st ne,Minneapolis,MN",44.997903,-93.266816,Xerxes,2,3,St. Anthony West,Northeast,2
-93.262774,45.004197,933,02/25/2018 01:04pm,Snow Emergency,"345 16th ave ne,Minneapolis,MN",45.004197,-93.262774,Xerxes,3,3,Sheridan,Northeast,2
-93.25472,45.002574,934,02/25/2018 01:05pm,Snow Emergency,"1419 Jefferson st ne,Minneapolis,MN",45.002574,-93.25472,Xerxes,3,1,Logan Park,Northeast,2
-93.254751,45.001115,935,02/25/2018 01:10pm,Snow Emergency,"1301 jefferson st ne,Minneapolis,MN",45.001115,-93.254751,Xerxes,3,1,Logan Park,Northeast,2
-93.254703,45.003815,936,02/25/2018 01:11pm,Snow Emergency,"1523 jefferson st ne,Minneapolis,MN",45.003815,-93.254703,Xerxes,3,1,Logan Park,Northeast,2
-93.263065,45.003072,937,02/25/2018 01:50pm,Snow Emergency,"341 15th ave ne,Minneapolis,MN",45.003072,-93.263065,Xerxes,3,3,Sheridan,Northeast,2
-93.261518,45.002978,938,02/25/2018 01:52pm,Snow Emergency,"403 15th ave ne,Minneapolis,MN",45.002978,-93.261518,Xerxes,3,3,Sheridan,Northeast,2
-93.257064,45.005638,939,02/25/2018 01:55pm,Snow Emergency,"627 17th ave ne,Minneapolis,MN",45.005638,-93.257064,Xerxes,3,1,Logan Park,Northeast,2
-93.262757,45.007689,940,02/25/2018 01:58pm,Snow Emergency,"337 19th ave ne,Minneapolis,MN",45.007689,-93.262757,Xerxes,3,1,Holland,Northeast,2
-93.264326,45.009267,941,02/25/2018 02:03pm,Snow Emergency,"2023 3rd st ne,Minneapolis,MN",45.009267,-93.264326,Xerxes,3,3,Bottineau,Northeast,2
-93.263554,45.00713,942,02/25/2018 02:06pm,Snow Emergency,"321 19th ave ne,Minneapolis,MN",45.00713,-93.263554,Xerxes,3,3,Bottineau,Northeast,2
-93.263143,45.007463,943,02/25/2018 02:11pm,Snow Emergency,"329 19th ave ne,Minneapolis,MN",45.007463,-93.263143,Xerxes,3,3,Bottineau,Northeast,2
-93.264322,45.003696,944,02/25/2018 02:13pm,Snow Emergency,"1517 3rd st ne,Minneapolis,MN",45.003696,-93.264322,Xerxes,3,3,Sheridan,Northeast,2
-93.264272,45.00713,945,02/25/2018 02:38pm,Snow Emergency,"307 19th ave ne,Minneapolis,MN",45.00713,-93.264272,Xerxes,3,3,Bottineau,Northeast,2
-93.263862,45.00713,946,02/25/2018 02:40pm,Snow Emergency,"315 19th ave ne,Minneapolis,MN",45.00713,-93.263862,Xerxes,3,3,Bottineau,Northeast,2
-93.265611,45.008756,947,02/25/2018 02:42pm,Snow Emergency,"207 20th ave ne,Minneapolis,MN",45.008756,-93.265611,Xerxes,3,3,Bottineau,Northeast,2
-93.26087,45.008745,948,02/25/2018 02:43pm,Snow Emergency,"415 20th ave ne,Minneapolis,MN",45.008745,-93.26087,Xerxes,3,1,Holland,Northeast,2
-93.265847,45.008749,949,02/25/2018 02:58pm,Snow Emergency,"203 20th ave ne,Minneapolis,MN",45.008749,-93.265847,Xerxes,3,3,Bottineau,Northeast,2
-93.250597,45.011809,950,02/25/2018 03:07pm,Snow Emergency,"2331 quincy st ne,Minneapolis,MN",45.011809,-93.250597,Xerxes,3,1,Holland,Northeast,2
-93.260143,45.010109,951,02/25/2018 03:25pm,Snow Emergency,"503 22nd ave ne,Minneapolis,MN",45.010109,-93.260143,Xerxes,3,1,Holland,Northeast,2
-93.250585,45.0117,952,02/25/2018 03:29pm,Snow Emergency,"2327 quincy st ne,Minneapolis,MN",45.0117,-93.250585,Xerxes,3,1,Holland,Northeast,2
-93.250585,45.0117,953,02/25/2018 03:29pm,Snow Emergency,"2327 quincy st ne,Minneapolis,MN",45.0117,-93.250585,Xerxes,3,1,Holland,Northeast,2
-93.258144,44.991072,954,02/25/2018 08:49am,Snow Emergency,"311 3rd ave ne,Minneapolis,MN",44.991072,-93.258144,Xerxes,3,3,St. Anthony West,Northeast,2
-93.257492,44.991557,955,02/25/2018 08:50am,Snow Emergency,"317 3rd ave ne,Minneapolis,MN",44.991557,-93.257492,Xerxes,3,3,St. Anthony West,Northeast,2
-93.259462,44.990154,956,02/25/2018 08:52am,Snow Emergency,"211 3rd ave ne ,Minneapolis,MN",44.990154,-93.259462,Xerxes,3,3,St. Anthony West,Northeast,2
-93.259353,44.990921,957,02/25/2018 08:58am,Snow Emergency,"213 3rd ave ne,Minneapolis,MN",44.990921,-93.259353,Xerxes,3,3,St. Anthony West,Northeast,2
-93.25884,44.992649,958,02/25/2018 09:04am,Snow Emergency,"315 4th ave ne,Minneapolis,MN",44.992649,-93.25884,Xerxes,3,3,St. Anthony West,Northeast,2
-93.262591,44.993016,959,02/25/2018 09:08am,Snow Emergency,"143 5th ave ne,Minneapolis,MN",44.993016,-93.262591,Xerxes,3,3,St. Anthony West,Northeast,2
-93.264386,45.010833,960,02/25/2018 09:18am,Snow Emergency,"2221 3rd st n,Minneapolis,MN",45.010833,-93.264386,Xerxes,3,3,Bottineau,Northeast,2
-93.254585,44.992491,961,02/25/2018 09:24am,Snow Emergency,"515 3rd ave ne,Minneapolis,MN",44.992491,-93.254585,Xerxes,3,3,St. Anthony East,Northeast,2
-93.254714,44.990726,962,02/25/2018 09:27am,Snow Emergency,"149 5th st ne,Minneapolis,MN",44.990726,-93.254714,Xerxes,3,3,Nicollet Island - East Bank,University,2
-93.249737,44.996916,963,02/25/2018 09:36am,Snow Emergency,"835 summer st ne,Minneapolis,MN",44.996916,-93.249737,Xerxes,3,3,St. Anthony East,Northeast,2
-93.261163,44.995846,964,02/25/2018 09:41am,Snow Emergency,"307 7th ave ne,Minneapolis,MN",44.995846,-93.261163,Xerxes,3,3,St. Anthony West,Northeast,2
-93.252076,44.996906,965,02/25/2018 10:02am,Snow Emergency,"729 summer st ne,Minneapolis,MN",44.996906,-93.252076,Xerxes,3,3,St. Anthony East,Northeast,2
-93.255426,44.996896,966,02/25/2018 10:10am,Snow Emergency,"653 summer st ne,Minneapolis,MN",44.996896,-93.255426,Xerxes,3,3,St. Anthony East,Northeast,2
-93.257398,44.992066,967,02/25/2018 10:26am,Snow Emergency,"315 4th st ne,Minneapolis,MN",44.992066,-93.257398,Xerxes,3,3,St. Anthony West,Northeast,2
-93.254247,44.99061,968,02/25/2018 10:28am,Snow Emergency,"115 5th st ne,Minneapolis,MN",44.99061,-93.254247,Xerxes,3,3,Nicollet Island - East Bank,University,2
-93.267307,44.997381,969,02/25/2018 10:34am,Snow Emergency,"115 10th ave ne,Minneapolis,MN",44.997381,-93.267307,Xerxes,3,3,St. Anthony West,Northeast,2
-93.26087,44.998386,970,02/25/2018 10:39am,Snow Emergency,"415 9th ave ne,Minneapolis,MN",44.998386,-93.26087,Xerxes,3,3,St. Anthony West,Northeast,2
-93.263844,44.997097,971,02/25/2018 11:01am,Snow Emergency,"215 9th ave ne,Minneapolis,MN",44.997097,-93.263844,Xerxes,3,3,St. Anthony West,Northeast,2
-93.25769,44.997613,972,02/25/2018 11:08am,Snow Emergency,"727 6th st ne,Minneapolis,MN",44.997613,-93.25769,Xerxes,3,3,St. Anthony West,Northeast,2
-93.267431,45.003598,973,02/25/2018 11:14am,Snow Emergency,"1515 Main st ne,Minneapolis,MN",45.003598,-93.267431,Xerxes,3,3,Sheridan,Northeast,2
-93.26749,44.997317,974,02/25/2018 11:24am,Snow Emergency,"111 10th ave ne,Minneapolis,MN",44.997317,-93.26749,Xerxes,3,3,St. Anthony West,Northeast,2
-93.267453,45.002759,975,02/25/2018 11:28am,Snow Emergency,"1423 main st ne,Minneapolis,MN",45.002759,-93.267453,Xerxes,3,3,Sheridan,Northeast,2
-93.270059,45.001468,976,02/25/2018 11:29am,Snow Emergency,"121 14th ave ne,Minneapolis,MN",45.001468,-93.270059,Xerxes,3,3,Sheridan,Northeast,2
-93.268147,45.002044,977,02/25/2018 11:46am,Snow Emergency,"145 14th ave ne,Minneapolis,MN",45.002044,-93.268147,Xerxes,3,3,Sheridan,Northeast,2
-93.265176,44.998106,978,02/25/2018 11:48am,Snow Emergency,"199 10th ave ne,Minneapolis,MN",44.998106,-93.265176,Xerxes,3,3,St. Anthony West,Northeast,2
-93.263868,45.003072,979,02/25/2018 12:13pm,Snow Emergency,"315 15th ave ne,Minneapolis,MN",45.003072,-93.263868,Xerxes,2,3,Sheridan,Northeast,2
-93.270107,45.005558,980,02/25/2018 12:15pm,Snow Emergency,"1713 Grand st ne,Minneapolis,MN",45.005558,-93.270107,Xerxes,2,3,Sheridan,Northeast,2
-93.270662,45.003894,981,02/25/2018 12:19pm,Snow Emergency,"29 16th ave ne,Minneapolis,MN",45.003894,-93.270662,Xerxes,2,3,Sheridan,Northeast,2
-93.259915,45.003073,982,02/25/2018 12:22pm,Snow Emergency,"525 15th ave ne,Minneapolis,MN",45.003073,-93.259915,Xerxes,2,3,Sheridan,Northeast,2
-93.262379,45.002172,983,02/25/2018 12:36pm,Snow Emergency,"343 14th ave ne,Minneapolis,MN",45.002172,-93.262379,Xerxes,2,3,Sheridan,Northeast,2
-93.254734,45.001662,984,02/25/2018 12:37pm,Snow Emergency,"1321 Jefferson st ne,Minneapolis,MN",45.001662,-93.254734,Xerxes,2,1,Logan Park,Northeast,2
-93.270106,45.005509,985,02/25/2018 12:40pm,Snow Emergency,"1711 grand st ne,Minneapolis,MN",45.005509,-93.270106,Xerxes,2,3,Sheridan,Northeast,2
-93.263868,45.003072,986,02/25/2018 12:44pm,Snow Emergency,"315 15th ave ne,Minneapolis,MN",45.003072,-93.263868,Xerxes,2,3,Sheridan,Northeast,2
-93.256026,44.996539,987,02/25/2018 12:47pm,Snow Emergency,"651 adams st ne,Minneapolis,MN",44.996539,-93.256026,Xerxes,2,3,St. Anthony East,Northeast,2
-93.269855,45.005462,988,02/25/2018 12:48pm,Snow Emergency,"1709 grand st ne,Minneapolis,MN",45.005462,-93.269855,Xerxes,2,3,Sheridan,Northeast,2
-93.281458,45.017522,989,02/23/2018 09:29pm,Snow Emergency,"3425 2ND ST N,Minneapolis,MN",45.017522,-93.281458,Xerxes,1,4,McKinley,Camden,1
-93.280085,45.015842,990,02/23/2018 09:32pm,Snow Emergency,"3320 2ND ST N,Minneapolis,MN",45.015842,-93.280085,Xerxes,1,4,McKinley,Camden,1
-93.280115,45.016173,991,02/23/2018 09:46pm,Snow Emergency,"3350 2ND ST N,Minneapolis,MN",45.016173,-93.280115,Xerxes,1,4,McKinley,Camden,1
-93.280213,45.003677,992,02/23/2018 10:06pm,Snow Emergency,"2401 2ND ST N,Minneapolis,MN",45.003677,-93.280213,Xerxes,1,5,Hawthorne,Near North,1
-93.279416,45.00393,993,02/23/2018 10:09pm,Snow Emergency,"2400 2nd st n,Minneapolis,MN",45.00393,-93.279416,Xerxes,1,5,Hawthorne,Near North,1
-93.280293,45.015722,994,02/23/2018 10:13pm,Snow Emergency,"3310 2ND ST N,Minneapolis,MN",45.015722,-93.280293,Xerxes,1,4,McKinley,Camden,1
-93.280095,45.015953,995,02/23/2018 10:15pm,Snow Emergency,"3330 2ND ST N,Minneapolis,MN",45.015953,-93.280095,Xerxes,1,4,McKinley,Camden,1
-93.280853,45.014929,996,02/23/2018 10:21pm,Snow Emergency,"3300 2ND ST N,Minneapolis,MN",45.014929,-93.280853,Xerxes,1,4,McKinley,Camden,1
-93.277139,44.989228,997,02/23/2018 10:26pm,Snow Emergency,"801 2ND ST N,Minneapolis,MN",44.989228,-93.277139,Xerxes,1,3,North Loop,Central,1
-93.27896,44.990813,998,02/23/2018 10:31pm,Snow Emergency,"850 2ND ST N ,Minneapolis,MN",44.990813,-93.27896,Xerxes,1,3,North Loop,Central,1
-93.27592,44.988283,999,02/23/2018 10:54pm,Snow Emergency,"671 2ND ST N,Minneapolis,MN",44.988283,-93.27592,Xerxes,1,3,North Loop,Central,1
-93.278071,44.989817,1000,02/23/2018 10:58pm,Snow Emergency,"847 2 st n ,Minneapolis,MN",44.989817,-93.278071,Xerxes,1,3,North Loop,Central,1
-93.274359,44.987503,1001,02/23/2018 11:04pm,Snow Emergency,"551 2ND ST N ,Minneapolis,MN",44.987503,-93.274359,Xerxes,1,3,North Loop,Central,1
-93.273357,44.987222,1002,02/23/2018 11:05pm,Snow Emergency,"500 2nd n,Minneapolis,MN",44.987222,-93.273357,Xerxes,1,3,North Loop,Central,1
-93.277139,44.989228,1003,02/23/2018 11:11pm,Snow Emergency,"801 2 st n,Minneapolis,MN",44.989228,-93.277139,Xerxes,1,3,North Loop,Central,1
-93.277139,44.989228,1004,02/23/2018 11:11pm,Snow Emergency,"801 2 st n,Minneapolis,MN",44.989228,-93.277139,Xerxes,1,3,North Loop,Central,1
-93.292785,45.008707,1005,02/23/2018 11:11pm,Snow Emergency,"2800 DUPONT AVE ,Minneapolis,MN",45.008707,-93.292785,Xerxes,1,5,Hawthorne,Near North,1
-93.273604,44.987416,1006,02/23/2018 11:13pm,Snow Emergency,"520 2nd st n,Minneapolis,MN",44.987416,-93.273604,Xerxes,1,3,North Loop,Central,1
-93.274218,44.987853,1007,02/23/2018 11:14pm,Snow Emergency,"580 2 st n,Minneapolis,MN",44.987853,-93.274218,Xerxes,1,3,North Loop,Central,1
-93.2761,44.98839,1008,02/23/2018 11:36pm,Snow Emergency,"701 2ND ST N ,Minneapolis,MN",44.98839,-93.2761,Xerxes,1,3,North Loop,Central,1
-93.272763,44.986694,1009,02/23/2018 11:39pm,Snow Emergency,"410 2ND ST N ,Minneapolis,MN",44.986694,-93.272763,Xerxes,1,3,North Loop,Central,1
-93.288279,45.014152,1010,02/23/2018 11:39pm,Snow Emergency,"3231 lyndale Ave n,Minneapolis,MN",45.014152,-93.288279,Xerxes,1,4,McKinley,Camden,1
-93.295652,44.99084,1011,02/24/2018 01:02pm,Snow Emergency,"1208 Fremont ave n ,Minneapolis,MN",44.99084,-93.295652,Xerxes,2,5,Near - North,Near North,1
-93.29444,44.994812,1012,02/24/2018 01:09am,Snow Emergency,"1519 EMERSON AVE N ,Minneapolis,MN",44.994812,-93.29444,Xerxes,1,5,Near - North,Near North,1
-93.293038,44.986263,1013,02/24/2018 01:17am,Snow Emergency,"765 Van White Memorial Blvd,Minneapolis,MN",44.986263,-93.293038,Xerxes,1,5,Sumner - Glenwood,Near North,1
-93.294458,44.995786,1014,02/24/2018 01:17am,Snow Emergency,"1615 EMERSON AVE N ,Minneapolis,MN",44.995786,-93.294458,Xerxes,1,5,Near - North,Near North,1
-93.299335,44.9877,1015,02/24/2018 01:18pm,Snow Emergency,"1008 Irving Ave N,Minneapolis,MN",44.9877,-93.299335,Xerxes,2,5,Near - North,Near North,1
-93.28621,45.022684,1016,02/24/2018 01:19pm,Snow Emergency,"3714 6th st n,Minneapolis,MN",45.022684,-93.28621,Xerxes,2,4,McKinley,Camden,1
-93.294106,45.002467,1017,02/24/2018 01:24am,Snow Emergency,"2232 EMERSON AVE N ,Minneapolis,MN",45.002467,-93.294106,Xerxes,1,5,Jordan,Near North,1
-93.295652,44.99084,1018,02/24/2018 01:24pm,Snow Emergency,"706 Fremont ave n ,Minneapolis,MN",44.99084,-93.295652,Xerxes,2,5,Near - North,Near North,1
-93.294106,45.002467,1019,02/24/2018 01:25am,Snow Emergency,"2232 EMERSON AVE N ,Minneapolis,MN",45.002467,-93.294106,Xerxes,1,5,Jordan,Near North,1
-93.299432,44.994354,1020,02/24/2018 01:26pm,Snow Emergency,"1502 IRVING AVE N,Minneapolis,MN",44.994354,-93.299432,Xerxes,2,5,Near - North,Near North,1
-93.295652,44.99084,1021,02/24/2018 01:29pm,Snow Emergency,"1210 Fremont ave n ,Minneapolis,MN",44.99084,-93.295652,Xerxes,2,5,Near - North,Near North,1
-93.29981,44.988577,1022,02/24/2018 01:35pm,Snow Emergency,"1034 Irving Ave N,Minneapolis,MN",44.988577,-93.29981,Xerxes,2,5,Near - North,Near North,1
-93.289262,45.007897,1023,02/24/2018 01:35pm,Snow Emergency,"2702 Aldrich ave n,Minneapolis,MN",45.007897,-93.289262,Xerxes,2,5,Hawthorne,Near North,1
-93.293038,44.986263,1024,02/24/2018 01:40am,Snow Emergency,"765 Van White Memorial Blvd,Minneapolis,MN",44.986263,-93.293038,Xerxes,1,5,Sumner - Glenwood,Near North,1
-93.289032,45.010091,1025,02/24/2018 01:40pm,Snow Emergency,"2918 Aldrich ave n,Minneapolis,MN",45.010091,-93.289032,Xerxes,2,5,Hawthorne,Near North,1
-93.293864,45.004007,1026,02/24/2018 01:46am,Snow Emergency,"2406 EMERSON AVE ,Minneapolis,MN",45.004007,-93.293864,Xerxes,1,5,Hawthorne,Near North,1
-93.293864,45.004007,1027,02/24/2018 01:48am,Snow Emergency,"2406 Emerson Ave N,Minneapolis,MN",45.004007,-93.293864,Xerxes,1,5,Hawthorne,Near North,1
-93.295652,44.99084,1028,02/24/2018 01:48pm,Snow Emergency,"1202 Fremont ave n ,Minneapolis,MN",44.99084,-93.295652,Xerxes,2,5,Near - North,Near North,1
-93.299442,44.990793,1029,02/24/2018 01:50pm,Snow Emergency,"1220 Irving Ave N,Minneapolis,MN",44.990793,-93.299442,Xerxes,2,5,Near - North,Near North,1
-93.295652,44.99084,1030,02/24/2018 01:52pm,Snow Emergency,"1214 Fremont ave n ,Minneapolis,MN",44.99084,-93.295652,Xerxes,2,5,Near - North,Near North,1
-93.29395,45.008551,1031,02/24/2018 02:08am,Snow Emergency,"2726 EMERSON AVE N ,Minneapolis,MN",45.008551,-93.29395,Xerxes,1,5,Hawthorne,Near North,1
-93.294135,45.005343,1032,02/24/2018 02:12am,Snow Emergency,"2512 EMERSON AVE N ,Minneapolis,MN",45.005343,-93.294135,Xerxes,1,5,Jordan,Near North,1
-93.299312,44.992464,1033,02/24/2018 02:13pm,Snow Emergency,"1314 Irving Ave N,Minneapolis,MN",44.992464,-93.299312,Xerxes,2,5,Near - North,Near North,1
-93.294089,45.013684,1034,02/24/2018 02:16am,Snow Emergency,"3214 EMERSON AVE N ,Minneapolis,MN",45.013684,-93.294089,Xerxes,1,4,Folwell,Camden,1
-93.294089,45.013684,1035,02/24/2018 02:29am,Snow Emergency,"3214 Emerson ave n ,Minneapolis,MN",45.013684,-93.294089,Xerxes,1,4,Folwell,Camden,1
-93.304185,44.993687,1036,02/24/2018 02:29pm,Snow Emergency,"1418 MORGAN AVE N,Minneapolis,MN",44.993687,-93.304185,Xerxes,2,5,Willard - Hay,Near North,1
-93.300414,44.990218,1037,02/24/2018 02:30pm,Snow Emergency,"1202 James ave n ,Minneapolis,MN",44.990218,-93.300414,Xerxes,2,5,Near - North,Near North,1
-93.290322,45.015817,1038,02/24/2018 02:30pm,Snow Emergency,"3326 Bryant ave n,Minneapolis,MN",45.015817,-93.290322,Xerxes,2,4,McKinley,Camden,1
-93.291576,45.014687,1039,02/24/2018 02:33pm,Snow Emergency,"3246 Colfax ave n,Minneapolis,MN",45.014687,-93.291576,Xerxes,2,4,McKinley,Camden,1
-93.302893,44.993902,1040,02/24/2018 02:35pm,Snow Emergency,"1426 logan ave n,Minneapolis,MN",44.993902,-93.302893,Xerxes,2,5,Willard - Hay,Near North,1
-93.29434,45.017829,1041,02/24/2018 02:36am,Snow Emergency,"3437 Emerson ave n ,Minneapolis,MN",45.017829,-93.29434,Xerxes,1,4,Folwell,Camden,1
-93.286466,45.005478,1042,02/24/2018 02:36pm,Snow Emergency,"2526 6TH ST N,Minneapolis,MN",45.005478,-93.286466,Xerxes,2,5,Hawthorne,Near North,1
-93.289068,45.023478,1043,02/24/2018 02:36pm,Snow Emergency,"3746 Aldrich Ave n,Minneapolis,MN",45.023478,-93.289068,Xerxes,2,4,McKinley,Camden,1
-93.295597,45.017882,1044,02/24/2018 02:37am,Snow Emergency,"3437 Fremont Ave N,Minneapolis,MN",45.017882,-93.295597,Xerxes,1,4,Folwell,Camden,1
-93.302777,44.986949,1045,02/24/2018 02:37pm,Snow Emergency,"900 Logan ave n,Minneapolis,MN",44.986949,-93.302777,Xerxes,2,5,Near - North,Near North,1
-93.295384,45.025449,1046,02/24/2018 02:43am,Snow Emergency,"3850 FREMONT AVE N ,Minneapolis,MN",45.025449,-93.295384,Xerxes,1,4,Webber - Camden,Camden,1
-93.30447,44.990851,1047,02/24/2018 02:51pm,Snow Emergency,"1236 MORGAN AVE N ,Minneapolis,MN",44.990851,-93.30447,Xerxes,2,5,Near - North,Near North,1
-93.304246,44.99091,1048,02/24/2018 02:56pm,Snow Emergency,"1238 Morgan Ave NO,Minneapolis,MN",44.99091,-93.304246,Xerxes,2,5,Near - North,Near North,1
-93.300439,44.992229,1049,02/24/2018 03:02pm,Snow Emergency,"1318 James ave n ,Minneapolis,MN",44.992229,-93.300439,Xerxes,2,5,Near - North,Near North,1
-93.300335,44.992123,1050,02/24/2018 03:06pm,Snow Emergency,"1316 James ave n ,Minneapolis,MN",44.992123,-93.300335,Xerxes,2,5,Near - North,Near North,1
-93.290348,45.030483,1051,02/24/2018 03:06pm,Snow Emergency,"4134 Bryant Ave n,Minneapolis,MN",45.030483,-93.290348,Xerxes,2,4,Webber - Camden,Camden,1
-93.296012,45.028495,1052,02/24/2018 03:09am,Snow Emergency,"4023 FREMONT AVE N,Minneapolis,MN",45.028495,-93.296012,Xerxes,1,4,Webber - Camden,Camden,1
-93.309501,44.991693,1053,02/24/2018 03:12pm,Snow Emergency,"1308 QUEEN AVE N,Minneapolis,MN",44.991693,-93.309501,Xerxes,2,5,Willard - Hay,Near North,1
-93.311887,44.986606,1054,02/24/2018 03:15pm,Snow Emergency,"816 Sheridan Ave N,Minneapolis,MN",44.986606,-93.311887,Xerxes,2,5,Willard - Hay,Near North,1
-93.29029,45.01932,1055,02/24/2018 03:16pm,Snow Emergency,"3522 Bryant ave n,Minneapolis,MN",45.01932,-93.29029,Xerxes,2,4,McKinley,Camden,1
-93.294089,45.013684,1056,02/24/2018 03:17am,Snow Emergency,"3214 EMERSON AVE N ,Minneapolis,MN",45.013684,-93.294089,Xerxes,1,4,Folwell,Camden,1
-93.292813,45.019941,1057,02/24/2018 03:18pm,Snow Emergency,"3542 DuPont ave n ,Minneapolis,MN",45.019941,-93.292813,Xerxes,2,4,McKinley,Camden,1
-93.295782,45.031861,1058,02/24/2018 03:21am,Snow Emergency,"4204 FREMONT AVE N ,Minneapolis,MN",45.031861,-93.295782,Xerxes,1,4,Webber - Camden,Camden,1
-93.295782,45.031861,1059,02/24/2018 03:26am,Snow Emergency,"4204 FREMONT AVE N ,Minneapolis,MN",45.031861,-93.295782,Xerxes,1,4,Webber - Camden,Camden,1
-93.298111,45.018771,1060,02/24/2018 03:30pm,Snow Emergency,"3502 Humboldt ave n,Minneapolis,MN",45.018771,-93.298111,Xerxes,2,4,Folwell,Camden,1
-93.294078,45.018226,1061,02/24/2018 03:35pm,Snow Emergency,"3450 Emerson ave n,Minneapolis,MN",45.018226,-93.294078,Xerxes,2,4,Folwell,Camden,1
-93.273865,44.988769,1062,02/24/2018 04:17am,Snow Emergency,"627 1ST ST N ,Minneapolis,MN",44.988769,-93.273865,Xerxes,1,3,North Loop,Central,1
-93.275809,44.989535,1063,02/24/2018 04:33am,Snow Emergency,"701 1TH ST N ,Minneapolis,MN",44.989535,-93.275809,Xerxes,1,3,North Loop,Central,1
-93.274093,44.988926,1064,02/24/2018 04:55am,Snow Emergency,"612 1ST ST N ,Minneapolis,MN",44.988926,-93.274093,Xerxes,1,3,North Loop,Central,1
-93.275235,44.989155,1065,02/24/2018 05:11am,Snow Emergency,"711 1ST ST N,Minneapolis,MN",44.989155,-93.275235,Xerxes,1,3,North Loop,Central,1
-93.284664,44.997035,1066,02/24/2018 08:19am,Snow Emergency,"1712 Lyn Cur Ave N,Minneapolis,MN",44.997035,-93.284664,Xerxes,2,5,Near - North,Near North,1
-93.284733,44.996431,1067,02/24/2018 08:26am,Snow Emergency,"1700 lyn curve n,Minneapolis,MN",44.996431,-93.284733,Xerxes,2,5,Near - North,Near North,1
-93.286424,44.997076,1068,02/24/2018 08:26am,Snow Emergency,"500 LYN PARK CIRCLE N,Minneapolis,MN",44.997076,-93.286424,Xerxes,2,5,Near - North,Near North,1
-93.286032,44.996394,1069,02/24/2018 08:30am,Snow Emergency,"1700 lyn park ave n,Minneapolis,MN",44.996394,-93.286032,Xerxes,2,5,Near - North,Near North,1
