"ID";"snow_emergency_name";"service_date";"address";"latitude";"longitude";"day_id";"ward";"neighborhood";"community";"tow_district"
2336;"Xerxes";"2018-02-24 00:00:00";"THA MALL & HUMBOLDT AVE S,Minneapolis,MN";44.95;-93.301;2;7;"East Isles";"Calhoun Isle";3
2337;"Xerxes";"2018-02-24 00:00:00";"Humboldt ave s @ the mall,Minneapolis,MN";44.95;-93.301;2;7;"East Isles";"Calhoun Isle";3
2338;"Xerxes";"2018-02-24 00:00:00";"Mall street & S HUMBOLDT AVE,Minneapolis,MN";44.95;-93.301;2;7;"East Isles";"Calhoun Isle";3
2339;"Xerxes";"2018-02-24 00:00:00";"Humboldt ave s @ the mall,Minneapolis,MN";44.95;-93.301;2;7;"East Isles";"Calhoun Isle";3
2340;"Xerxes";"2018-02-24 00:00:00";"HUMBOLDT @ THE MALL ,Minneapolis,MN";44.95;-93.301;2;7;"East Isles";"Calhoun Isle";3
2341;"Xerxes";"2018-02-24 00:00:00";"1700 Block/the mall,Minneapolis,MN";44.95;-93.303;2;7;"East Isles";"Calhoun Isle";3
2342;"Xerxes";"2018-02-24 00:00:00";"HUMBOLDT AVE S @ THE MALL,Minneapolis,MN";44.95;-93.301;2;7;"East Isles";"Calhoun Isle";3
2343;"Xerxes";"2018-02-24 00:00:00";"HUMBOLDT AVE S @ THE MALL,Minneapolis,MN";44.95;-93.301;2;7;"East Isles";"Calhoun Isle";3
2344;"Xerxes";"2018-02-24 00:00:00";"1700 block of the mall ,Minneapolis,MN";44.95;-93.303;2;7;"East Isles";"Calhoun Isle";3
2345;"Xerxes";"2018-02-24 00:00:00";"1100 the mall,Minneapolis,MN";44.95;-93.302;2;7;"East Isles";"Calhoun Isle";3
2346;"Xerxes";"2018-02-24 00:00:00";"The mall & knox AVE S ,Minneapolis,MN";44.95;-93.305;2;7;"East Isles";"Calhoun Isle";3
2347;"Xerxes";"2018-02-24 00:00:00";"THE MALL & HUMBOLDT AVE S,Minneapolis,MN";44.95;-93.301;2;7;"East Isles";"Calhoun Isle";3
2348;"Xerxes";"2018-02-24 00:00:00";"1512 spruce place ,Minneapolis,MN";44.967;-93.281;2;7;"Loring Park";"Central";3
2349;"Xerxes";"2018-02-24 00:00:00";"1522 spruce pl,Minneapolis,MN";44.966;-93.281;2;7;"Loring Park";"Central";3
2350;"Xerxes";"2018-02-24 00:00:00";"411 2ND ST N ,Minneapolis,MN";44.986;-93.273;1;3;"North Loop";"Central";3
2351;"Xerxes";"2018-02-24 00:00:00";"528 E 15TH ST ,Minneapolis,MN";44.968;-93.268;1;7;"Elliot Park";"Central";3
2352;"Xerxes";"2018-02-24 00:00:00";"1904 pillsbury ave s,Minneapolis,MN";44.964;-93.281;2;7;"Steven's Square - Loring Heights";"Central";3
2353;"Xerxes";"2018-02-24 00:00:00";"Mall street & S HUMBOLDT AVE,Minneapolis,MN";44.95;-93.301;2;7;"East Isles";"Calhoun Isle";3
2354;"Xerxes";"2018-02-24 00:00:00";"2600 HENNEPIN AVE S,Minneapolis,MN";44.955;-93.297;1;7;"East Isles";"Calhoun Isle";3
2355;"Xerxes";"2018-02-24 00:00:00";"1902 Pillsbury ave ,Minneapolis,MN";44.964;-93.281;2;7;"Steven's Square - Loring Heights";"Central";3
2356;"Xerxes";"2018-02-24 00:00:00";"737 15tTH ST E,Minneapolis,MN";44.968;-93.263;1;6;"Elliot Park";"Central";3
2357;"Xerxes";"2018-02-24 00:00:00";"1408 spruce place ,Minneapolis,MN";44.968;-93.281;2;7;"Loring Park";"Central";3
2358;"Xerxes";"2018-02-24 00:00:00";"704 15TH ST E,Minneapolis,MN";44.968;-93.265;1;7;"Elliot Park";"Central";3
2359;"Xerxes";"2018-02-24 00:00:00";"2116 PILLSBURY AVE,Minneapolis,MN";44.961;-93.281;2;10;"Whittier";"Powderhorn";3
2360;"Xerxes";"2018-02-24 00:00:00";"2600 block of Hennepin Avenue,Minneapolis,MN";44.955;-93.297;1;7;"East Isles";"Calhoun Isle";3
2361;"Xerxes";"2018-02-24 00:00:00";"Irving ave & the mall,Minneapolis,MN";44.95;-93.302;2;7;"East Isles";"Calhoun Isle";3
2362;"Xerxes";"2018-02-24 00:00:00";"1928 pillsbury,Minneapolis,MN";44.963;-93.28;2;7;"Steven's Square - Loring Heights";"Central";3
2363;"Xerxes";"2018-02-24 00:00:00";"2800 Emerson Ave s,Minneapolis,MN";44.952;-93.295;1;10;"Lowry Hill East";"Calhoun Isle";3
2364;"Xerxes";"2018-02-24 00:00:00";"Humboldt ave & the mall,Minneapolis,MN";44.95;-93.301;2;7;"East Isles";"Calhoun Isle";3
2365;"Xerxes";"2018-02-24 00:00:00";"2700 HENNEPIN AVE S,Minneapolis,MN";44.954;-93.298;1;7;"East Isles";"Calhoun Isle";3
2366;"Xerxes";"2018-02-24 00:00:00";"411 2ND ST N ,Minneapolis,MN";44.986;-93.273;1;3;"North Loop";"Central";3
2367;"Xerxes";"2018-02-24 00:00:00";"2114Pillsbury ave s,Minneapolis,MN";44.961;-93.281;2;10;"Whittier";"Powderhorn";3
2368;"Xerxes";"2018-02-24 00:00:00";"722 15th st e,Minneapolis,MN";44.968;-93.264;1;7;"Elliot Park";"Central";3
2369;"Xerxes";"2018-02-24 00:00:00";"2800 BLOCK DUPONT AVE S,Minneapolis,MN";44.951;-93.293;1;10;"Lowry Hill East";"Calhoun Isle";3
2370;"Xerxes";"2018-02-24 00:00:00";"2800 Block Emerson Ave S,Minneapolis,MN";44.952;-93.295;1;10;"Lowry Hill East";"Calhoun Isle";3
2371;"Xerxes";"2018-02-24 00:00:00";"2700 HENNEPIN AVE S,Minneapolis,MN";44.954;-93.298;1;7;"East Isles";"Calhoun Isle";3
2372;"Xerxes";"2018-02-24 00:00:00";"741 E 15TH ST ,Minneapolis,MN";44.968;-93.263;1;6;"Elliot Park";"Central";3
2373;"Xerxes";"2018-02-24 00:00:00";"2002 PILLSBURY AVE S,Minneapolis,MN";44.962;-93.282;2;10;"Whittier";"Powderhorn";3
2374;"Xerxes";"2018-02-24 00:00:00";"2106 PILLSBURY AVE S,Minneapolis,MN";44.962;-93.281;2;10;"Whittier";"Powderhorn";3
2375;"Xerxes";"2018-02-24 00:00:00";"106 14th st W,Minneapolis,MN";44.969;-93.279;2;7;"Loring Park";"Central";3
2376;"Xerxes";"2018-02-24 00:00:00";"726 E 15TH ST,Minneapolis,MN";44.968;-93.264;1;7;"Elliot Park";"Central";3
2377;"Xerxes";"2018-02-24 00:00:00";"411 2ND ST N ,Minneapolis,MN";44.986;-93.273;1;3;"North Loop";"Central";3
2378;"Xerxes";"2018-02-24 00:00:00";"108 14th St w,Minneapolis,MN";44.969;-93.279;2;7;"Loring Park";"Central";3
2379;"Xerxes";"2018-02-24 00:00:00";"1300 LASALLE AVE ,Minneapolis,MN";44.971;-93.279;1;7;"Loring Park";"Central";3
2380;"Xerxes";"2018-02-24 00:00:00";"728 15TH ST E,Minneapolis,MN";44.968;-93.263;1;7;"Elliot Park";"Central";3
2381;"Xerxes";"2018-02-24 00:00:00";"1300 LASALLE AVE ,Minneapolis,MN";44.971;-93.279;1;7;"Loring Park";"Central";3
2382;"Xerxes";"2018-02-24 00:00:00";"1300 LASALLE AVE,Minneapolis,MN";44.971;-93.279;1;7;"Loring Park";"Central";3
2383;"Xerxes";"2018-02-25 00:00:00";"2205 pleasant ave ,Minneapolis,MN";44.961;-93.282;3;10;"Whittier";"Powderhorn";3
2384;"Xerxes";"2018-02-25 00:00:00";"1313 25th st e,Minneapolis,MN";44.957;-93.256;3;9;"Midtown Phillips";"Phillips";3
2385;"Xerxes";"2018-02-25 00:00:00";"2125 13th ave s,Minneapolis,MN";44.961;-93.256;3;6;"Ventura Village";"Phillips";3
2386;"Xerxes";"2018-02-25 00:00:00";"2811 11TH AVE S,Minneapolis,MN";44.951;-93.259;3;9;"Midtown Phillips";"Phillips";3
2387;"Xerxes";"2018-02-25 00:00:00";"2819 11TH AVE S,Minneapolis,MN";44.951;-93.259;3;9;"Midtown Phillips";"Phillips";3
2388;"Xerxes";"2018-02-25 00:00:00";"2441 13th ave s,Minneapolis,MN";44.958;-93.256;3;9;"Midtown Phillips";"Phillips";3
2389;"Xerxes";"2018-02-25 00:00:00";"617 14th st e,Minneapolis,MN";44.969;-93.267;3;7;"Elliot Park";"Central";3
2390;"Xerxes";"2018-02-25 00:00:00";"2609 13th ave s,Minneapolis,MN";44.955;-93.256;3;9;"Midtown Phillips";"Phillips";3
2391;"Xerxes";"2018-02-25 00:00:00";"613 14th st e,Minneapolis,MN";44.969;-93.267;3;7;"Elliot Park";"Central";3
2392;"Xerxes";"2018-02-25 00:00:00";"1007 17TH ST E,Minneapolis,MN";44.966;-93.26;3;6;"Elliot Park";"Central";3
2393;"Xerxes";"2018-02-25 00:00:00";"1015 17TH ST E,Minneapolis,MN";44.966;-93.259;3;6;"Elliot Park";"Central";3
2394;"Xerxes";"2018-02-25 00:00:00";"1817 14th ave s,Minneapolis,MN";44.965;-93.255;3;6;"Ventura Village";"Phillips";3
2395;"Xerxes";"2018-02-25 00:00:00";"825 Lyndale Pl,Minneapolis,MN";44.983;-93.289;3;5;"Sumner - Glenwood";"Near North";3
2396;"Xerxes";"2018-02-25 00:00:00";"205 14th st w,Minneapolis,MN";44.969;-93.281;3;7;"Loring Park";"Central";3
2397;"Xerxes";"2018-02-25 00:00:00";"121 14th st w,Minneapolis,MN";44.969;-93.279;3;7;"Loring Park";"Central";3
2398;"Xerxes";"2018-02-25 00:00:00";"229 14TH ST W,Minneapolis,MN";44.969;-93.281;3;7;"Loring Park";"Central";3
2399;"Xerxes";"2018-02-25 00:00:00";"1421 spruce pl,Minneapolis,MN";44.968;-93.28;3;7;"Loring Park";"Central";3
2400;"Xerxes";"2018-02-25 00:00:00";"1403 spruce place ,Minneapolis,MN";44.969;-93.281;3;7;"Loring Park";"Central";3
2401;"Xerxes";"2018-02-25 00:00:00";"1413 spruce pl,Minneapolis,MN";44.968;-93.281;3;7;"Loring Park";"Central";3
2402;"Xerxes";"2018-02-25 00:00:00";"1409 Spruce place ,Minneapolis,MN";44.969;-93.281;3;7;"Loring Park";"Central";3
2403;"Xerxes";"2018-02-25 00:00:00";"1775 colfax s,Minneapolis,MN";44.966;-93.292;3;7;"Lowry Hill";"Calhoun Isle";3
2404;"Xerxes";"2018-02-25 00:00:00";"405 oak grove st,Minneapolis,MN";44.967;-93.285;3;7;"Loring Park";"Central";3
2405;"Xerxes";"2018-02-25 00:00:00";"1805 Dupont South,Minneapolis,MN";44.965;-93.293;3;7;"Lowry Hill";"Calhoun Isle";3
2406;"Xerxes";"2018-02-25 00:00:00";"27 oak grove st ,Minneapolis,MN";44.966;-93.279;3;7;"Loring Park";"Central";3
2407;"Xerxes";"2018-02-25 00:00:00";"25 oak Grove St ,Minneapolis,MN";44.966;-93.279;3;7;"Loring Park";"Central";3
2408;"Xerxes";"2018-02-25 00:00:00";"13 oak grove st,Minneapolis,MN";44.966;-93.279;3;7;"Loring Park";"Central";3
2409;"Xerxes";"2018-02-25 00:00:00";"2001 Emerson s,Minneapolis,MN";44.962;-93.294;3;7;"Lowry Hill";"Calhoun Isle";3
2410;"Xerxes";"2018-02-25 00:00:00";"221 Clifton av s,Minneapolis,MN";44.966;-93.284;3;7;"Loring Park";"Central";3
2411;"Xerxes";"2018-02-25 00:00:00";"245 Clifton Ave ,Minneapolis,MN";44.966;-93.283;3;7;"Loring Park";"Central";3
2412;"Xerxes";"2018-02-25 00:00:00";"2005 emerson s,Minneapolis,MN";44.962;-93.294;3;7;"Lowry Hill";"Calhoun Isle";3
2413;"Xerxes";"2018-02-25 00:00:00";"2113 Pillsbury ave ,Minneapolis,MN";44.961;-93.281;2;10;"Whittier";"Powderhorn";3
2414;"Xerxes";"2018-02-25 00:00:00";"231 ridgewood av s,Minneapolis,MN";44.964;-93.282;2;7;"Steven's Square - Loring Heights";"Central";3
2415;"Xerxes";"2018-02-25 00:00:00";"2019 Pleasant Ave South,Minneapolis,MN";44.962;-93.283;2;10;"Whittier";"Powderhorn";3
2416;"Xerxes";"2018-02-25 00:00:00";"219 Clifton Ave ,Minneapolis,MN";44.966;-93.284;2;7;"Loring Park";"Central";3
2417;"Xerxes";"2018-02-25 00:00:00";"2115 Pillsbury ave ,Minneapolis,MN";44.961;-93.281;2;10;"Whittier";"Powderhorn";3
2418;"Xerxes";"2018-02-25 00:00:00";"2011 pillsbury ave s,Minneapolis,MN";44.962;-93.281;2;10;"Whittier";"Powderhorn";3
2419;"Xerxes";"2018-02-23 00:00:00";"3400 Johnson St NE,Minneapolis,MN";45.03;-93.237;1;1;"Waite Park";"Northeast";2
2420;"Xerxes";"2018-02-23 00:00:00";"3200 JOHNSON ST NE,Minneapolis,MN";45.026;-93.237;1;1;"Waite Park";"Northeast";2
2421;"Xerxes";"2018-02-23 00:00:00";"2200 JOHNSON ST NE,Minneapolis,MN";45.01;-93.237;1;1;"Windom Park";"Northeast";2
2422;"Xerxes";"2018-02-23 00:00:00";"20TH & CENTRAL AVE NE,Minneapolis,MN";45.009;-93.247;1;1;"Holland";"Northeast";2
2423;"Xerxes";"2018-02-23 00:00:00";"500 13th Ave NE,Minneapolis,MN";45.001;-93.26;1;3;"Sheridan";"Northeast";2
2424;"Xerxes";"2018-02-23 00:00:00";"1850 Central,Minneapolis,MN";45.008;-93.248;1;1;"Logan Park";"Northeast";2
2425;"Xerxes";"2018-02-23 00:00:00";"500 13th Ave NE,Minneapolis,MN";45.001;-93.26;1;3;"Sheridan";"Northeast";2
2426;"Xerxes";"2018-02-23 00:00:00";"500 13TH AVE NE,Minneapolis,MN";45.001;-93.26;1;3;"Sheridan";"Northeast";2
2427;"Xerxes";"2018-02-23 00:00:00";"616 13TH AVE NE,Minneapolis,MN";45.001;-93.258;1;3;"Sheridan";"Northeast";2
2428;"Xerxes";"2018-02-23 00:00:00";"550 Central Ave NE,Minneapolis,MN";44.992;-93.251;1;3;"Nicollet Island - East Bank";"University";2
2429;"Xerxes";"2018-02-23 00:00:00";"27 UNIVERSITYave ne,Minneapolis,MN";44.989;-93.256;1;3;"Nicollet Island - East Bank";"University";2
2430;"Xerxes";"2018-02-23 00:00:00";"13th Ave NE & 6th St NE,Minneapolis,MN";45.001;-93.259;1;3;"Sheridan";"Northeast";2
2431;"Xerxes";"2018-02-23 00:00:00";"329 13th Ave NE,Minneapolis,MN";45.001;-93.263;1;3;"Sheridan";"Northeast";2
2432;"Xerxes";"2018-02-23 00:00:00";"500 13th Ave NE,Minneapolis,MN";45.001;-93.26;1;3;"Sheridan";"Northeast";2
2433;"Xerxes";"2018-02-23 00:00:00";"500 13th Ave NE,Minneapolis,MN";45.001;-93.26;1;3;"Sheridan";"Northeast";2
2434;"Xerxes";"2018-02-24 00:00:00";"1206 Main st ne,Minneapolis,MN";45.0;-93.268;2;3;"Sheridan";"Northeast";2
2435;"Xerxes";"2018-02-24 00:00:00";"17 13th Ave NE,Minneapolis,MN";44.999;-93.272;1;3;"Sheridan";"Northeast";2
2436;"Xerxes";"2018-02-24 00:00:00";"1210 Main st ne,Minneapolis,MN";45.0;-93.268;2;3;"Sheridan";"Northeast";2
2437;"Xerxes";"2018-02-24 00:00:00";"616 13th Ave NE,Minneapolis,MN";45.001;-93.258;1;3;"Sheridan";"Northeast";2
2438;"Xerxes";"2018-02-24 00:00:00";"96 6th st se,Minneapolis,MN";44.99;-93.252;2;3;"Marcy Holmes";"University";2
2439;"Xerxes";"2018-02-24 00:00:00";"100 13th Ave NE,Minneapolis,MN";45.0;-93.27;1;3;"Sheridan";"Northeast";2
2440;"Xerxes";"2018-02-24 00:00:00";"1134 Jefferson st ne,Minneapolis,MN";45.0;-93.255;2;1;"Logan Park";"Northeast";2
2441;"Xerxes";"2018-02-24 00:00:00";"748 Polk st ne,Minneapolis,MN";44.998;-93.245;2;3;"Beltrami";"Northeast";2
2442;"Xerxes";"2018-02-24 00:00:00";"1518 main st ne,Minneapolis,MN";45.003;-93.268;2;3;"Sheridan";"Northeast";2
2443;"Xerxes";"2018-02-24 00:00:00";"742 polk st ne,Minneapolis,MN";44.998;-93.245;2;3;"Beltrami";"Northeast";2
2444;"Xerxes";"2018-02-24 00:00:00";"600-799 MAIN ST NE,Minneapolis,MN";44.994;-93.264;1;3;"St. Anthony West";"Northeast";2
2445;"Xerxes";"2018-02-24 00:00:00";"1704 Adams st ne,Minneapolis,MN";45.005;-93.256;2;1;"Logan Park";"Northeast";2
2446;"Xerxes";"2018-02-24 00:00:00";"1730 adams st ne,Minneapolis,MN";45.006;-93.256;2;1;"Logan Park";"Northeast";2
2447;"Xerxes";"2018-02-24 00:00:00";"124 13TH AVE NE,Minneapolis,MN";45.0;-93.269;1;3;"Sheridan";"Northeast";2
2448;"Xerxes";"2018-02-24 00:00:00";"2200 2nd St NE,Minneapolis,MN";45.01;-93.266;1;3;"Bottineau";"Northeast";2
2449;"Xerxes";"2018-02-24 00:00:00";"1100 18TH AVE NE,Minneapolis,MN";45.006;-93.243;1;1;"Northeast Park";"Northeast";2
2450;"Xerxes";"2018-02-24 00:00:00";"200 13TH AVE NE,Minneapolis,MN";45.001;-93.266;1;3;"Sheridan";"Northeast";2
2451;"Xerxes";"2018-02-24 00:00:00";"1112 Cemetery St ne,Minneapolis,MN";44.998;-93.245;2;3;"Beltrami";"Northeast";2
2452;"Xerxes";"2018-02-24 00:00:00";"604 taylor st ne,Minneapolis,MN";44.995;-93.244;2;3;"Beltrami";"Northeast";2
2453;"Xerxes";"2018-02-24 00:00:00";"622 15th ave ne,Minneapolis,MN";45.003;-93.257;2;1;"Logan Park";"Northeast";2
2454;"Xerxes";"2018-02-24 00:00:00";"668 15th ave ne,Minneapolis,MN";45.003;-93.254;2;1;"Logan Park";"Northeast";2
2455;"Xerxes";"2018-02-24 00:00:00";"2218 Madison st ne,Minneapolis,MN";45.011;-93.255;2;1;"Holland";"Northeast";2
2456;"Xerxes";"2018-02-24 00:00:00";"674 15th ave ne,Minneapolis,MN";45.003;-93.254;2;1;"Logan Park";"Northeast";2
2457;"Xerxes";"2018-02-24 00:00:00";"624 15th ave ne,Minneapolis,MN";45.003;-93.257;2;1;"Logan Park";"Northeast";2
2458;"Xerxes";"2018-02-24 00:00:00";"826 20th ave ne,Minneapolis,MN";45.009;-93.25;2;1;"Holland";"Northeast";2
2459;"Xerxes";"2018-02-24 00:00:00";"828 20th ave ne,Minneapolis,MN";45.009;-93.249;2;1;"Holland";"Northeast";2
2460;"Xerxes";"2018-02-24 00:00:00";"1316 buchanan st ne,Minneapolis,MN";45.001;-93.24;2;1;"Northeast Park";"Northeast";2
2461;"Xerxes";"2018-02-24 00:00:00";"910 spring st ne,Minneapolis,MN";44.995;-93.248;2;3;"St. Anthony East";"Northeast";2
2462;"Xerxes";"2018-02-24 00:00:00";"618 20th ave ne,Minneapolis,MN";45.008;-93.258;2;1;"Holland";"Northeast";2
2463;"Xerxes";"2018-02-24 00:00:00";"112 3rd ave ne,Minneapolis,MN";44.99;-93.26;2;3;"St. Anthony West";"Northeast";2
2464;"Xerxes";"2018-02-24 00:00:00";"810 3rd ave ne,Minneapolis,MN";44.994;-93.251;2;3;"St. Anthony East";"Northeast";2
2465;"Xerxes";"2018-02-24 00:00:00";"812 3rd ave NE,Minneapolis,MN";44.994;-93.251;2;3;"St. Anthony East";"Northeast";2
2466;"Xerxes";"2018-02-24 00:00:00";"804 3rd ave ne ,Minneapolis,MN";44.993;-93.251;2;3;"St. Anthony East";"Northeast";2
2467;"Xerxes";"2018-02-24 00:00:00";"614 3rd ave ne,Minneapolis,MN";44.992;-93.253;2;3;"St. Anthony East";"Northeast";2
2468;"Xerxes";"2018-02-24 00:00:00";"802 3rd ave ne,Minneapolis,MN";44.993;-93.251;2;3;"St. Anthony East";"Northeast";2
2469;"Xerxes";"2018-02-24 00:00:00";"800 3rd ave NE,Minneapolis,MN";44.993;-93.251;2;3;"St. Anthony East";"Northeast";2
2470;"Xerxes";"2018-02-24 00:00:00";"312 4th st ne,Minneapolis,MN";44.992;-93.258;2;3;"St. Anthony West";"Northeast";2
2471;"Xerxes";"2018-02-24 00:00:00";"716 summer st ne,Minneapolis,MN";44.997;-93.252;2;3;"St. Anthony East";"Northeast";2
2472;"Xerxes";"2018-02-24 00:00:00";"698 summer st ne,Minneapolis,MN";44.997;-93.253;2;3;"St. Anthony East";"Northeast";2
2473;"Xerxes";"2018-02-24 00:00:00";"642 Summer St NE,Minneapolis,MN";44.997;-93.256;2;3;"St. Anthony East";"Northeast";2
2474;"Xerxes";"2018-02-24 00:00:00";"696 summer st ne,Minneapolis,MN";44.997;-93.253;2;3;"St. Anthony East";"Northeast";2
2475;"Xerxes";"2018-02-24 00:00:00";"312 4TH AVE NE,Minneapolis,MN";44.992;-93.259;2;3;"St. Anthony West";"Northeast";2
2476;"Xerxes";"2018-02-24 00:00:00";"912 summer ave ,Minneapolis,MN";44.997;-93.248;2;3;"St. Anthony East";"Northeast";2
2477;"Xerxes";"2018-02-24 00:00:00";"842 summer st ne,Minneapolis,MN";44.997;-93.25;2;3;"St. Anthony East";"Northeast";2
2478;"Xerxes";"2018-02-24 00:00:00";"220 5th st ne,Minneapolis,MN";44.991;-93.256;2;3;"St. Anthony West";"Northeast";2
2479;"Xerxes";"2018-02-24 00:00:00";"352 ulysses st ne,Minneapolis,MN";44.992;-93.236;2;1;"Como";"University";2
2480;"Xerxes";"2018-02-24 00:00:00";"218 5th st ne,Minneapolis,MN";44.991;-93.256;2;3;"St. Anthony West";"Northeast";2
2481;"Xerxes";"2018-02-24 00:00:00";"112 5th st ne,Minneapolis,MN";44.99;-93.255;2;3;"Nicollet Island - East Bank";"University";2
2482;"Xerxes";"2018-02-24 00:00:00";"114 5th st ne,Minneapolis,MN";44.99;-93.255;2;3;"Nicollet Island - East Bank";"University";2
2483;"Xerxes";"2018-02-24 00:00:00";"706 summer st ne,Minneapolis,MN";44.997;-93.252;2;3;"St. Anthony East";"Northeast";2
2484;"Xerxes";"2018-02-24 00:00:00";"116 5th st ne,Minneapolis,MN";44.99;-93.255;2;3;"Nicollet Island - East Bank";"University";2
2485;"Xerxes";"2018-02-24 00:00:00";"118 5TH ST NE,Minneapolis,MN";44.991;-93.255;2;3;"Nicollet Island - East Bank";"University";2
2486;"Xerxes";"2018-02-24 00:00:00";"610 5TH ST NE,Minneapolis,MN";44.996;-93.258;2;3;"St. Anthony West";"Northeast";2
2487;"Xerxes";"2018-02-24 00:00:00";"1126 14TH AVE,Minneapolis,MN";44.992;-93.232;2;1;"Como";"University";2
2488;"Xerxes";"2018-02-24 00:00:00";"1128 14TH AVE SE,Minneapolis,MN";44.992;-93.232;2;1;"Como";"University";2
2489;"Xerxes";"2018-02-24 00:00:00";"140 13th Ave NE,Minneapolis,MN";45.001;-93.268;1;3;"Sheridan";"Northeast";2
2490;"Xerxes";"2018-02-24 00:00:00";"600 Jackson st ne,Minneapolis,MN";44.995;-93.25;2;3;"St. Anthony East";"Northeast";2
2491;"Xerxes";"2018-02-24 00:00:00";"330 Quincy st ne,Minneapolis,MN";44.995;-93.251;2;3;"St. Anthony East";"Northeast";2
2492;"Xerxes";"2018-02-24 00:00:00";"604 Jackson st ne,Minneapolis,MN";44.995;-93.25;2;3;"St. Anthony East";"Northeast";2
2493;"Xerxes";"2018-02-24 00:00:00";"140 13th Ave NE,Minneapolis,MN";45.001;-93.268;1;3;"Sheridan";"Northeast";2
2494;"Xerxes";"2018-02-24 00:00:00";"1142 14th ave se,Minneapolis,MN";44.992;-93.232;2;1;"Como";"University";2
2495;"Xerxes";"2018-02-24 00:00:00";"500 13th Ave NE,Minneapolis,MN";45.001;-93.26;1;3;"Sheridan";"Northeast";2
2496;"Xerxes";"2018-02-24 00:00:00";"200 13TH AVE NE,Minneapolis,MN";45.001;-93.266;1;3;"Sheridan";"Northeast";2
2497;"Xerxes";"2018-02-24 00:00:00";"718 Jackson st ne,Minneapolis,MN";44.997;-93.25;2;3;"St. Anthony East";"Northeast";2
2498;"Xerxes";"2018-02-24 00:00:00";"610 Jackson st ne,Minneapolis,MN";44.996;-93.25;2;3;"St. Anthony East";"Northeast";2
2499;"Xerxes";"2018-02-24 00:00:00";"124 9th ave ne,Minneapolis,MN";44.996;-93.267;2;3;"St. Anthony West";"Northeast";2
2500;"Xerxes";"2018-02-24 00:00:00";"124 7th ave ne,Minneapolis,MN";44.995;-93.265;2;3;"St. Anthony West";"Northeast";2
2501;"Xerxes";"2018-02-24 00:00:00";"600 MAIN ST NE,Minneapolis,MN";44.993;-93.264;1;3;"St. Anthony West";"Northeast";2
2502;"Xerxes";"2018-02-24 00:00:00";"125 13th Ave NE,Minneapolis,MN";45.001;-93.269;1;3;"Sheridan";"Northeast";2
2503;"Xerxes";"2018-02-24 00:00:00";"1116 Main st ne,Minneapolis,MN";44.999;-93.267;2;3;"Sheridan";"Northeast";2
2504;"Xerxes";"2018-02-24 00:00:00";"1006 main st ne,Minneapolis,MN";44.998;-93.267;2;3;"St. Anthony West";"Northeast";2
2505;"Xerxes";"2018-02-25 00:00:00";"345 16th ave ne,Minneapolis,MN";45.004;-93.263;3;3;"Sheridan";"Northeast";2
2506;"Xerxes";"2018-02-25 00:00:00";"1419 Jefferson st ne,Minneapolis,MN";45.003;-93.255;3;1;"Logan Park";"Northeast";2
2507;"Xerxes";"2018-02-25 00:00:00";"1301 jefferson st ne,Minneapolis,MN";45.001;-93.255;3;1;"Logan Park";"Northeast";2
2508;"Xerxes";"2018-02-25 00:00:00";"1523 jefferson st ne,Minneapolis,MN";45.004;-93.255;3;1;"Logan Park";"Northeast";2
2509;"Xerxes";"2018-02-25 00:00:00";"341 15th ave ne,Minneapolis,MN";45.003;-93.263;3;3;"Sheridan";"Northeast";2
2510;"Xerxes";"2018-02-25 00:00:00";"403 15th ave ne,Minneapolis,MN";45.003;-93.262;3;3;"Sheridan";"Northeast";2
2511;"Xerxes";"2018-02-25 00:00:00";"627 17th ave ne,Minneapolis,MN";45.006;-93.257;3;1;"Logan Park";"Northeast";2
2512;"Xerxes";"2018-02-25 00:00:00";"337 19th ave ne,Minneapolis,MN";45.008;-93.263;3;1;"Holland";"Northeast";2
2513;"Xerxes";"2018-02-25 00:00:00";"2023 3rd st ne,Minneapolis,MN";45.009;-93.264;3;3;"Bottineau";"Northeast";2
2514;"Xerxes";"2018-02-25 00:00:00";"321 19th ave ne,Minneapolis,MN";45.007;-93.264;3;3;"Bottineau";"Northeast";2
2515;"Xerxes";"2018-02-25 00:00:00";"329 19th ave ne,Minneapolis,MN";45.007;-93.263;3;3;"Bottineau";"Northeast";2
2516;"Xerxes";"2018-02-25 00:00:00";"1517 3rd st ne,Minneapolis,MN";45.004;-93.264;3;3;"Sheridan";"Northeast";2
2517;"Xerxes";"2018-02-25 00:00:00";"307 19th ave ne,Minneapolis,MN";45.007;-93.264;3;3;"Bottineau";"Northeast";2
2518;"Xerxes";"2018-02-25 00:00:00";"315 19th ave ne,Minneapolis,MN";45.007;-93.264;3;3;"Bottineau";"Northeast";2
2519;"Xerxes";"2018-02-25 00:00:00";"207 20th ave ne,Minneapolis,MN";45.009;-93.266;3;3;"Bottineau";"Northeast";2
2520;"Xerxes";"2018-02-25 00:00:00";"415 20th ave ne,Minneapolis,MN";45.009;-93.261;3;1;"Holland";"Northeast";2
2521;"Xerxes";"2018-02-25 00:00:00";"203 20th ave ne,Minneapolis,MN";45.009;-93.266;3;3;"Bottineau";"Northeast";2
2522;"Xerxes";"2018-02-25 00:00:00";"2331 quincy st ne,Minneapolis,MN";45.012;-93.251;3;1;"Holland";"Northeast";2
