"FID";"snow_emergency_name";"service_date";"address";"latitude";"longitude";"day_id";"ward";"neighborhood";"community";"tow_district"
571;"Xerxes";"2018-02-25 00:00:00";"417 6th ave se,Minneapolis,MN";44.985;-93.247;3;3;"Marcy Holmes";"University";4
572;"Xerxes";"2018-02-25 00:00:00";"419 6th ave se,Minneapolis,MN";44.985;-93.247;3;3;"Marcy Holmes";"University";4
573;"Xerxes";"2018-02-25 00:00:00";"307 4TH AVE SE,Minneapolis,MN";44.985;-93.251;3;3;"Marcy Holmes";"University";4
574;"Xerxes";"2018-02-25 00:00:00";"511 4TH AVE SE,Minneapolis,MN";44.988;-93.249;3;3;"Marcy Holmes";"University";4
575;"Xerxes";"2018-02-25 00:00:00";"623 5th ave se,Minneapolis,MN";44.988;-93.246;3;3;"Marcy Holmes";"University";4
576;"Xerxes";"2018-02-25 00:00:00";"421 6th ave SE,Minneapolis,MN";44.985;-93.247;3;3;"Marcy Holmes";"University";4
577;"Xerxes";"2018-02-25 00:00:00";"307 5th ave se,Minneapolis,MN";44.985;-93.249;3;3;"Marcy Holmes";"University";4
578;"Xerxes";"2018-02-25 00:00:00";"331 3RD AVE SE,Minneapolis,MN";44.986;-93.252;3;3;"Marcy Holmes";"University";4
579;"Xerxes";"2018-02-25 00:00:00";"405 7TH AVE SE,Minneapolis,MN";44.985;-93.246;3;3;"Marcy Holmes";"University";4
580;"Xerxes";"2018-02-25 00:00:00";"407 8th Ave se,Minneapolis,MN";44.984;-93.244;3;3;"Marcy Holmes";"University";4
581;"Xerxes";"2018-02-25 00:00:00";"325 5th ave se,Minneapolis,MN";44.985;-93.249;3;3;"Marcy Holmes";"University";4
582;"Xerxes";"2018-02-25 00:00:00";"719 7th ave se,Minneapolis,MN";44.988;-93.243;3;3;"Marcy Holmes";"University";4
583;"Xerxes";"2018-02-25 00:00:00";"521 7th ave se,Minneapolis,MN";44.986;-93.244;3;3;"Marcy Holmes";"University";4
584;"Xerxes";"2018-02-25 00:00:00";"309 5th ave se,Minneapolis,MN";44.985;-93.249;3;3;"Marcy Holmes";"University";4
585;"Xerxes";"2018-02-25 00:00:00";"509 8TH AVE SE,Minneapolis,MN";44.985;-93.243;3;3;"Marcy Holmes";"University";4
586;"Xerxes";"2018-02-25 00:00:00";"517 5ST AV SE,Minneapolis,MN";44.987;-93.247;3;3;"Marcy Holmes";"University";4
587;"Xerxes";"2018-02-25 00:00:00";"417 8TH AVE SE,Minneapolis,MN";44.984;-93.244;3;3;"Marcy Holmes";"University";4
588;"Xerxes";"2018-02-25 00:00:00";"419 7TH AVE SE,Minneapolis,MN";44.985;-93.245;3;3;"Marcy Holmes";"University";4
589;"Xerxes";"2018-02-25 00:00:00";"321 7TH AVE SE,Minneapolis,MN";44.984;-93.246;3;3;"Marcy Holmes";"University";4
590;"Xerxes";"2018-02-25 00:00:00";"321 8th ave se,Minneapolis,MN";44.984;-93.245;3;3;"Marcy Holmes";"University";4
591;"Xerxes";"2018-02-25 00:00:00";"323 8th ave se,Minneapolis,MN";44.984;-93.245;3;3;"Marcy Holmes";"University";4
592;"Xerxes";"2018-02-25 00:00:00";"325 8th Ave se,Minneapolis,MN";44.984;-93.245;3;3;"Marcy Holmes";"University";4
593;"Xerxes";"2018-02-25 00:00:00";"203 7th ave se,Minneapolis,MN";44.983;-93.247;3;3;"Marcy Holmes";"University";4
594;"Xerxes";"2018-02-25 00:00:00";"209 7th ave se,Minneapolis,MN";44.983;-93.247;3;3;"Marcy Holmes";"University";4
595;"Xerxes";"2018-02-25 00:00:00";"303 8th ave se,Minneapolis,MN";44.983;-93.245;3;3;"Marcy Holmes";"University";4
596;"Xerxes";"2018-02-25 00:00:00";"309 8th ave se,Minneapolis,MN";44.983;-93.245;3;3;"Marcy Holmes";"University";4
597;"Xerxes";"2018-02-25 00:00:00";"429 8TH AVE SE,Minneapolis,MN";44.985;-93.244;3;3;"Marcy Holmes";"University";4
598;"Xerxes";"2018-02-25 00:00:00";"311 8th ave se,Minneapolis,MN";44.983;-93.245;3;3;"Marcy Holmes";"University";4
599;"Xerxes";"2018-02-25 00:00:00";"307 8TH AVE SE Minneapolis,Minneapolis,MN";44.983;-93.245;3;3;"Marcy Holmes";"University";4
600;"Xerxes";"2018-02-25 00:00:00";"311 5TH AVE SE,Minneapolis,MN";44.985;-93.249;3;3;"Marcy Holmes";"University";4
601;"Xerxes";"2018-02-25 00:00:00";"705 9TH AVE SE,Minneapolis,MN";44.987;-93.241;3;3;"Marcy Holmes";"University";4
602;"Xerxes";"2018-02-25 00:00:00";"701 8th ave se,Minneapolis,MN";44.987;-93.242;3;3;"Marcy Holmes";"University";4
603;"Xerxes";"2018-02-25 00:00:00";"719 5TH AVE SE,Minneapolis,MN";44.989;-93.246;3;3;"Marcy Holmes";"University";4
604;"Xerxes";"2018-02-25 00:00:00";"421 11th Ave se,Minneapolis,MN";44.983;-93.239;3;3;"Marcy Holmes";"University";4
605;"Xerxes";"2018-02-25 00:00:00";"707 11th ave se,Minneapolis,MN";44.986;-93.238;3;3;"Marcy Holmes";"University";4
606;"Xerxes";"2018-02-25 00:00:00";"703 8th ave se,Minneapolis,MN";44.987;-93.242;3;3;"Marcy Holmes";"University";4
607;"Xerxes";"2018-02-25 00:00:00";"211 7th Ave Se,Minneapolis,MN";44.983;-93.247;3;3;"Marcy Holmes";"University";4
608;"Xerxes";"2018-02-25 00:00:00";"711 7TH ST SE,Minneapolis,MN";44.987;-93.243;3;3;"Marcy Holmes";"University";4
609;"Xerxes";"2018-02-25 00:00:00";"611 9 1/2 ave se,Minneapolis,MN";44.987;-93.257;3;3;"Nicollet Island - East Bank";"University";4
610;"Xerxes";"2018-02-25 00:00:00";"817 11 7th ave se,Minneapolis,MN";44.988;-93.242;3;3;"Marcy Holmes";"University";4
611;"Xerxes";"2018-02-25 00:00:00";"811 11TH AVE SE Minneapolis,Minneapolis,MN";44.987;-93.236;3;3;"Marcy Holmes";"University";4
612;"Xerxes";"2018-02-25 00:00:00";"721 11th ave se,Minneapolis,MN";44.986;-93.238;3;3;"Marcy Holmes";"University";4
613;"Xerxes";"2018-02-25 00:00:00";"711 11th ave se,Minneapolis,MN";44.986;-93.238;2;3;"Marcy Holmes";"University";4
614;"Xerxes";"2018-02-25 00:00:00";"1027 7th st se,Minneapolis,MN";44.985;-93.238;2;3;"Marcy Holmes";"University";4
615;"Xerxes";"2018-02-25 00:00:00";"317 4TH AVE SE,Minneapolis,MN";44.986;-93.25;2;3;"Marcy Holmes";"University";4
616;"Xerxes";"2018-02-25 00:00:00";"319 4TH AVE SE,Minneapolis,MN";44.986;-93.25;2;3;"Marcy Holmes";"University";4
617;"Xerxes";"2018-02-25 00:00:00";"613 9 1/2 AVE SE,Minneapolis,MN";44.987;-93.257;2;3;"Nicollet Island - East Bank";"University";4
618;"Xerxes";"2018-02-25 00:00:00";"729 9TH AVE SE,Minneapolis,MN";44.987;-93.24;2;3;"Marcy Holmes";"University";4
619;"Xerxes";"2018-02-25 00:00:00";"629 6th st se,Minneapolis,MN";44.987;-93.244;2;3;"Marcy Holmes";"University";4
620;"Xerxes";"2018-02-25 00:00:00";"927 7th st se ,Minneapolis,MN";44.986;-93.239;2;3;"Marcy Holmes";"University";4
621;"Xerxes";"2018-02-25 00:00:00";"621 6th st se,Minneapolis,MN";44.987;-93.244;2;3;"Marcy Holmes";"University";4
622;"Xerxes";"2018-02-25 00:00:00";"727 6th st se,Minneapolis,MN";44.986;-93.243;2;3;"Marcy Holmes";"University";4
623;"Xerxes";"2018-02-25 00:00:00";"307 6th st se,Minneapolis,MN";44.989;-93.25;2;3;"Marcy Holmes";"University";4
624;"Xerxes";"2018-02-25 00:00:00";"719 13th ave se,Minneapolis,MN";44.985;-93.235;2;3;"Marcy Holmes";"University";4
625;"Xerxes";"2018-02-25 00:00:00";"1005 6th st se,Minneapolis,MN";44.985;-93.239;2;3;"Marcy Holmes";"University";4
626;"Xerxes";"2018-02-25 00:00:00";"323 7THAVE SE,Minneapolis,MN";44.984;-93.246;2;3;"Marcy Holmes";"University";4
627;"Xerxes";"2018-02-25 00:00:00";"1015 7th st se,Minneapolis,MN";44.986;-93.238;2;3;"Marcy Holmes";"University";4
628;"Xerxes";"2018-02-25 00:00:00";"1327 7th st se,Minneapolis,MN";44.984;-93.234;2;3;"Marcy Holmes";"University";4
629;"Xerxes";"2018-02-23 00:00:00";"2800 EMERSON AVE S,Minneapolis,MN";44.952;-93.295;1;10;"Lowry Hill East";"Calhoun Isle";3
630;"Xerxes";"2018-02-23 00:00:00";"2800 EMERSON AVE S,Minneapolis,MN";44.952;-93.295;1;10;"Lowry Hill East";"Calhoun Isle";3
631;"Xerxes";"2018-02-23 00:00:00";"2800 EMERSON AVE S,Minneapolis,MN";44.952;-93.295;1;10;"Lowry Hill East";"Calhoun Isle";3
632;"Xerxes";"2018-02-23 00:00:00";"2800 EMERSON AVE S,Minneapolis,MN";44.952;-93.295;1;10;"Lowry Hill East";"Calhoun Isle";3
633;"Xerxes";"2018-02-23 00:00:00";"2800 Emerson Ave S,Minneapolis,MN";44.952;-93.295;1;10;"Lowry Hill East";"Calhoun Isle";3
634;"Xerxes";"2018-02-23 00:00:00";"328 15th ST W,Minneapolis,MN";44.968;-93.286;1;7;"Loring Park";"Central";3
635;"Xerxes";"2018-02-23 00:00:00";"212 15TH ST W,Minneapolis,MN";44.968;-93.282;1;7;"Loring Park";"Central";3
636;"Xerxes";"2018-02-23 00:00:00";"2800 block of Emerson,Minneapolis,MN";44.952;-93.295;1;10;"Lowry Hill East";"Calhoun Isle";3
637;"Xerxes";"2018-02-23 00:00:00";"2800 EMERSON AVE S,Minneapolis,MN";44.952;-93.295;1;10;"Lowry Hill East";"Calhoun Isle";3
638;"Xerxes";"2018-02-23 00:00:00";"2800 BLOCK EMERSON AVE S,Minneapolis,MN";44.952;-93.295;1;10;"Lowry Hill East";"Calhoun Isle";3
639;"Xerxes";"2018-02-23 00:00:00";"114 15TH ST W,Minneapolis,MN";44.968;-93.279;1;7;"Loring Park";"Central";3
640;"Xerxes";"2018-02-23 00:00:00";"2800 DUPONT AVE S,Minneapolis,MN";44.951;-93.293;1;10;"Lowry Hill East";"Calhoun Isle";3
641;"Xerxes";"2018-02-23 00:00:00";"2800 Emerson Ave S,Minneapolis,MN";44.952;-93.295;1;10;"Lowry Hill East";"Calhoun Isle";3
642;"Xerxes";"2018-02-23 00:00:00";"107 15TH ST W,Minneapolis,MN";44.968;-93.28;1;7;"Loring Park";"Central";3
643;"Xerxes";"2018-02-23 00:00:00";"2800 DUPONT AVE S,Minneapolis,MN";44.951;-93.293;1;10;"Lowry Hill East";"Calhoun Isle";3
644;"Xerxes";"2018-02-23 00:00:00";"2700 hennepin s,Minneapolis,MN";44.954;-93.298;1;7;"East Isles";"Calhoun Isle";3
645;"Xerxes";"2018-02-23 00:00:00";"2900 DUPONT AVE S,Minneapolis,MN";44.95;-93.293;1;10;"Lowry Hill East";"Calhoun Isle";3
646;"Xerxes";"2018-02-23 00:00:00";"2800 Emerson Ave s,Minneapolis,MN";44.952;-93.295;1;10;"Lowry Hill East";"Calhoun Isle";3
647;"Xerxes";"2018-02-23 00:00:00";"2500 HENNEPIN AVE S,Minneapolis,MN";44.957;-93.296;1;7;"East Isles";"Calhoun Isle";3
648;"Xerxes";"2018-02-23 00:00:00";"2800 DUPONT AVE S,Minneapolis,MN";44.951;-93.293;1;10;"Lowry Hill East";"Calhoun Isle";3
649;"Xerxes";"2018-02-23 00:00:00";"2800 EMERSON AVE S,Minneapolis,MN";44.952;-93.295;1;10;"Lowry Hill East";"Calhoun Isle";3
650;"Xerxes";"2018-02-23 00:00:00";"2700 HENNEPIN AVE ,Minneapolis,MN";44.954;-93.298;1;7;"East Isles";"Calhoun Isle";3
651;"Xerxes";"2018-02-23 00:00:00";"2800 block of Emerson Ave s,Minneapolis,MN";44.952;-93.295;1;10;"Lowry Hill East";"Calhoun Isle";3
652;"Xerxes";"2018-02-23 00:00:00";"123 W 15TH ST,Minneapolis,MN";44.968;-93.28;1;7;"Loring Park";"Central";3
653;"Xerxes";"2018-02-23 00:00:00";"2700 block of Hennepin Ave s,Minneapolis,MN";44.954;-93.298;1;7;"East Isles";"Calhoun Isle";3
654;"Xerxes";"2018-02-23 00:00:00";"130 15TH ST W,Minneapolis,MN";44.968;-93.28;1;7;"Loring Park";"Central";3
655;"Xerxes";"2018-02-23 00:00:00";"2500 HENNEPIN AVE ,Minneapolis,MN";44.957;-93.296;1;7;"East Isles";"Calhoun Isle";3
656;"Xerxes";"2018-02-23 00:00:00";"126 15TH ST W,Minneapolis,MN";44.968;-93.28;1;7;"Loring Park";"Central";3
657;"Xerxes";"2018-02-23 00:00:00";"204 15TH ST W,Minneapolis,MN";44.968;-93.281;1;7;"Loring Park";"Central";3
658;"Xerxes";"2018-02-23 00:00:00";"2500 HENNEPIN AVE S,Minneapolis,MN";44.957;-93.296;1;7;"East Isles";"Calhoun Isle";3
659;"Xerxes";"2018-02-23 00:00:00";"116 15th st w,Minneapolis,MN";44.968;-93.279;1;7;"Loring Park";"Central";3
660;"Xerxes";"2018-02-23 00:00:00";"19 W 15TH ST ,Minneapolis,MN";44.968;-93.279;1;7;"Loring Park";"Central";3
661;"Xerxes";"2018-02-23 00:00:00";"12 15TH ST E,Minneapolis,MN";44.968;-93.277;1;7;"Loring Park";"Central";3
662;"Xerxes";"2018-02-24 00:00:00";"2600 HENNEPIN AVE S,Minneapolis,MN";44.955;-93.297;1;7;"East Isles";"Calhoun Isle";3
663;"Xerxes";"2018-02-24 00:00:00";"2112 PILLSBURY AVE,Minneapolis,MN";44.961;-93.282;2;10;"Whittier";"Powderhorn";3
664;"Xerxes";"2018-02-24 00:00:00";"1400 LASALLE AVE ,Minneapolis,MN";44.969;-93.279;1;7;"Loring Park";"Central";3
665;"Xerxes";"2018-02-24 00:00:00";"1400 LASALLE AVE ,Minneapolis,MN";44.969;-93.279;1;7;"Loring Park";"Central";3
666;"Xerxes";"2018-02-24 00:00:00";"1300 LASALLE AVE S,Minneapolis,MN";44.971;-93.279;1;7;"Loring Park";"Central";3
667;"Xerxes";"2018-02-24 00:00:00";"2110 PILLSBURY AVE,Minneapolis,MN";44.962;-93.281;2;10;"Whittier";"Powderhorn";3
668;"Xerxes";"2018-02-24 00:00:00";"2312 pillsburyave s,Minneapolis,MN";44.96;-93.282;2;10;"Whittier";"Powderhorn";3
669;"Xerxes";"2018-02-24 00:00:00";"502 bryant n,Minneapolis,MN";44.983;-93.291;2;5;"Sumner - Glenwood";"Near North";3
670;"Xerxes";"2018-02-24 00:00:00";"1400 BLOCK LASALLE AVE,Minneapolis,MN";44.969;-93.279;1;7;"Loring Park";"Central";3
671;"Xerxes";"2018-02-24 00:00:00";"2500 HENNEPIN AVE S,Minneapolis,MN";44.957;-93.296;1;7;"East Isles";"Calhoun Isle";3
672;"Xerxes";"2018-02-24 00:00:00";"2316 pillsbury ave ,Minneapolis,MN";44.96;-93.282;2;10;"Whittier";"Powderhorn";3
673;"Xerxes";"2018-02-24 00:00:00";"1400 LASALLE AVE,Minneapolis,MN";44.969;-93.279;1;7;"Loring Park";"Central";3
674;"Xerxes";"2018-02-24 00:00:00";"1400 LASALLE AVE ,Minneapolis,MN";44.969;-93.279;1;7;"Loring Park";"Central";3
675;"Xerxes";"2018-02-24 00:00:00";"710 5th av n,Minneapolis,MN";44.983;-93.289;2;5;"Sumner - Glenwood";"Near North";3
676;"Xerxes";"2018-02-24 00:00:00";"1500 LASALLE AVE ,Minneapolis,MN";44.967;-93.28;1;7;"Loring Park";"Central";3
677;"Xerxes";"2018-02-24 00:00:00";"2210 PILLSBURY AVE S,Minneapolis,MN";44.96;-93.282;2;10;"Whittier";"Powderhorn";3
678;"Xerxes";"2018-02-24 00:00:00";"2700 HENNEPIN AVE S,Minneapolis,MN";44.954;-93.298;1;7;"East Isles";"Calhoun Isle";3
679;"Xerxes";"2018-02-24 00:00:00";"2324 PILLSBURY AVE S,Minneapolis,MN";44.959;-93.282;2;10;"Whittier";"Powderhorn";3
680;"Xerxes";"2018-02-24 00:00:00";"1528 spruce place,Minneapolis,MN";44.967;-93.281;2;7;"Loring Park";"Central";3
681;"Xerxes";"2018-02-24 00:00:00";"1400 LASALLE AVE,Minneapolis,MN";44.969;-93.279;1;7;"Loring Park";"Central";3
682;"Xerxes";"2018-02-24 00:00:00";"2414 pillsbury ave s ,Minneapolis,MN";44.958;-93.282;2;10;"Whittier";"Powderhorn";3
683;"Xerxes";"2018-02-24 00:00:00";"1500 BLOCK OF LASALLE,Minneapolis,MN";44.967;-93.28;1;7;"Loring Park";"Central";3
684;"Xerxes";"2018-02-24 00:00:00";"1500 LASALLE AVE ,Minneapolis,MN";44.967;-93.28;1;7;"Loring Park";"Central";3
685;"Xerxes";"2018-02-24 00:00:00";"1500 block lasalle,Minneapolis,MN";44.967;-93.28;1;7;"Loring Park";"Central";3
686;"Xerxes";"2018-02-24 00:00:00";"2428 pillsbury ave ,Minneapolis,MN";44.958;-93.281;2;10;"Whittier";"Powderhorn";3
687;"Xerxes";"2018-02-24 00:00:00";"1500 LASALLE AVE ,Minneapolis,MN";44.967;-93.28;1;7;"Loring Park";"Central";3
688;"Xerxes";"2018-02-24 00:00:00";"218 19th st e,Minneapolis,MN";44.964;-93.273;2;6;"Steven's Square - Loring Heights";"Central";3
689;"Xerxes";"2018-02-24 00:00:00";"1500 LASALLE AVE S,Minneapolis,MN";44.967;-93.28;1;7;"Loring Park";"Central";3
690;"Xerxes";"2018-02-24 00:00:00";"106 19th st e,Minneapolis,MN";44.964;-93.276;2;6;"Steven's Square - Loring Heights";"Central";3
691;"Xerxes";"2018-02-24 00:00:00";"206 18th St e,Minneapolis,MN";44.965;-93.274;2;6;"Steven's Square - Loring Heights";"Central";3
692;"Xerxes";"2018-02-24 00:00:00";"1700 LASALLE AVE S,Minneapolis,MN";44.966;-93.279;1;7;"Loring Park";"Central";3
693;"Xerxes";"2018-02-24 00:00:00";"1500 LASALLE AVE ,Minneapolis,MN";44.967;-93.28;1;7;"Loring Park";"Central";3
694;"Xerxes";"2018-02-24 00:00:00";"1500 LASALLE AVE ,Minneapolis,MN";44.967;-93.28;1;7;"Loring Park";"Central";3
695;"Xerxes";"2018-02-24 00:00:00";"210 18th st e,Minneapolis,MN";44.965;-93.274;2;6;"Steven's Square - Loring Heights";"Central";3
696;"Xerxes";"2018-02-24 00:00:00";"1224 6th St SE - MPLS,Minneapolis,MN";44.977;-93.268;2;7;"Downtown West";"Central";3
697;"Xerxes";"2018-02-24 00:00:00";"1700 LASALLE AVE S,Minneapolis,MN";44.966;-93.279;1;7;"Loring Park";"Central";3
698;"Xerxes";"2018-02-24 00:00:00";"1700 LASALLE AVE ,Minneapolis,MN";44.966;-93.279;1;7;"Loring Park";"Central";3
699;"Xerxes";"2018-02-24 00:00:00";"1700 LASALLE AVE S,Minneapolis,MN";44.966;-93.279;1;7;"Loring Park";"Central";3
700;"Xerxes";"2018-02-24 00:00:00";"1500 LASALLE AVE ,Minneapolis,MN";44.967;-93.28;1;7;"Loring Park";"Central";3
701;"Xerxes";"2018-02-24 00:00:00";"1700 BLOCK LASALLE AVE,Minneapolis,MN";44.966;-93.279;1;7;"Loring Park";"Central";3
702;"Xerxes";"2018-02-24 00:00:00";"1500 LASALLE AVE S,Minneapolis,MN";44.967;-93.28;1;7;"Loring Park";"Central";3
703;"Xerxes";"2018-02-24 00:00:00";"2526 PILLSBURY AVE S,Minneapolis,MN";44.956;-93.281;2;10;"Whittier";"Powderhorn";3
704;"Xerxes";"2018-02-24 00:00:00";"2438 Pillsbury ave,Minneapolis,MN";44.958;-93.282;2;10;"Whittier";"Powderhorn";3
705;"Xerxes";"2018-02-24 00:00:00";"2616 PILLSBURY AVE S,Minneapolis,MN";44.955;-93.282;2;10;"Whittier";"Powderhorn";3
706;"Xerxes";"2018-02-24 00:00:00";"1800 2nd Ave s ,Minneapolis,MN";44.965;-93.274;2;6;"Steven's Square - Loring Heights";"Central";3
707;"Xerxes";"2018-02-24 00:00:00";"1900 lasalle,Minneapolis,MN";44.964;-93.28;1;7;"Steven's Square - Loring Heights";"Central";3
708;"Xerxes";"2018-02-24 00:00:00";"1300 LASALLE AVE S,Minneapolis,MN";44.971;-93.279;1;7;"Loring Park";"Central";3
709;"Xerxes";"2018-02-24 00:00:00";"1700 LASALLE AVE S,Minneapolis,MN";44.966;-93.279;1;7;"Loring Park";"Central";3
710;"Xerxes";"2018-02-24 00:00:00";"1500 BLOCK OF LASALLE,Minneapolis,MN";44.967;-93.28;1;7;"Loring Park";"Central";3
711;"Xerxes";"2018-02-24 00:00:00";"2200 BLAISDELL AVE S,Minneapolis,MN";44.961;-93.28;1;10;"Whittier";"Powderhorn";3
712;"Xerxes";"2018-02-24 00:00:00";"2200 BLAISDELL AVE S,Minneapolis,MN";44.961;-93.28;1;10;"Whittier";"Powderhorn";3
713;"Xerxes";"2018-02-24 00:00:00";"1500 LASALLE AVE S,Minneapolis,MN";44.967;-93.28;1;7;"Loring Park";"Central";3
714;"Xerxes";"2018-02-24 00:00:00";"2524 Pillsbury ave ,Minneapolis,MN";44.956;-93.282;2;10;"Whittier";"Powderhorn";3
715;"Xerxes";"2018-02-24 00:00:00";"254 Irving Ave n,Minneapolis,MN";44.98;-93.299;2;5;"Harrison";"Near North";3
716;"Xerxes";"2018-02-24 00:00:00";"2442 PILLSBURY AVE S,Minneapolis,MN";44.958;-93.281;2;10;"Whittier";"Powderhorn";3
717;"Xerxes";"2018-02-24 00:00:00";"2200 BLOCK BLAISDELL AVE S,Minneapolis,MN";44.961;-93.28;1;10;"Whittier";"Powderhorn";3
718;"Xerxes";"2018-02-24 00:00:00";"2200 BLAISDELL AVE S,Minneapolis,MN";44.961;-93.28;1;10;"Whittier";"Powderhorn";3
719;"Xerxes";"2018-02-24 00:00:00";"2300 BLAISDELL AVE S,Minneapolis,MN";44.96;-93.28;1;10;"Whittier";"Powderhorn";3
720;"Xerxes";"2018-02-24 00:00:00";"2200 block of LaSalle,Minneapolis,MN";44.957;-93.266;1;6;"Phillips West";"Phillips";3
721;"Xerxes";"2018-02-24 00:00:00";"2400 BLAISDELL AVE S,Minneapolis,MN";44.959;-93.28;1;10;"Whittier";"Powderhorn";3
722;"Xerxes";"2018-02-24 00:00:00";"1500 LASALLE AVE ,Minneapolis,MN";44.967;-93.28;1;7;"Loring Park";"Central";3
723;"Xerxes";"2018-02-24 00:00:00";"2400 BLAISDELL AVE S,Minneapolis,MN";44.963;-93.279;1;7;"Steven's Square - Loring Heights";"Central";3
724;"Xerxes";"2018-02-24 00:00:00";"2200 block of Blaisdell ave,Minneapolis,MN";44.961;-93.28;1;10;"Whittier";"Powderhorn";3
725;"Xerxes";"2018-02-24 00:00:00";"2200 block of Blaisdell ave,Minneapolis,MN";44.961;-93.28;1;10;"Whittier";"Powderhorn";3
726;"Xerxes";"2018-02-24 00:00:00";"2400 blaisdell av s,Minneapolis,MN";44.959;-93.28;1;10;"Whittier";"Powderhorn";3
727;"Xerxes";"2018-02-24 00:00:00";"600 1st st n,Minneapolis,MN";44.98;-93.276;1;3;"Downtown West";"Central";3
728;"Xerxes";"2018-02-24 00:00:00";"2500 BLOCK BLAISDELL AVE,Minneapolis,MN";44.957;-93.28;1;10;"Whittier";"Powderhorn";3
729;"Xerxes";"2018-02-24 00:00:00";"2500 LASALLE AVE S,Minneapolis,MN";44.963;-93.279;1;7;"Steven's Square - Loring Heights";"Central";3
730;"Xerxes";"2018-02-24 00:00:00";"2400 block of LaSalle,Minneapolis,MN";44.963;-93.279;1;7;"Steven's Square - Loring Heights";"Central";3
731;"Xerxes";"2018-02-24 00:00:00";"2500 block of blaisdell,Minneapolis,MN";44.957;-93.28;1;10;"Whittier";"Powderhorn";3
732;"Xerxes";"2018-02-24 00:00:00";"2400 BLAISDELL AVE S,Minneapolis,MN";44.959;-93.28;1;10;"Whittier";"Powderhorn";3
733;"Xerxes";"2018-02-24 00:00:00";"2500 LASALLE AVE S,Minneapolis,MN";44.963;-93.279;1;7;"Steven's Square - Loring Heights";"Central";3
734;"Xerxes";"2018-02-24 00:00:00";"2600 BLOCK BLAISDELL AVE S ,Minneapolis,MN";44.956;-93.28;1;10;"Whittier";"Powderhorn";3
735;"Xerxes";"2018-02-24 00:00:00";"2600 BLAISDELL AVE S,Minneapolis,MN";44.956;-93.28;1;10;"Whittier";"Powderhorn";3
736;"Xerxes";"2018-02-24 00:00:00";"2500 block of blaisdell,Minneapolis,MN";44.957;-93.28;1;10;"Whittier";"Powderhorn";3
737;"Xerxes";"2018-02-24 00:00:00";"2500 block of blaisdell,Minneapolis,MN";44.957;-93.28;1;10;"Whittier";"Powderhorn";3
738;"Xerxes";"2018-02-24 00:00:00";"2700 BLOCK BLAISDELL AVE S,Minneapolis,MN";44.954;-93.28;1;10;"Whittier";"Powderhorn";3
739;"Xerxes";"2018-02-24 00:00:00";"2700 blaisedale s,Minneapolis,MN";44.954;-93.28;1;10;"Whittier";"Powderhorn";3
740;"Xerxes";"2018-02-24 00:00:00";"1704 Bryant Ave s ,Minneapolis,MN";44.966;-93.291;2;7;"Lowry Hill";"Calhoun Isle";3
741;"Xerxes";"2018-02-24 00:00:00";"710 3rd ave ne,Minneapolis,MN";44.975;-93.269;2;7;"Downtown West";"Central";3
742;"Xerxes";"2018-02-24 00:00:00";"708 3rd ave ne,Minneapolis,MN";44.975;-93.269;2;7;"Downtown West";"Central";3
743;"Xerxes";"2018-02-24 00:00:00";"1804 Bryant Ave s ,Minneapolis,MN";44.965;-93.291;2;7;"Lowry Hill";"Calhoun Isle";3
744;"Xerxes";"2018-02-24 00:00:00";"1712 BRYANT AVE S,Minneapolis,MN";44.966;-93.291;2;7;"Lowry Hill";"Calhoun Isle";3
745;"Xerxes";"2018-02-24 00:00:00";"Mall street & S HUMBOLDT AVE,Minneapolis,MN";44.95;-93.301;2;7;"East Isles";"Calhoun Isle";3
746;"Xerxes";"2018-02-24 00:00:00";"1814 BRYANT AVE S,Minneapolis,MN";44.965;-93.291;2;7;"Lowry Hill";"Calhoun Isle";3
747;"Xerxes";"2018-02-24 00:00:00";"Mall street & S HUMBOLDT AVE,Minneapolis,MN";44.95;-93.301;2;7;"East Isles";"Calhoun Isle";3
748;"Xerxes";"2018-02-24 00:00:00";"1802 bryant s,Minneapolis,MN";44.965;-93.291;2;7;"Lowry Hill";"Calhoun Isle";3
749;"Xerxes";"2018-02-24 00:00:00";"1824 Bryant ave s ,Minneapolis,MN";44.965;-93.291;2;7;"Lowry Hill";"Calhoun Isle";3
750;"Xerxes";"2018-02-24 00:00:00";"1702 Colfax Ave s,Minneapolis,MN";44.967;-93.292;2;7;"Lowry Hill";"Calhoun Isle";3
751;"Xerxes";"2018-02-24 00:00:00";"1708 colfax ave s ,Minneapolis,MN";44.967;-93.292;2;7;"Lowry Hill";"Calhoun Isle";3
752;"Xerxes";"2018-02-24 00:00:00";"1820 Colfax s,Minneapolis,MN";44.965;-93.292;2;7;"Lowry Hill";"Calhoun Isle";3
753;"Xerxes";"2018-02-24 00:00:00";"Mall & S IRVING AV,Minneapolis,MN";44.95;-93.302;2;7;"East Isles";"Calhoun Isle";3
754;"Xerxes";"2018-02-24 00:00:00";"Mall & S IRVING AV,Minneapolis,MN";44.95;-93.302;2;7;"East Isles";"Calhoun Isle";3
755;"Xerxes";"2018-02-24 00:00:00";"1910 Colfax Ave s,Minneapolis,MN";44.964;-93.292;2;7;"Lowry Hill";"Calhoun Isle";3
756;"Xerxes";"2018-02-24 00:00:00";"1814 COLFAX AVE S,Minneapolis,MN";44.965;-93.292;2;7;"Lowry Hill";"Calhoun Isle";3
