"FID";"snow_emergency_name";"service_date";"address";"latitude";"longitude";"day_id";"ward";"neighborhood";"community";"tow_district"
589;"Howe";"2018-04-16 00:00:00";"3142 lyndale ave s,Minneapolis,MN";44.945;-93.289;1;10;"CARAG";"Calhoun Isle";5
590;"Howe";"2018-04-16 00:00:00";"718 Aldrich Ave N,Minneapolis,MN";44.986;-93.289;2;5;"Sumner - Glenwood";"Near North";1
591;"Howe";"2018-04-16 00:00:00";"3532 14th ave s,Minneapolis,MN";44.938;-93.255;2;9;"Powderhorn Park";"Powderhorn";6
592;"Howe";"2018-04-16 00:00:00";"712 aldrich ave n ,Minneapolis,MN";44.986;-93.289;2;5;"Sumner - Glenwood";"Near North";1
593;"Howe";"2018-04-16 00:00:00";"3506 14th ave,Minneapolis,MN";44.939;-93.255;2;9;"Powderhorn Park";"Powderhorn";6
594;"Howe";"2018-04-16 00:00:00";"3532 14th Avenue South,Minneapolis,MN";44.938;-93.255;2;9;"Powderhorn Park";"Powderhorn";6
595;"Howe";"2018-04-16 00:00:00";"1088 12th Ave Se,Minneapolis,MN";44.991;-93.234;2;2;"Como";"University";4
596;"Howe";"2018-04-16 00:00:00";"726 ALDRICH AVE N ,Minneapolis,MN";44.986;-93.29;2;5;"Sumner - Glenwood";"Near North";1
597;"Howe";"2018-04-16 00:00:00";"1086 12th ave se,Minneapolis,MN";44.99;-93.234;2;2;"Como";"University";4
598;"Howe";"2018-04-16 00:00:00";"1716 bryant ave s,Minneapolis,MN";44.966;-93.291;2;7;"Lowry Hill";"Calhoun Isle";3
599;"Howe";"2018-04-16 00:00:00";"122 3rd ave ne,Minneapolis,MN";44.99;-93.26;2;3;"St. Anthony West";"Northeast";2
600;"Howe";"2018-04-16 00:00:00";"3120 3rd st n ,Minneapolis,MN";45.012;-93.283;2;5;"Hawthorne";"Near North";1
601;"Howe";"2018-04-16 00:00:00";"3136 JAMES Ava s,Minneapolis,MN";44.945;-93.304;2;10;"ECCO";"Calhoun Isle";5
602;"Howe";"2018-04-16 00:00:00";"810 3rd ave ne,Minneapolis,MN";44.994;-93.251;2;3;"St. Anthony East";"Northeast";2
603;"Howe";"2018-04-16 00:00:00";"3546 3rd St n ,Minneapolis,MN";45.019;-93.283;2;4;"McKinley";"Camden";1
604;"Howe";"2018-04-16 00:00:00";"3028 KNOX AV S,Minneapolis,MN";44.947;-93.305;2;10;"ECCO";"Calhoun Isle";5
605;"Howe";"2018-04-16 00:00:00";"608 4th st se,Minneapolis,MN";44.984;-93.247;2;3;"Marcy Holmes";"University";4
606;"Howe";"2018-04-16 00:00:00";"416 3rd ave ne,Minneapolis,MN";44.991;-93.256;2;3;"St. Anthony West";"Northeast";2
607;"Howe";"2018-04-16 00:00:00";"304 4th ave se,Minneapolis,MN";44.985;-93.25;2;3;"Marcy Holmes";"University";4
608;"Howe";"2018-04-16 00:00:00";"422 4th ave ne,Minneapolis,MN";44.993;-93.257;2;3;"St. Anthony West";"Northeast";2
609;"Howe";"2018-04-16 00:00:00";"1812 Bryant Ave N,Minneapolis,MN";44.998;-93.291;2;5;"Near - North";"Near North";1
610;"Howe";"2018-04-16 00:00:00";"2100 block of Dupont Ave s,Minneapolis,MN";44.962;-93.293;2;7;"Lowry Hill";"Calhoun Isle";3
611;"Howe";"2018-04-16 00:00:00";"3816 15th ave s,Minneapolis,MN";44.934;-93.254;2;8;"Bancroft";"Powderhorn";6
612;"Howe";"2018-04-16 00:00:00";"3844 15th ave,Minneapolis,MN";44.933;-93.254;2;8;"Bancroft";"Powderhorn";6
613;"Howe";"2018-04-16 00:00:00";"624 5th ave se,Minneapolis,MN";44.987;-93.246;2;3;"Marcy Holmes";"University";4
614;"Howe";"2018-04-16 00:00:00";"508 3rd Ave Se,Minneapolis,MN";44.988;-93.25;2;3;"Marcy Holmes";"University";4
615;"Howe";"2018-04-16 00:00:00";"804 5th ave se,Minneapolis,MN";44.989;-93.245;2;3;"Marcy Holmes";"University";4
616;"Howe";"2018-04-16 00:00:00";"4020 15th Avenue South,Minneapolis,MN";44.93;-93.254;2;8;"Bancroft";"Powderhorn";6
617;"Howe";"2018-04-16 00:00:00";"618 5th ave se,Minneapolis,MN";44.987;-93.246;2;3;"Marcy Holmes";"University";4
618;"Howe";"2018-04-16 00:00:00";"2126 4th st n ,Minneapolis,MN";45.001;-93.285;2;5;"Hawthorne";"Near North";1
619;"Howe";"2018-04-16 00:00:00";"2214 4th St n ,Minneapolis,MN";45.002;-93.285;2;5;"Hawthorne";"Near North";1
620;"Howe";"2018-04-16 00:00:00";"4546 14th Avenue South,Minneapolis,MN";44.921;-93.255;2;11;"Northrop";"Nokomis";6
621;"Howe";"2018-04-16 00:00:00";"142 6th ave ne,Minneapolis,MN";44.994;-93.263;2;3;"St. Anthony West";"Northeast";2
622;"Howe";"2018-04-16 00:00:00";"3906 14th ave,Minneapolis,MN";44.932;-93.255;2;8;"Bancroft";"Powderhorn";6
623;"Howe";"2018-04-16 00:00:00";"820 3rd ave ne,Minneapolis,MN";44.994;-93.252;2;3;"St. Anthony East";"Northeast";2
624;"Howe";"2018-04-16 00:00:00";"4020 16th Avenue South,Minneapolis,MN";44.93;-93.251;2;8;"Bancroft";"Powderhorn";6
625;"Howe";"2018-04-16 00:00:00";"3924 14th ave,Minneapolis,MN";44.932;-93.255;2;8;"Bancroft";"Powderhorn";6
626;"Howe";"2018-04-16 00:00:00";"408 7th ave ne,Minneapolis,MN";44.996;-93.259;2;3;"St. Anthony West";"Northeast";2
627;"Howe";"2018-04-16 00:00:00";"1204 humboldt av n,Minneapolis,MN";44.991;-93.298;2;5;"Near - North";"Near North";1
628;"Howe";"2018-04-16 00:00:00";"1206 Humboldt Ave N,Minneapolis,MN";44.991;-93.298;2;5;"Near - North";"Near North";1
629;"Howe";"2018-04-16 00:00:00";"1380 spruce place,Minneapolis,MN";44.969;-93.281;2;7;"Loring Park";"Central";3
630;"Howe";"2018-04-16 00:00:00";"422 5th Ave Se,Minneapolis,MN";44.986;-93.247;2;3;"Marcy Holmes";"University";4
631;"Howe";"2018-04-16 00:00:00";"1408 spruce pl,Minneapolis,MN";44.968;-93.281;2;7;"Loring Park";"Central";3
632;"Howe";"2018-04-16 00:00:00";"610 5th ave se,Minneapolis,MN";44.987;-93.246;2;3;"Marcy Holmes";"University";4
633;"Howe";"2018-04-16 00:00:00";"728 6th st ne,Minneapolis,MN";44.998;-93.258;2;3;"St. Anthony West";"Northeast";2
634;"Howe";"2018-04-16 00:00:00";"1130 Humboldt Ave N,Minneapolis,MN";44.99;-93.298;2;5;"Near - North";"Near North";1
635;"Howe";"2018-04-16 00:00:00";"302 4th ave se,Minneapolis,MN";44.985;-93.25;2;3;"Marcy Holmes";"University";4
636;"Howe";"2018-04-16 00:00:00";"520 5th ave se,Minneapolis,MN";44.987;-93.247;2;3;"Marcy Holmes";"University";4
637;"Howe";"2018-04-16 00:00:00";"2226 4th St n,Minneapolis,MN";45.002;-93.285;2;5;"Hawthorne";"Near North";1
638;"Howe";"2018-04-16 00:00:00";"2224 4th St n,Minneapolis,MN";44.982;-93.309;2;5;"Harrison";"Near North";3
639;"Howe";"2018-04-16 00:00:00";"3008 James ave s,Minneapolis,MN";44.948;-93.304;2;10;"ECCO";"Calhoun Isle";5
640;"Howe";"2018-04-16 00:00:00";"1942 Emerson Ave ,Minneapolis,MN";44.963;-93.295;2;7;"Lowry Hill";"Calhoun Isle";3
641;"Howe";"2018-04-16 00:00:00";"1102 Humboldt Ave N,Minneapolis,MN";44.989;-93.298;2;5;"Near - North";"Near North";1
642;"Howe";"2018-04-16 00:00:00";"4124 13th Avenue South,Minneapolis,MN";44.928;-93.256;2;8;"Bancroft";"Powderhorn";6
643;"Howe";"2018-04-16 00:00:00";"3352 HUMBOLDT AV S,Minneapolis,MN";44.942;-93.301;2;10;"ECCO";"Calhoun Isle";5
644;"Howe";"2018-04-16 00:00:00";"4040 15th ave s,Minneapolis,MN";44.93;-93.254;2;8;"Bancroft";"Powderhorn";6
645;"Howe";"2018-04-16 00:00:00";"726 6th st ne,Minneapolis,MN";44.998;-93.258;2;3;"St. Anthony West";"Northeast";2
646;"Howe";"2018-04-16 00:00:00";"720 summer st ne,Minneapolis,MN";44.997;-93.252;2;3;"St. Anthony East";"Northeast";2
647;"Howe";"2018-04-16 00:00:00";"3020 JAMES AV S,Minneapolis,MN";44.948;-93.304;2;10;"ECCO";"Calhoun Isle";5
648;"Howe";"2018-04-16 00:00:00";"322 5th ave se,Minneapolis,MN";44.985;-93.248;2;3;"Marcy Holmes";"University";4
649;"Howe";"2018-04-16 00:00:00";"1124 humboldt ave n,Minneapolis,MN";44.99;-93.298;2;5;"Near - North";"Near North";1
650;"Howe";"2018-04-16 00:00:00";"702 5th ave se,Minneapolis,MN";44.989;-93.245;2;3;"Marcy Holmes";"University";4
651;"Howe";"2018-04-16 00:00:00";"1834 37th st ,Minneapolis,MN";44.936;-93.247;2;12;"Standish";"Powderhorn";6
652;"Howe";"2018-04-16 00:00:00";"3532 13th ave so,Minneapolis,MN";44.938;-93.256;2;9;"Powderhorn Park";"Powderhorn";6
653;"Howe";"2018-04-16 00:00:00";"3350 Humboldt ave s,Minneapolis,MN";44.942;-93.301;2;10;"ECCO";"Calhoun Isle";5
654;"Howe";"2018-04-16 00:00:00";"326 6th st se,Minneapolis,MN";44.988;-93.249;2;3;"Marcy Holmes";"University";4
655;"Howe";"2018-04-16 00:00:00";"638 5th st ne,Minneapolis,MN";44.996;-93.259;2;3;"St. Anthony West";"Northeast";2
656;"Howe";"2018-04-16 00:00:00";"2618 4th St n,Minneapolis,MN";45.007;-93.285;2;5;"Hawthorne";"Near North";1
657;"Howe";"2018-04-16 00:00:00";"404 6th ave se,Minneapolis,MN";44.985;-93.247;2;3;"Marcy Holmes";"University";4
658;"Howe";"2018-04-16 00:00:00";"718 summer st ne,Minneapolis,MN";44.997;-93.252;2;3;"St. Anthony East";"Northeast";2
659;"Howe";"2018-04-16 00:00:00";"2616 4th St n,Minneapolis,MN";45.006;-93.285;2;5;"Hawthorne";"Near North";1
660;"Howe";"2018-04-16 00:00:00";"326 5th Ave Se,Minneapolis,MN";44.985;-93.248;2;3;"Marcy Holmes";"University";4
661;"Howe";"2018-04-16 00:00:00";"2322 Irving Ave N,Minneapolis,MN";45.003;-93.299;2;5;"Jordan";"Near North";1
662;"Howe";"2018-04-16 00:00:00";"214 5th St NE,Minneapolis,MN";44.991;-93.256;2;3;"St. Anthony West";"Northeast";2
663;"Howe";"2018-04-16 00:00:00";"2214 girard ave n,Minneapolis,MN";45.002;-93.297;2;5;"Jordan";"Near North";1
664;"Howe";"2018-04-16 00:00:00";"3412 15th ave,Minneapolis,MN";44.943;-93.257;2;9;"Powderhorn Park";"Powderhorn";6
665;"Howe";"2018-04-16 00:00:00";"812 5th St NE,Minneapolis,MN";44.998;-93.26;2;3;"St. Anthony West";"Northeast";2
666;"Howe";"2018-04-16 00:00:00";"110 oak Grove St,Minneapolis,MN";44.967;-93.28;2;7;"Loring Park";"Central";3
667;"Howe";"2018-04-16 00:00:00";"316 5th st ne,Minneapolis,MN";44.992;-93.256;2;3;"St. Anthony West";"Northeast";2
668;"Howe";"2018-04-16 00:00:00";"1302 spruce pl,Minneapolis,MN";44.969;-93.281;2;7;"Loring Park";"Central";3
669;"Howe";"2018-04-16 00:00:00";"200 Clifton ave,Minneapolis,MN";44.966;-93.283;2;7;"Loring Park";"Central";3
670;"Howe";"2018-04-16 00:00:00";"3138 19th ave s,Minneapolis,MN";44.945;-93.245;2;9;"Corcoran";"Powderhorn";6
671;"Howe";"2018-04-16 00:00:00";"210 clifton ave,Minneapolis,MN";44.966;-93.283;2;7;"Loring Park";"Central";3
672;"Howe";"2018-04-16 00:00:00";"3040 17th Avenue South,Minneapolis,MN";44.947;-93.25;2;9;"Powderhorn Park";"Powderhorn";6
673;"Howe";"2018-04-16 00:00:00";"604 6th ave se ,Minneapolis,MN";44.987;-93.245;2;3;"Marcy Holmes";"University";4
674;"Howe";"2018-04-16 00:00:00";"1778 BRYANT AVE S,Minneapolis,MN";44.966;-93.291;2;7;"Lowry Hill";"Calhoun Isle";3
675;"Howe";"2018-04-16 00:00:00";"122 10th ave ne,Minneapolis,MN";44.998;-93.267;2;3;"St. Anthony West";"Northeast";2
676;"Howe";"2018-04-16 00:00:00";"126 19th st e,Minneapolis,MN";44.964;-93.275;2;6;"Steven's Square - Loring Heights";"Central";3
677;"Howe";"2018-04-16 00:00:00";"3812 6th st n,Minneapolis,MN";45.024;-93.286;2;4;"Webber - Camden";"Camden";1
678;"Howe";"2018-04-16 00:00:00";"3836 15th Avenue South,Minneapolis,MN";44.933;-93.254;2;8;"Bancroft";"Powderhorn";6
679;"Howe";"2018-04-16 00:00:00";"718 6th ave se,Minneapolis,MN";44.988;-93.244;2;3;"Marcy Holmes";"University";4
680;"Howe";"2018-04-16 00:00:00";"2906. 4th St n,Minneapolis,MN";45.01;-93.285;2;5;"Hawthorne";"Near North";1
681;"Howe";"2018-04-16 00:00:00";"724 6th st ne,Minneapolis,MN";44.998;-93.258;2;3;"St. Anthony West";"Northeast";2
682;"Howe";"2018-04-16 00:00:00";"4346 13th Avenue South,Minneapolis,MN";44.924;-93.256;2;11;"Northrop";"Nokomis";6
683;"Howe";"2018-04-16 00:00:00";"716 6th ave se,Minneapolis,MN";44.988;-93.244;2;3;"Marcy Holmes";"University";4
684;"Howe";"2018-04-16 00:00:00";"3016 Longfellow ave ,Minneapolis,MN";44.948;-93.246;2;9;"Corcoran";"Powderhorn";6
685;"Howe";"2018-04-16 00:00:00";"3210 4th St n,Minneapolis,MN";45.014;-93.285;2;4;"McKinley";"Camden";1
686;"Howe";"2018-04-16 00:00:00";"2212 Irving Ave N,Minneapolis,MN";45.002;-93.299;2;5;"Jordan";"Near North";1
687;"Howe";"2018-04-16 00:00:00";"226 8th ave se,Minneapolis,MN";44.982;-93.245;2;3;"Marcy Holmes";"University";4
688;"Howe";"2018-04-16 00:00:00";"426 8th ave se,Minneapolis,MN";44.984;-93.243;2;3;"Marcy Holmes";"University";4
689;"Howe";"2018-04-16 00:00:00";"506 6th ave se,Minneapolis,MN";44.986;-93.245;2;3;"Marcy Holmes";"University";4
690;"Howe";"2018-04-16 00:00:00";"3104 Girard ave s,Minneapolis,MN";44.946;-93.297;2;10;"CARAG";"Calhoun Isle";5
691;"Howe";"2018-04-16 00:00:00";"2018 Fremont Ave s,Minneapolis,MN";44.962;-93.296;2;7;"Lowry Hill";"Calhoun Isle";3
692;"Howe";"2018-04-16 00:00:00";"1334 5th st ne,Minneapolis,MN";45.002;-93.26;2;3;"Sheridan";"Northeast";2
693;"Howe";"2018-04-16 00:00:00";"1306 grand st ne,Minneapolis,MN";45.001;-93.269;2;3;"Sheridan";"Northeast";2
694;"Howe";"2018-04-16 00:00:00";"320 7th ave se,Minneapolis,MN";44.983;-93.246;2;3;"Marcy Holmes";"University";4
695;"Howe";"2018-04-16 00:00:00";"2230 girard ave n ,Minneapolis,MN";45.002;-93.297;2;5;"Jordan";"Near North";1
696;"Howe";"2018-04-16 00:00:00";"422 7th ave se,Minneapolis,MN";44.985;-93.245;2;3;"Marcy Holmes";"University";4
697;"Howe";"2018-04-16 00:00:00";"412 5th Avse,Minneapolis,MN";44.978;-93.263;2;3;"Downtown West";"Central";3
698;"Howe";"2018-04-16 00:00:00";"3120 Longfellow ave s,Minneapolis,MN";44.946;-93.246;2;9;"Corcoran";"Powderhorn";6
699;"Howe";"2018-04-16 00:00:00";"3408 22nd Avenue South,Minneapolis,MN";44.941;-93.241;2;9;"Corcoran";"Powderhorn";6
700;"Howe";"2018-04-16 00:00:00";"2008 clinton av s,Minneapolis,MN";44.962;-93.272;2;10;"Whittier";"Powderhorn";3
701;"Howe";"2018-04-16 00:00:00";"320 5th st se,Minneapolis,MN";44.988;-93.25;2;3;"Marcy Holmes";"University";4
702;"Howe";"2018-04-16 00:00:00";"722 7th st SE ,Minneapolis,MN";44.987;-93.242;2;3;"Marcy Holmes";"University";4
703;"Howe";"2018-04-16 00:00:00";"306 3rd Ave Se,Minneapolis,MN";44.986;-93.252;2;3;"Marcy Holmes";"University";4
704;"Howe";"2018-04-16 00:00:00";"223 irving ave n ,Minneapolis,MN";44.979;-93.299;2;5;"Harrison";"Near North";3
705;"Howe";"2018-04-16 00:00:00";"400 Clifton ave,Minneapolis,MN";44.967;-93.285;2;7;"Loring Park";"Central";3
706;"Howe";"2018-04-16 00:00:00";"1826 2nd avs,Minneapolis,MN";44.965;-93.274;2;6;"Steven's Square - Loring Heights";"Central";3
707;"Howe";"2018-04-16 00:00:00";"328 Clifton ave,Minneapolis,MN";44.966;-93.283;2;7;"Loring Park";"Central";3
708;"Howe";"2018-04-16 00:00:00";"728 4th st ne,Minneapolis,MN";44.997;-93.261;2;3;"St. Anthony West";"Northeast";2
709;"Howe";"2018-04-16 00:00:00";"3206 16th av so,Minneapolis,MN";44.944;-93.252;2;9;"Powderhorn Park";"Powderhorn";6
710;"Howe";"2018-04-16 00:00:00";"1912 Irving Ave N,Minneapolis,MN";44.999;-93.299;2;5;"Near - North";"Near North";1
711;"Howe";"2018-04-16 00:00:00";"508 11th ave se,Minneapolis,MN";44.983;-93.238;2;3;"Marcy Holmes";"University";4
712;"Howe";"2018-04-16 00:00:00";"356 garfield st ne,Minneapolis,MN";44.993;-93.233;2;1;"Como";"University";2
713;"Howe";"2018-04-16 00:00:00";"2120 34th st,Minneapolis,MN";44.942;-93.241;2;9;"Corcoran";"Powderhorn";6
714;"Howe";"2018-04-16 00:00:00";"604 11th ave se,Minneapolis,MN";44.984;-93.238;2;3;"Marcy Holmes";"University";4
715;"Howe";"2018-04-16 00:00:00";"340 ulysses st ne,Minneapolis,MN";44.992;-93.236;2;1;"Como";"University";4
716;"Howe";"2018-04-16 00:00:00";"3112 22nd ave ,Minneapolis,MN";44.946;-93.241;2;9;"Corcoran";"Powderhorn";6
717;"Howe";"2018-04-16 00:00:00";"512 8th Ave Se,Minneapolis,MN";44.985;-93.243;2;3;"Marcy Holmes";"University";4
718;"Howe";"2018-04-16 00:00:00";"3122 22nd ave,Minneapolis,MN";44.946;-93.241;2;9;"Corcoran";"Powderhorn";6
719;"Howe";"2018-04-16 00:00:00";"1910 irving ave n,Minneapolis,MN";44.999;-93.299;2;5;"Near - North";"Near North";1
720;"Howe";"2018-04-16 00:00:00";"302 8th Ave Se,Minneapolis,MN";44.983;-93.244;2;3;"Marcy Holmes";"University";4
721;"Howe";"2018-04-16 00:00:00";"520 7th Ave Se,Minneapolis,MN";44.986;-93.244;2;3;"Marcy Holmes";"University";4
722;"Howe";"2018-04-16 00:00:00";"3138 HUMBOLT AVE S,Minneapolis,MN";44.945;-93.301;2;10;"ECCO";"Calhoun Isle";5
723;"Howe";"2018-04-16 00:00:00";"3120 Emerson ave s,Minneapolis,MN";44.946;-93.295;2;10;"CARAG";"Calhoun Isle";5
724;"Howe";"2018-04-16 00:00:00";"2120 6th St n,Minneapolis,MN";45.001;-93.286;2;5;"Hawthorne";"Near North";1
725;"Howe";"2018-04-16 00:00:00";"1910 2nd Ave s ,Minneapolis,MN";44.964;-93.274;2;6;"Steven's Square - Loring Heights";"Central";3
726;"Howe";"2018-04-16 00:00:00";"3116 22nd Avenue South,Minneapolis,MN";44.946;-93.241;2;9;"Corcoran";"Powderhorn";6
727;"Howe";"2018-04-16 00:00:00";"716 5th ave se,Minneapolis,MN";44.989;-93.245;2;3;"Marcy Holmes";"University";4
728;"Howe";"2018-04-16 00:00:00";"1152 14th ave ne,Minneapolis,MN";45.002;-93.242;2;1;"Northeast Park";"Northeast";2
729;"Howe";"2018-04-16 00:00:00";"3120 Fremont ave s,Minneapolis,MN";44.946;-93.296;2;10;"CARAG";"Calhoun Isle";5
730;"Howe";"2018-04-16 00:00:00";"3120 22nd Avenue South,Minneapolis,MN";44.946;-93.241;2;9;"Corcoran";"Powderhorn";6
731;"Howe";"2018-04-16 00:00:00";"526 5th st se,Minneapolis,MN";44.986;-93.247;2;3;"Marcy Holmes";"University";4
732;"Howe";"2018-04-16 00:00:00";"418 7th st se,Minneapolis,MN";44.988;-93.247;2;3;"Marcy Holmes";"University";4
733;"Howe";"2018-04-16 00:00:00";"3218 6th St n,Minneapolis,MN";45.014;-93.286;2;4;"McKinley";"Camden";1
734;"Howe";"2018-04-16 00:00:00";"2116 GIRARD AVE S,Minneapolis,MN";44.961;-93.297;2;7;"Lowry Hill";"Calhoun Isle";3
735;"Howe";"2018-04-16 00:00:00";"1142 15th ave se,Minneapolis,MN";44.992;-93.23;2;1;"Como";"University";2
736;"Howe";"2018-04-16 00:00:00";"1902 pleasant ave s,Minneapolis,MN";44.964;-93.283;2;7;"Steven's Square - Loring Heights";"Central";3
737;"Howe";"2018-04-16 00:00:00";"1700 Stevens avs,Minneapolis,MN";44.966;-93.276;2;6;"Steven's Square - Loring Heights";"Central";3
738;"Howe";"2018-04-16 00:00:00";"1204 6th st SE,Minneapolis,MN";44.984;-93.237;2;3;"Marcy Holmes";"University";4
739;"Howe";"2018-04-16 00:00:00";"2314 32nd st e,Minneapolis,MN";44.945;-93.238;2;9;"Corcoran";"Powderhorn";6
740;"Howe";"2018-04-16 00:00:00";"2318 32nd Street East,Minneapolis,MN";44.945;-93.238;2;9;"Corcoran";"Powderhorn";6
741;"Howe";"2018-04-16 00:00:00";"324 7th st se,Minneapolis,MN";44.989;-93.249;2;3;"Marcy Holmes";"University";4
742;"Howe";"2018-04-16 00:00:00";"900 Irving Ave. N.,Minneapolis,MN";44.987;-93.299;2;5;"Near - North";"Near North";1
743;"Howe";"2018-04-16 00:00:00";"1826 irving ave n ,Minneapolis,MN";44.998;-93.299;2;5;"Near - North";"Near North";1
744;"Howe";"2018-04-16 00:00:00";"914 6th st se,Minneapolis,MN";44.985;-93.241;2;3;"Marcy Holmes";"University";4
745;"Howe";"2018-04-16 00:00:00";"1038 james ave n,Minneapolis,MN";44.988;-93.3;2;5;"Near - North";"Near North";1
746;"Howe";"2018-04-16 00:00:00";"926 5th st se,Minneapolis,MN";44.984;-93.241;2;3;"Marcy Holmes";"University";4
747;"Howe";"2018-04-16 00:00:00";"3450 DUPONT AV S,Minneapolis,MN";44.94;-93.294;2;10;"CARAG";"Calhoun Isle";5
748;"Howe";"2018-04-16 00:00:00";"2104 aldrich ave n ,Minneapolis,MN";45.001;-93.289;2;5;"Hawthorne";"Near North";1
749;"Howe";"2018-04-16 00:00:00";"604 8th Ave Se,Minneapolis,MN";44.986;-93.242;2;3;"Marcy Holmes";"University";4
750;"Howe";"2018-04-16 00:00:00";"1226 7th st se,Minneapolis,MN";44.984;-93.236;2;3;"Marcy Holmes";"University";4
751;"Howe";"2018-04-16 00:00:00";"3526 DUPONT AV S,Minneapolis,MN";44.939;-93.294;2;10;"CARAG";"Calhoun Isle";5
752;"Howe";"2018-04-16 00:00:00";"1022 6th st se,Minneapolis,MN";44.984;-93.239;2;3;"Marcy Holmes";"University";4
753;"Howe";"2018-04-16 00:00:00";"4122 Aldrich Ave n,Minneapolis,MN";45.03;-93.289;2;4;"Webber - Camden";"Camden";1
754;"Howe";"2018-04-16 00:00:00";"328 Garfield st ne,Minneapolis,MN";44.992;-93.233;2;1;"Como";"University";2
755;"Howe";"2018-04-16 00:00:00";"2806 dupont Ave n ,Minneapolis,MN";45.009;-93.293;2;5;"Hawthorne";"Near North";1
756;"Howe";"2018-04-16 00:00:00";"1500 spruce place ,Minneapolis,MN";44.967;-93.281;2;7;"Loring Park";"Central";3
757;"Howe";"2018-04-16 00:00:00";"1824 32nd st e,Minneapolis,MN";44.945;-93.247;2;9;"Corcoran";"Powderhorn";6
758;"Howe";"2018-04-16 00:00:00";"1920 MORGAN AVE N,Minneapolis,MN";44.999;-93.304;2;5;"Willard - Hay";"Near North";1
759;"Howe";"2018-04-16 00:00:00";"2214 Pillsbury ave,Minneapolis,MN";44.96;-93.282;2;10;"Whittier";"Powderhorn";3
760;"Howe";"2018-04-16 00:00:00";"1030 James Ave N,Minneapolis,MN";44.988;-93.3;2;5;"Near - North";"Near North";1
761;"Howe";"2018-04-16 00:00:00";"3430 21st ave ,Minneapolis,MN";44.94;-93.243;2;9;"Corcoran";"Powderhorn";6
762;"Howe";"2018-04-16 00:00:00";"746 buchanan st ne,Minneapolis,MN";44.998;-93.24;2;3;"Beltrami";"Northeast";2
763;"Howe";"2018-04-16 00:00:00";"3410 Emerson ave s ,Minneapolis,MN";44.941;-93.295;2;10;"CARAG";"Calhoun Isle";5
764;"Howe";"2018-04-16 00:00:00";"526 bryant ave ,Minneapolis,MN";44.984;-93.29;2;5;"Sumner - Glenwood";"Near North";3
765;"Howe";"2018-04-16 00:00:00";"1002 7th St Se,Minneapolis,MN";44.985;-93.239;2;3;"Marcy Holmes";"University";4
766;"Howe";"2018-04-16 00:00:00";"522 Bryant ave n,Minneapolis,MN";44.984;-93.291;2;5;"Sumner - Glenwood";"Near North";3
767;"Howe";"2018-04-16 00:00:00";"758 buchanan st ne,Minneapolis,MN";44.999;-93.24;2;3;"Beltrami";"Northeast";2
768;"Howe";"2018-04-16 00:00:00";"1602 irving ave n ,Minneapolis,MN";44.995;-93.299;2;5;"Near - North";"Near North";1
769;"Howe";"2018-04-16 00:00:00";"1312 7th ave se,Minneapolis,MN";44.988;-93.242;2;3;"Marcy Holmes";"University";4
770;"Howe";"2018-04-16 00:00:00";"406 11th ave se,Minneapolis,MN";44.982;-93.239;2;3;"Marcy Holmes";"University";4
771;"Howe";"2018-04-16 00:00:00";"3048 18th Avenue South,Minneapolis,MN";44.947;-93.249;2;9;"Powderhorn Park";"Powderhorn";6
772;"Howe";"2018-04-16 00:00:00";"2300 pillsbury ave s,Minneapolis,MN";44.96;-93.282;2;10;"Whittier";"Powderhorn";3
773;"Howe";"2018-04-16 00:00:00";"522 12th ave se,Minneapolis,MN";44.983;-93.237;2;3;"Marcy Holmes";"University";4
774;"Howe";"2018-04-16 00:00:00";"416 11th ave se,Minneapolis,MN";44.983;-93.239;2;3;"Marcy Holmes";"University";4
775;"Howe";"2018-04-16 00:00:00";"3224 Elliot ave s,Minneapolis,MN";44.944;-93.262;2;9;"Powderhorn Park";"Powderhorn";6
776;"Howe";"2018-04-16 00:00:00";"3504 27th Avenue South,Minneapolis,MN";44.939;-93.234;2;9;"Corcoran";"Powderhorn";6
777;"Howe";"2018-04-16 00:00:00";"1218 7th SE,Minneapolis,MN";44.984;-93.236;2;3;"Marcy Holmes";"University";4
778;"Howe";"2018-04-16 00:00:00";"1844 32nd Street East,Minneapolis,MN";44.945;-93.246;2;9;"Corcoran";"Powderhorn";6
779;"Howe";"2018-04-16 00:00:00";"618 12th ave se,Minneapolis,MN";44.984;-93.236;2;3;"Marcy Holmes";"University";4
780;"Howe";"2018-04-16 00:00:00";"3750 6th st n,Minneapolis,MN";45.024;-93.286;2;4;"McKinley";"Camden";1
781;"Howe";"2018-04-16 00:00:00";"1916 PLEASANT AVE S,Minneapolis,MN";44.964;-93.283;2;7;"Steven's Square - Loring Heights";"Central";3
782;"Howe";"2018-04-16 00:00:00";"716 11th Ave Se,Minneapolis,MN";44.986;-93.237;2;3;"Marcy Holmes";"University";4
783;"Howe";"2018-04-16 00:00:00";"1010 Logan Ave N,Minneapolis,MN";44.988;-93.303;2;5;"Near - North";"Near North";1
784;"Howe";"2018-04-16 00:00:00";"808 11th Ave Se,Minneapolis,MN";44.986;-93.237;2;3;"Marcy Holmes";"University";4
785;"Howe";"2018-04-16 00:00:00";"1110 5th Ave Se,Minneapolis,MN";44.991;-93.244;2;3;"Marcy Holmes";"University";4
